"","Date","Open*","High","Low","Close**","Volume","Market Cap"
"74","Apr 02, 2019",4156.92,4905.95,4155.32,4879.88,"21,315,047,816","85,986,009,273"
"75","Apr 01, 2019",4105.36,4164.95,4096.9,4158.18,"10,157,794,171","73,269,368,747"
"76","Mar 31, 2019",4105.46,4113.02,4094.1,4105.4,"9,045,122,443","72,339,379,036"
"77","Mar 30, 2019",4092.14,4296.81,4053.91,4106.66,"9,732,688,060","72,355,190,645"
"78","Mar 29, 2019",4068.3,4113.5,4034.1,4098.37,"10,918,665,557","72,202,088,875"
"79","Mar 28, 2019",4087.58,4094.9,4040.27,4069.11,"9,353,915,899","71,678,998,915"
"80","Mar 27, 2019",3984.24,4087.07,3977.81,4087.07,"10,897,131,934","71,987,847,571"
"81","Mar 26, 2019",3969.23,3985.08,3944.75,3985.08,"10,707,678,815","70,184,147,203"
"82","Mar 25, 2019",4024.11,4038.84,3934.03,3963.07,"10,359,818,883","69,789,872,373"
"83","Mar 24, 2019",4035.16,4040.7,4006.19,4022.17,"9,144,851,065","70,823,042,992"
"84","Mar 23, 2019",4022.71,4049.88,4015.96,4035.83,"9,578,850,549","71,056,017,910"
"85","Mar 22, 2019",4028.51,4053.91,4021.54,4023.97,"9,252,935,969","70,840,048,102"
"86","Mar 21, 2019",4083.95,4097.36,4005.15,4029.33,"10,831,212,662","70,926,226,882"
"87","Mar 20, 2019",4070.79,4089.46,4031.11,4087.48,"10,175,916,388","71,942,444,088"
"88","Mar 19, 2019",4032.69,4082.22,4023.81,4071.19,"9,344,919,956","71,647,703,828"
"89","Mar 18, 2019",4029.97,4071.56,4009.12,4032.51,"9,646,954,186","70,958,165,407"
"90","Mar 17, 2019",4047.72,4054.12,4006.41,4025.23,"8,221,625,400","70,821,939,585"
"91","Mar 16, 2019",3963.9,4077.04,3961.66,4048.73,"9,856,166,973","71,227,967,573"
"92","Mar 15, 2019",3926.66,3968.54,3914.02,3960.91,"9,394,210,605","69,675,002,377"
"93","Mar 14, 2019",3905.58,3946.5,3901.3,3924.37,"10,480,789,570","69,024,696,307"
"94","Mar 13, 2019",3913.05,3926.6,3891.9,3906.72,"9,469,184,841","68,706,700,381"
"95","Mar 12, 2019",3903.76,3926.89,3863.56,3909.16,"9,809,887,079","68,743,000,581"
"96","Mar 11, 2019",3953.74,3966.38,3889.24,3905.23,"10,125,901,903","68,666,928,025"
"97","Mar 10, 2019",3966.17,3966.17,3924.38,3951.6,"9,713,267,607","69,475,297,370"
"98","Mar 09, 2019",3894.55,3987.24,3892.39,3963.31,"10,796,103,518","69,674,508,655"
"99","Mar 08, 2019",3913.23,3950.43,3875.23,3901.13,"10,638,638,944","68,574,579,320"
"100","Mar 07, 2019",3903.38,3939.37,3894.11,3911.48,"9,584,165,519","68,749,421,311"
"101","Mar 06, 2019",3897.08,3919.51,3871.46,3903.94,"9,175,291,529","68,609,885,776"
"102","Mar 05, 2019",3759.83,3903.92,3745.18,3896.38,"10,174,126,415","68,470,655,400"
"103","Mar 04, 2019",3845.09,3867.38,3733.75,3761.56,"9,029,175,788","66,094,551,587"
"104","Mar 03, 2019",3862.27,3875.48,3836.91,3847.18,"7,253,558,152","67,592,376,373"
"105","Mar 02, 2019",3855.32,3874.61,3832.13,3864.42,"7,578,786,076","67,888,255,371"
"106","Mar 01, 2019",3853.76,3907.8,3851.69,3859.58,"7,661,247,975","67,796,965,743"
"107","Feb 28, 2019",3848.26,3906.06,3845.82,3854.79,"8,399,767,798","67,704,774,107"
"108","Feb 27, 2019",3857.48,3888.8,3787.06,3851.05,"8,301,309,684","67,631,949,500"
"109","Feb 26, 2019",3878.7,3891.58,3837.99,3854.36,"7,931,218,996","67,683,296,223"
"110","Feb 25, 2019",3807,3913.71,3807,3882.7,"9,318,796,067","68,173,204,651"
"111","Feb 24, 2019",4145.46,4210.64,3793.71,3810.43,"10,794,227,451","66,897,483,404"
"112","Feb 23, 2019",3998.92,4166.29,3968.73,4142.53,"8,922,258,316","72,720,867,208"
"113","Feb 22, 2019",3952.41,4006.54,3950.82,4005.53,"7,826,525,254","70,308,555,857"
"114","Feb 21, 2019",4000.26,4010.01,3940.11,3954.12,"7,775,128,102","69,398,333,876"
"115","Feb 20, 2019",3946.68,4000.49,3926.25,3999.82,"8,693,373,948","70,194,350,042"
"116","Feb 19, 2019",3911.66,4010.88,3908.15,3947.09,"9,933,626,655","69,262,673,238"
"117","Feb 18, 2019",3671.37,3936.67,3669.98,3915.71,"9,908,216,640","68,704,389,994"
"118","Feb 17, 2019",3633.36,3680.54,3619.18,3673.84,"7,039,512,503","64,453,368,779"
"119","Feb 16, 2019",3615.27,3652.84,3615.27,3629.79,"5,934,744,052","63,673,369,195"
"120","Feb 15, 2019",3617.37,3647.8,3608.21,3620.81,"6,091,952,231","63,509,111,125"
"121","Feb 14, 2019",3631.17,3646.26,3607.7,3616.88,"6,271,044,418","63,434,486,052"
"122","Feb 13, 2019",3653.6,3669.75,3617.25,3632.07,"6,438,903,823","63,694,394,519"
"123","Feb 12, 2019",3642.75,3668.59,3618.56,3653.53,"6,480,384,532","64,063,755,250"
"124","Feb 11, 2019",3695.61,3695.61,3642.29,3648.43,"6,277,056,434","63,968,390,250"
"125","Feb 10, 2019",3673.2,3695.04,3640.98,3690.19,"6,282,256,903","64,694,025,951"
"126","Feb 09, 2019",3671.59,3679.94,3646.56,3671.2,"6,158,833,645","64,354,732,475"
"127","Feb 08, 2019",3401.38,3695.61,3391.02,3666.78,"7,735,623,101","64,270,269,953"
"128","Feb 07, 2019",3414.93,3427.95,3394.22,3399.47,"5,004,962,683","59,578,075,991"
"129","Feb 06, 2019",3469.09,3469.09,3398.57,3413.77,"5,482,196,038","59,821,158,612"
"130","Feb 05, 2019",3454.95,3478.15,3451.94,3466.36,"5,227,549,545","60,735,563,490"
"131","Feb 04, 2019",3467.21,3476.22,3442.59,3459.15,"5,332,718,886","60,603,083,461"
"132","Feb 03, 2019",3516.14,3521.39,3447.92,3464.01,"5,043,937,584","60,681,847,608"
"133","Feb 02, 2019",3484.63,3523.29,3467.57,3521.06,"5,071,623,601","61,675,119,055"
"134","Feb 01, 2019",3460.55,3501.95,3431.59,3487.95,"5,422,926,707","61,088,747,491"
"135","Jan 31, 2019",3485.41,3504.8,3447.92,3457.79,"5,831,198,271","60,553,903,927"
"136","Jan 30, 2019",3443.9,3495.17,3429.39,3486.18,"5,955,112,627","61,044,262,622"
"137","Jan 29, 2019",3468.87,3476.07,3400.82,3448.12,"5,897,159,493","60,371,874,099"
"138","Jan 28, 2019",3584.28,3586.75,3439.23,3470.45,"6,908,930,483","60,756,570,314"
"139","Jan 27, 2019",3604.69,3612.67,3567.25,3583.97,"5,570,752,966","62,737,274,093"
"140","Jan 26, 2019",3599.72,3654.93,3593.35,3602.46,"5,098,183,235","63,054,898,963"
"141","Jan 25, 2019",3607.39,3612.93,3575.6,3599.77,"5,265,847,539","63,000,985,908"
"142","Jan 24, 2019",3584.5,3616.09,3569.09,3600.87,"5,262,869,046","63,014,066,012"
"143","Jan 23, 2019",3605.56,3623.07,3565.31,3585.12,"5,433,755,649","62,731,361,272"
"144","Jan 22, 2019",3575.08,3620.75,3539.72,3604.58,"5,313,623,556","63,065,139,424"
"145","Jan 21, 2019",3600.37,3608.84,3558.54,3576.03,"5,004,347,059","62,559,869,612"
"146","Jan 20, 2019",3725.45,3743.39,3583.02,3601.01,"5,582,489,560","62,990,143,284"
"147","Jan 19, 2019",3652.38,3758.53,3652.38,3728.57,"5,955,691,380","65,214,103,659"
"148","Jan 18, 2019",3677.99,3682.52,3637.08,3657.84,"5,002,961,727","63,970,991,867"
"149","Jan 17, 2019",3651.87,3680.14,3621.96,3678.56,"5,464,420,383","64,327,048,255"
"150","Jan 16, 2019",3631.51,3685.78,3624.67,3655.01,"5,394,457,145","63,909,348,776"
"151","Jan 15, 2019",3704.22,3720.15,3619.95,3630.68,"5,537,192,302","63,477,817,959"
"152","Jan 14, 2019",3557.31,3727.84,3552.29,3706.05,"5,651,384,490","64,789,619,995"
"153","Jan 13, 2019",3658.87,3674.76,3544.93,3552.95,"4,681,302,466","62,106,461,671"
"154","Jan 12, 2019",3686.97,3698.98,3653.81,3661.3,"4,778,170,883","63,994,140,882"
"155","Jan 11, 2019",3674.02,3713.88,3653.07,3687.37,"5,538,712,865","64,443,301,117"
"156","Jan 10, 2019",4034.41,4064.07,3659.17,3678.92,"6,874,143,796","64,288,932,886"
"157","Jan 09, 2019",4031.55,4068.4,4022.66,4035.3,"5,115,905,225","70,508,733,459"
"158","Jan 08, 2019",4028.47,4109.02,3996.96,4030.85,"5,306,593,305","70,422,743,854"
"159","Jan 07, 2019",4078.59,4092.61,4020.89,4025.25,"5,228,625,637","70,316,305,580"
"160","Jan 06, 2019",3836.52,4093.3,3826.51,4076.63,"5,597,027,440","71,206,795,853"
"161","Jan 05, 2019",3851.97,3904.9,3836.9,3845.19,"5,137,609,824","67,157,570,935"
"162","Jan 04, 2019",3832.04,3865.93,3783.85,3857.72,"4,847,965,467","67,368,333,500"
"163","Jan 03, 2019",3931.05,3935.69,3826.22,3836.74,"4,530,215,219","66,994,920,903"
"164","Jan 02, 2019",3849.22,3947.98,3817.41,3943.41,"5,244,856,836","68,849,856,732"
"165","Jan 01, 2019",3746.71,3850.91,3707.23,3843.52,"4,324,200,990","67,098,634,181"
"166","Dec 31, 2018",3866.84,3868.74,3725.87,3742.7,"4,661,840,806","65,331,499,158"
"167","Dec 30, 2018",3822.38,3901.91,3797.22,3865.95,"4,770,578,575","67,475,512,827"
"168","Dec 29, 2018",3932.49,3963.76,3820.41,3820.41,"4,991,655,917","66,672,244,158"
"169","Dec 28, 2018",3653.13,3956.14,3642.63,3923.92,"5,631,554,348","68,471,837,969"
"170","Dec 27, 2018",3854.69,3874.42,3645.45,3654.83,"5,130,222,366","63,768,757,101"
"171","Dec 26, 2018",3819.67,3893.36,3769.86,3857.3,"5,326,547,918","67,292,819,465"
"172","Dec 25, 2018",4081.03,4089.56,3760.02,3815.49,"6,158,207,293","66,556,033,172"
"173","Dec 24, 2018",4000.33,4271.79,4000.33,4078.6,"7,240,968,501","71,137,548,589"
"174","Dec 23, 2018",4020.99,4085.72,3976.41,3998.98,"6,151,275,490","69,741,217,417"
"175","Dec 22, 2018",3898.08,4014.18,3855.74,4014.18,"5,605,823,233","69,997,508,295"
"176","Dec 21, 2018",4133.7,4198.43,3850.95,3896.54,"7,206,015,706","67,937,650,255"
"177","Dec 20, 2018",3742.2,4191.23,3728.97,4134.44,"8,927,129,279","72,078,243,771"
"178","Dec 19, 2018",3706.82,3949.32,3687.23,3745.95,"6,810,689,119","65,299,132,785"
"179","Dec 18, 2018",3544.76,3701.35,3487.17,3696.06,"5,911,325,473","64,422,587,801"
"180","Dec 17, 2018",3253.12,3597.92,3253.12,3545.86,"5,409,247,918","61,798,926,687"
"181","Dec 16, 2018",3236.27,3305.75,3233.82,3252.84,"3,744,248,994","56,685,436,644"
"182","Dec 15, 2018",3244,3275.38,3191.3,3236.76,"3,551,763,561","56,400,691,425"
"183","Dec 14, 2018",3311.75,3329.56,3206.54,3242.48,"4,372,763,663","56,494,379,457"
"184","Dec 13, 2018",3487.88,3489.74,3298.13,3313.68,"4,343,372,456","57,728,688,216"
"185","Dec 12, 2018",3421.46,3534.23,3413.48,3486.95,"4,139,364,829","60,741,625,426"
"186","Dec 11, 2018",3497.55,3513.18,3392.25,3424.59,"4,696,765,188","59,650,201,102"
"187","Dec 10, 2018",3612.05,3647.33,3470.14,3502.66,"5,020,968,740","61,004,445,982"
"188","Dec 09, 2018",3473.23,3685.31,3469.09,3614.23,"4,947,372,847","62,942,160,928"
"189","Dec 08, 2018",3421.91,3506.04,3350.65,3476.11,"5,305,024,497","60,531,278,392"
"190","Dec 07, 2018",3512.59,3512.59,3280.23,3419.94,"6,835,615,448","59,547,645,578"
"191","Dec 06, 2018",3754.07,3874.97,3521.1,3521.1,"5,878,333,109","61,303,965,508"
"192","Dec 05, 2018",3958.89,3969.54,3753.99,3753.99,"5,302,481,574","65,352,496,336"
"193","Dec 04, 2018",3886.29,4075.63,3832.75,3956.89,"5,028,069,239","68,878,292,608"
"194","Dec 03, 2018",4147.32,4155.98,3840.45,3894.13,"5,089,570,994","67,779,050,170"
"195","Dec 02, 2018",4200.73,4301.52,4110.98,4139.88,"5,262,697,895","72,050,487,506"
"196","Dec 01, 2018",4024.46,4309.38,3969.71,4214.67,"5,375,314,093","73,346,194,969"
"197","Nov 30, 2018",4289.09,4322.98,3942.82,4017.27,"6,048,016,717","69,904,637,061"
"198","Nov 29, 2018",4269,4413.02,4145.77,4278.85,"6,503,347,767","74,451,016,927"
"199","Nov 28, 2018",3822.47,4385.9,3822.47,4257.42,"7,280,280,000","74,072,560,088"
"200","Nov 27, 2018",3765.95,3862.96,3661.01,3820.72,"5,998,720,000","66,468,970,322"
"201","Nov 26, 2018",4015.07,4107.14,3643.92,3779.13,"6,476,900,000","65,739,289,046"
"202","Nov 25, 2018",3880.78,4120.87,3585.06,4009.97,"6,825,640,000","69,749,265,801"
"203","Nov 24, 2018",4347.69,4413.09,3795.16,3880.76,"4,679,500,000","67,495,633,205"
"204","Nov 23, 2018",4360.7,4396.42,4195.68,4347.11,"4,871,490,000","75,598,851,166"
"205","Nov 22, 2018",4611.57,4629.64,4365.64,4365.94,"4,569,370,000","75,919,439,809"
"206","Nov 21, 2018",4465.54,4675.73,4343.98,4602.17,"6,120,120,000","80,020,171,047"
"207","Nov 20, 2018",4863.93,4951.61,4272.11,4451.87,"8,428,290,000","77,401,044,320"
"208","Nov 19, 2018",5620.78,5620.78,4842.91,4871.49,"7,039,560,000","84,688,539,692"
"209","Nov 18, 2018",5559.74,5653.61,5559.74,5623.54,"4,159,680,000","97,753,714,643"
"210","Nov 17, 2018",5578.58,5578.58,5519.56,5554.33,"4,303,150,000","96,542,098,114"
"211","Nov 16, 2018",5645.32,5657.02,5498.94,5575.55,"5,279,320,000","96,900,828,780"
"212","Nov 15, 2018",5736.15,5774.82,5358.38,5648.03,"7,032,140,000","98,151,606,541"
"213","Nov 14, 2018",6351.24,6371.55,5544.09,5738.35,"7,398,940,000","99,712,077,259"
"214","Nov 13, 2018",6373.19,6395.27,6342.67,6359.49,"4,503,800,000","110,494,466,204"
"215","Nov 12, 2018",6411.76,6434.21,6360.47,6371.27,"4,295,770,000","110,689,666,528"
"216","Nov 11, 2018",6413.63,6423.25,6350.17,6411.27,"3,939,060,000","111,373,453,740"
"217","Nov 10, 2018",6386.13,6437.28,6385.31,6409.22,"3,705,320,000","111,326,145,314"
"218","Nov 09, 2018",6442.6,6456.46,6373.37,6385.62,"4,346,820,000","110,905,767,441"
"219","Nov 08, 2018",6522.27,6536.92,6438.53,6453.72,"4,665,260,000","112,078,367,037"
"220","Nov 07, 2018",6468.5,6552.16,6468.31,6530.14,"4,941,260,000","113,395,632,955"
"221","Nov 06, 2018",6433.38,6463.55,6408.16,6461.01,"4,700,040,000","112,095,603,776"
"222","Nov 05, 2018",6363.62,6480.59,6363.62,6419.66,"4,174,800,000","111,456,211,022"
"223","Nov 04, 2018",6365.47,6388.63,6294.57,6376.13,"4,390,020,000","110,689,215,104"
"224","Nov 03, 2018",6387.24,6400.07,6342.37,6361.26,"3,658,640,000","110,421,212,888"
"225","Nov 02, 2018",6378.92,6396.86,6327.38,6388.44,"4,234,870,000","110,880,236,966"
"226","Nov 01, 2018",6318.14,6547.14,6311.83,6377.78,"3,789,400,000","110,683,820,788"
"227","Oct 31, 2018",6336.99,6349.16,6316.88,6317.61,"4,191,240,000","109,627,117,226"
"228","Oct 30, 2018",6337.04,6364.99,6310.14,6334.27,"3,781,100,000","109,903,543,419"
"229","Oct 29, 2018",6492.35,6503.6,6306.99,6332.63,"4,199,910,000","109,862,898,081"
"230","Oct 28, 2018",6482.66,6502.28,6447.91,6486.39,"3,445,190,000","112,518,434,372"
"231","Oct 27, 2018",6480.84,6507.41,6453.53,6480.38,"3,393,250,000","112,403,001,148"
"232","Oct 26, 2018",6468.44,6498.29,6449.61,6474.75,"3,306,050,000","112,294,341,019"
"233","Oct 25, 2018",6484.65,6504.65,6447.03,6476.29,"3,230,550,000","112,309,554,478"
"234","Oct 24, 2018",6478.89,6521.99,6468.86,6495.84,"3,424,670,000","112,637,293,966"
"235","Oct 23, 2018",6472.36,6506.01,6451.27,6475.74,"3,716,150,000","112,279,779,884"
"236","Oct 22, 2018",6486.05,6543.8,6462.98,6487.16,"3,672,860,000","112,465,213,723"
"237","Oct 21, 2018",6490.09,6556.38,6476,6482.35,"3,253,610,000","112,369,106,369"
"238","Oct 20, 2018",6460.92,6497.72,6449,6489.19,"3,379,130,000","112,476,559,221"
"239","Oct 19, 2018",6478.07,6493.68,6445.31,6465.41,"3,578,870,000","112,052,990,522"
"240","Oct 18, 2018",6542.33,6567.54,6450.04,6476.71,"3,924,080,000","112,237,252,159"
"241","Oct 17, 2018",6590.52,6601.21,6517.45,6544.43,"4,088,420,000","113,399,343,801"
"242","Oct 16, 2018",6601.41,6673.59,6571.37,6596.11,"4,074,800,000","114,283,707,152"
"243","Oct 15, 2018",6292.64,6965.06,6258.68,6596.54,"7,370,770,000","114,280,022,340"
"244","Oct 14, 2018",6288.49,6363.21,6280.15,6290.93,"3,085,320,000","108,972,590,373"
"245","Oct 13, 2018",6278.08,6308.51,6259.81,6285.99,"3,064,030,000","108,878,136,724"
"246","Oct 12, 2018",6239.25,6328.5,6236.47,6274.58,"3,783,500,000","108,669,526,315"
"247","Oct 11, 2018",6586.74,6586.74,6243.74,6256.24,"5,181,640,000","108,341,572,839"
"248","Oct 10, 2018",6640.29,6640.29,6538.96,6585.53,"3,787,650,000","114,030,835,912"
"249","Oct 09, 2018",6653.08,6661.41,6606.94,6642.64,"3,580,810,000","115,007,759,484"
"250","Oct 08, 2018",6600.19,6675.06,6576.04,6652.23,"3,979,460,000","115,162,906,843"
"251","Oct 07, 2018",6590.68,6641.49,6557.04,6602.95,"3,306,630,000","114,298,880,311"
"252","Oct 06, 2018",6622.45,6628.54,6577.8,6588.31,"3,259,740,000","114,033,598,927"
"253","Oct 05, 2018",6574.15,6623.62,6557.41,6622.48,"3,671,500,000","114,614,764,674"
"254","Oct 04, 2018",6497.91,6603.31,6497.91,6576.69,"3,838,410,000","113,811,343,543"
"255","Oct 03, 2018",6553.86,6571.46,6454.03,6502.59,"3,887,310,000","112,516,993,837"
"256","Oct 02, 2018",6593.24,6611.84,6537.9,6556.1,"3,979,260,000","113,431,019,760"
"257","Oct 01, 2018",6619.85,6653.3,6549.08,6589.62,"4,000,970,000","113,999,846,113"
"258","Sep 30, 2018",6604.71,6643.78,6566.54,6625.56,"4,002,280,000","114,608,519,470"
"259","Sep 29, 2018",6643.1,6643.1,6511.65,6601.96,"4,363,690,000","114,186,839,964"
"260","Sep 28, 2018",6678.75,6785.03,6598.32,6644.13,"5,014,430,000","114,903,584,220"
"261","Sep 27, 2018",6495.29,6712.1,6464.95,6676.75,"4,606,810,000","115,454,861,756"
"262","Sep 26, 2018",6452.79,6585.91,6397.89,6495,"4,437,300,000","112,300,336,125"
"263","Sep 25, 2018",6603.64,6603.64,6381.86,6446.47,"4,726,180,000","111,450,035,114"
"264","Sep 24, 2018",6704.77,6713.56,6580.9,6595.41,"4,177,310,000","114,011,060,309"
"265","Sep 23, 2018",6715.32,6766.15,6679.42,6710.63,"4,197,500,000","115,990,387,532"
"266","Sep 22, 2018",6735.05,6814.56,6616.8,6721.98,"4,509,660,000","116,173,876,360"
"267","Sep 21, 2018",6513.87,6794.33,6496.36,6734.95,"6,531,940,000","116,385,068,032"
"268","Sep 20, 2018",6398.85,6529.26,6395.95,6519.67,"4,348,110,000","112,653,130,183"
"269","Sep 19, 2018",6371.85,6448.46,6208.34,6398.54,"4,431,340,000","110,547,735,544"
"270","Sep 18, 2018",6280.91,6384.18,6265.71,6371.3,"4,180,090,000","110,064,685,348"
"271","Sep 17, 2018",6514.06,6540.21,6257.52,6281.2,"3,910,780,000","108,497,127,334"
"272","Sep 16, 2018",6536.68,6544.33,6460.1,6517.18,"3,273,730,000","112,562,367,224"
"273","Sep 15, 2018",6509.4,6561.72,6493.55,6543.2,"3,216,300,000","113,000,324,618"
"274","Sep 14, 2018",6515.41,6596.1,6456.17,6512.71,"4,076,220,000","112,462,453,186"
"275","Sep 13, 2018",6354.24,6535.41,6354.24,6517.31,"4,210,910,000","112,530,970,182"
"276","Sep 12, 2018",6317.01,6363.87,6265.09,6351.8,"4,064,230,000","109,661,521,297"
"277","Sep 11, 2018",6331.88,6398.92,6260.21,6321.2,"3,849,910,000","109,119,948,884"
"278","Sep 10, 2018",6301.57,6374.98,6292.76,6329.7,"3,714,100,000","109,255,603,474"
"279","Sep 09, 2018",6223.38,6446.26,6201.22,6300.86,"3,671,890,000","108,747,090,915"
"280","Sep 08, 2018",6460.17,6534.25,6197.52,6225.98,"3,835,060,000","107,442,122,871"
"281","Sep 07, 2018",6528.92,6555.29,6396.87,6467.07,"4,264,680,000","111,590,424,587"
"282","Sep 06, 2018",6755.14,6755.14,6404.72,6529.17,"5,523,470,000","112,649,565,532"
"283","Sep 05, 2018",7361.46,7388.43,6792.83,6792.83,"5,800,460,000","117,185,657,641"
"284","Sep 04, 2018",7263,7388.26,7255.44,7361.66,"4,273,640,000","126,986,882,925"
"285","Sep 03, 2018",7279.03,7317.94,7208.15,7260.06,"4,087,760,000","125,222,785,390"
"286","Sep 02, 2018",7189.58,7306.31,7132.16,7272.72,"4,329,540,000","125,427,780,027"
"287","Sep 01, 2018",7044.81,7242.29,7038.05,7193.25,"4,116,050,000","124,044,625,438"
"288","Aug 31, 2018",6973.97,7057.17,6920.16,7037.58,"4,495,650,000","121,346,613,238"
"289","Aug 30, 2018",7043.76,7072.69,6834.69,6978.23,"4,463,250,000","120,309,828,156"
"290","Aug 29, 2018",7091.71,7113.3,6970.82,7047.16,"4,145,880,000","121,484,666,374"
"291","Aug 28, 2018",6891.08,7109.56,6882.34,7096.28,"4,659,940,000","122,319,195,736"
"292","Aug 27, 2018",6710.8,6884.64,6689.71,6884.64,"4,019,000,000","118,657,885,712"
"293","Aug 26, 2018",6754.64,6774.75,6620.75,6707.26,"3,295,500,000","115,585,205,491"
"294","Aug 25, 2018",6719.95,6789.63,6700.96,6763.19,"3,312,600,000","116,534,497,933"
"295","Aug 24, 2018",6551.52,6719.96,6498.64,6719.96,"4,097,820,000","115,778,358,839"
"296","Aug 23, 2018",6371.34,6546.54,6371.34,6534.88,"3,426,180,000","112,577,436,411"
"297","Aug 22, 2018",6486.25,6816.79,6310.11,6376.71,"4,668,110,000","109,840,902,181"
"298","Aug 21, 2018",6301.07,6500.87,6298.24,6488.76,"3,377,180,000","111,758,100,192"
"299","Aug 20, 2018",6500.51,6536.92,6297.93,6308.53,"3,665,100,000","108,642,191,682"
"300","Aug 19, 2018",6422.57,6537.98,6361.55,6506.07,"3,311,170,000","112,031,838,393"
"301","Aug 18, 2018",6583.43,6617.35,6353.73,6423.76,"3,984,520,000","110,603,014,928"
"302","Aug 17, 2018",6340.91,6582.5,6324.97,6580.63,"4,992,990,000","113,290,724,406"
"303","Aug 16, 2018",6294.23,6473.5,6276.41,6334.73,"4,328,420,000","109,045,250,379"
"304","Aug 15, 2018",6221.42,6588.49,6221.42,6308.52,"4,895,450,000","108,581,773,101"
"305","Aug 14, 2018",6287.66,6287.94,5971.05,6199.71,"5,301,700,000","106,696,389,129"
"306","Aug 13, 2018",6341.36,6537.05,6225.72,6297.57,"4,083,980,000","108,369,686,635"
"307","Aug 12, 2018",6283.65,6409.85,6237.5,6322.69,"5,665,250,000","108,790,259,014"
"308","Aug 11, 2018",6185.79,6455.74,6109.03,6295.73,"4,047,850,000","108,314,257,212"
"309","Aug 10, 2018",6571.42,6591.26,6124.52,6184.71,"4,528,680,000","106,390,927,598"
"310","Aug 09, 2018",6305.56,6625.73,6249.07,6568.23,"4,267,040,000","112,973,963,230"
"311","Aug 08, 2018",6746.85,6746.85,6226.22,6305.8,"5,064,430,000","108,448,409,560"
"312","Aug 07, 2018",6958.32,7146.56,6748.24,6753.12,"4,682,800,000","116,128,339,800"
"313","Aug 06, 2018",7062.94,7166.55,6890.54,6951.8,"3,925,900,000","119,531,508,535"
"314","Aug 05, 2018",7031.08,7102.77,6940.7,7068.48,"3,679,110,000","121,526,079,384"
"315","Aug 04, 2018",7438.67,7497.49,6984.07,7032.85,"4,268,390,000","120,899,698,889"
"316","Aug 03, 2018",7562.14,7562.14,7328.65,7434.39,"4,627,150,000","127,785,826,655"
"317","Aug 02, 2018",7634.19,7712.77,7523.44,7567.15,"4,214,110,000","130,052,066,760"
"318","Aug 01, 2018",7769.04,7769.04,7504.95,7624.91,"4,797,620,000","131,030,166,771"
"319","Jul 31, 2018",8181.2,8181.53,7696.93,7780.44,"5,287,530,000","133,688,476,220"
"320","Jul 30, 2018",8221.58,8235.5,7917.5,8180.48,"5,551,400,000","140,547,190,784"
"321","Jul 29, 2018",8205.82,8272.26,8141.18,8218.46,"4,107,190,016","141,185,844,808"
"322","Jul 28, 2018",8169.06,8222.85,8110.77,8192.15,"3,988,750,080","140,716,560,550"
"323","Jul 27, 2018",7950.4,8262.66,7839.76,8165.01,"5,195,879,936","140,235,573,607"
"324","Jul 26, 2018",8176.85,8290.33,7878.71,7951.58,"4,899,089,920","136,553,079,708"
"325","Jul 25, 2018",8379.66,8416.87,8086.36,8181.39,"5,845,400,064","140,482,950,401"
"326","Jul 24, 2018",7716.51,8424.27,7705.5,8424.27,"7,277,689,856","144,634,918,474"
"327","Jul 23, 2018",7414.71,7771.5,7409.1,7711.11,"5,132,480,000","132,375,368,459"
"328","Jul 22, 2018",7417.8,7537.95,7383.82,7418.49,"3,695,460,096","127,336,615,249"
"329","Jul 21, 2018",7352.72,7437.64,7262.41,7419.29,"3,726,609,920","127,333,468,174"
"330","Jul 20, 2018",7467.4,7594.67,7323.26,7354.13,"4,936,869,888","126,202,570,251"
"331","Jul 19, 2018",7378.2,7494.46,7295.46,7466.86,"5,111,629,824","128,122,730,711"
"332","Jul 18, 2018",7315.32,7534.99,7280.47,7370.78,"6,103,410,176","126,458,165,406"
"333","Jul 17, 2018",6739.65,7387.24,6684.17,7321.04,"5,961,950,208","125,588,963,706"
"334","Jul 16, 2018",6357.01,6741.75,6357.01,6741.75,"4,725,799,936","115,638,203,962"
"335","Jul 15, 2018",6272.7,6403.46,6256.51,6359.64,"3,285,459,968","109,074,579,938"
"336","Jul 14, 2018",6247.5,6298.19,6212.22,6276.12,"2,923,670,016","107,631,453,835"
"337","Jul 13, 2018",6235.03,6310.55,6192.24,6238.05,"3,805,400,064","106,968,440,793"
"338","Jul 12, 2018",6396.78,6397.1,6136.42,6228.81,"3,770,170,112","106,798,864,820"
"339","Jul 11, 2018",6330.77,6444.96,6330.47,6394.71,"3,644,859,904","109,631,867,446"
"340","Jul 10, 2018",6739.21,6767.74,6320.72,6329.95,"4,052,430,080","108,511,009,626"
"341","Jul 09, 2018",6775.08,6838.68,6724.34,6741.75,"3,718,129,920","115,557,889,495"
"342","Jul 08, 2018",6857.8,6885.91,6747.98,6773.88,"3,386,210,048","116,097,021,279"
"343","Jul 07, 2018",6668.71,6863.99,6579.24,6856.93,"3,961,080,064","117,506,606,000"
"344","Jul 06, 2018",6638.69,6700.94,6533.55,6673.5,"4,313,959,936","114,350,502,582"
"345","Jul 05, 2018",6599.71,6749.54,6546.65,6639.14,"4,999,240,192","113,748,385,620"
"346","Jul 04, 2018",6550.87,6771.92,6450.46,6597.55,"4,176,689,920","113,024,522,547"
"347","Jul 03, 2018",6596.66,6671.37,6447.75,6529.59,"4,672,309,760","111,849,428,104"
