"","open","high","low","close","volume","adjusted_close"
"2012-03-21",132.699997,133.455994,132.479996,132.682999,0,132.682999
"2012-03-22",132.052002,132.460007,130.429993,132.059006,0,132.059006
"2012-03-23",130.544998,131.5,130.080002,130.557999,0,130.557999
"2012-03-25",131.104004,132.123001,130.729996,131.139999,0,131.139999
"2012-03-26",132.479996,133.335007,132.029999,132.440002,0,132.440002
"2012-03-27",132.509995,132.632996,131.020004,132.490005,0,132.490005
"2012-03-28",131.619003,131.712006,130.190002,131.600006,0,131.600006
"2012-03-29",131.279007,131.845993,130.639999,131.279999,0,131.279999
"2012-04-01",132.649994,133.192993,131.220001,132.660004,0,132.660004
"2012-04-02",130.919998,131.690002,130.919998,130.789993,0,130.789993
"2012-04-03",131.740005,131.789993,130.266006,131.735001,0,131.735001
"2012-04-04",131.056,131.082993,129.503006,131.089996,0,131.089996
"2012-04-05",130.100006,130.854996,129.156006,130.119995,0,130.119995
"2012-04-08",129.069,129.320007,128.820999,129.110001,0,129.110001
"2012-04-09",129.884003,130.225006,127.949997,129.856003,0,129.856003
"2012-04-10",127.902,129.179993,127.870003,127.919998,0,127.919998
"2012-04-11",128.979996,129.334,128.710007,128.949997,0,128.949997
"2012-04-12",129.149994,129.529999,128.240005,129.121994,0,129.121994
"2012-04-15",128.130005,128.289993,127.193001,128.100006,0,128.100006
"2012-04-16",127.779999,128.860001,127.550003,127.737,0,127.737
"2012-04-17",129.190002,130.410004,129.080002,129.199997,0,129.199997
"2012-04-18",130.242004,131.029999,130.186996,130.238007,0,130.238007
"2012-04-19",131.089996,131.779999,130.835007,131.074997,0,131.074997
"2012-04-22",131.580002,131.580002,130.218002,131.613998,0,131.613998
"2012-04-23",130.688995,131.210007,130.315994,130.679993,0,130.679993
"2012-04-24",131.380005,131.645004,130.507004,131.380005,0,131.380005
"2012-04-25",131.520004,131.557007,130.576996,131.505005,0,131.505005
"2012-04-26",131.139999,131.729996,130.300003,131.104004,0,131.104004
"2012-04-29",130.809006,130.809006,129.365005,130.809998,0,130.809998
"2012-04-30",129.733002,130.089996,129.059998,129.705994,0,129.705994
"2012-05-01",130.100006,130.697998,129.470001,130.091995,0,130.091995
"2012-05-02",129.740005,130.419998,129.669998,129.740005,0,129.740005
"2012-05-03",129.860001,129.940002,128.839996,129.850006,0,129.850006
"2012-05-06",128.639999,129.360001,128.5,128.669998,0,128.669998
"2012-05-07",129.384995,129.544006,128.619995,129.384003,0,129.384003
"2012-05-08",128.929993,129.078003,127.839996,128.929993,0,128.929993
"2012-05-09",128.610001,129.373993,128.110001,128.625,0,128.625
"2012-05-10",128.862,129.020004,128.259003,128.850006,0,128.850006
"2012-05-13",128.582001,128.839996,128.020004,128.643005,0,128.643005
"2012-05-14",128.574005,128.744003,128.089996,128.528,0,128.528
"2012-05-15",128.339996,128.466995,127.709999,128.350006,0,128.350006
"2012-05-16",127.919998,127.955002,125.369003,127.919998,0,127.919998
"2012-05-17",125.325996,125.620003,124.650002,125.32,0,125.32
"2012-05-20",125.150002,125.800003,125.060997,125.160004,0,125.160004
"2012-05-21",125.670998,126.418999,125.410004,125.68,0,125.68
"2012-05-22",126.070999,126.099998,124.390999,126.080002,0,126.080002
"2012-05-23",124.559998,124.944,124.169998,124.519997,0,124.519997
"2012-05-24",124.713997,124.939003,124.406998,124.724998,0,124.724998
"2012-05-27",124.779999,124.864998,124.379997,124.779999,0,124.779999
"2012-05-28",124.629997,124.940002,124,124.652,0,124.652
"2012-05-29",124.269997,124.360001,122.459999,124.269997,0,124.269997
"2012-05-30",122.233002,122.439003,120.18,122.258003,0,122.258003
"2012-05-31",120.917999,121.005997,118.800003,120.888,0,120.888
"2012-06-03",119.823997,120.620003,119.769997,119.857002,0,119.857002
"2012-06-04",120.599998,121.199997,119.75,120.580002,0,120.580002
"2012-06-05",121.094002,122.913002,120.862999,121.081001,0,121.081001
"2012-06-06",122.699997,124.306,122.330002,122.697998,0,122.697998
"2012-06-07",123.682999,123.699997,121.900002,123.68,0,123.68
"2012-06-10",123.584999,124.038002,123.042999,123.599998,0,123.599998
"2012-06-11",122.790001,123.805,122.535004,122.794998,0,122.794998
"2012-06-12",123.790001,124.240997,123.265999,123.800003,0,123.800003
"2012-06-13",123.183998,123.379997,122.75,123.174004,0,123.174004
"2012-06-14",123.487999,123.589996,122.116997,123.502998,0,123.502998
"2012-06-17",124.220001,124.644997,123.352997,124.213997,0,124.213997
"2012-06-18",123.913002,124.461998,123.220001,123.910004,0,123.910004
"2012-06-19",124.269997,125.290001,123.610001,124.209999,0,124.209999
"2012-06-20",124.726997,125.813004,124.599998,124.720001,0,124.720001
"2012-06-21",124.848,125.693001,124.839996,124.775002,0,124.775002
"2012-06-24",125.509003,125.509003,123.57,125.5,0,125.5
"2012-06-25",123.968002,124.391998,123.538002,123.946999,0,123.946999
"2012-06-26",124.199997,124.533997,123.851997,124.199997,0,124.199997
"2012-06-27",124.011002,124.073997,122.943001,124.024002,0,124.024002
"2012-06-28",123.036003,125.414001,122.93,123.067001,0,123.067001
"2012-07-01",125.221001,125.329002,124.317001,125.150002,0,125.150002
"2012-07-02",124.654999,125.440002,124.599998,124.629997,0,124.629997
"2012-07-03",125.245003,125.259003,124.286003,125.260002,0,125.260002
"2012-07-04",124.580002,124.849998,123.836998,124.550003,0,124.550003
"2012-07-05",123.997002,124.223999,123.144997,124,0,124
"2012-07-08",123.018997,123.646004,123.018997,123.014999,0,123.014999
"2012-07-09",123.519997,123.556,122.780998,123.502998,0,123.502998
"2012-07-10",123.086998,123.960999,122.919998,123.122002,0,123.122002
"2012-07-11",123.419998,123.82,122.028999,123.43,0,123.43
"2012-07-12",122.32,123.220001,122.169998,122.349998,0,122.349998
"2012-07-15",123.364998,123.364998,122.510002,123.349998,0,123.349998
"2012-07-16",123.184998,123.764,122.959999,123.165001,0,123.165001
"2012-07-17",123.833,123.888,123.081001,123.879997,0,123.879997
"2012-07-18",123.275002,123.540001,122.900002,123.269997,0,123.269997
"2012-07-19",123.718002,123.740997,122.599998,123.730003,0,123.730003
"2012-07-22",122.455002,122.455002,121.125999,122.449997,0,122.449997
"2012-07-23",121.447998,121.671997,120.963997,121.480003,0,121.480003
"2012-07-24",121.065002,121.620003,120.910004,121.019997,0,121.019997
"2012-07-25",120.93,122.959999,120.800003,120.93,0,120.93
"2012-07-26",122.790001,123.669998,122.467003,122.800003,0,122.800003
"2012-07-29",123.452003,123.514999,122.480003,123.419998,0,123.419998
"2012-07-30",122.724998,123.030998,122.220001,122.724998,0,122.724998
"2012-07-31",122.379997,122.638,121.889999,122.370003,0,122.370003
"2012-08-01",121.800003,122.540001,121.169998,121.800003,0,121.800003
"2012-08-02",121.347,123.023003,121.07,121.341003,0,121.341003
"2012-08-05",123.029999,123.029999,121.718002,123,0,123
"2012-08-06",121.879997,123.248001,121.760002,121.883003,0,121.883003
"2012-08-07",122.685997,122.839996,121.889999,122.720001,0,122.720001
"2012-08-08",122.829002,123.169998,122.405998,122.82,0,122.82
"2012-08-09",122.800003,122.880997,121.788002,122.864998,0,122.864998
"2012-08-12",122.560997,123.084999,122.379997,122.595001,0,122.595001
"2012-08-13",122.772003,123.862,122.760002,122.769997,0,122.769997
"2012-08-14",123.540001,124.014999,123.304001,123.527,0,123.527
"2012-08-15",123.839996,124.790001,123.823997,123.832001,0,123.832001
"2012-08-16",124.733002,124.940002,124.510002,124.68,0,124.68
"2012-08-19",124.730003,124.989998,124.565002,124.735001,0,124.735001
"2012-08-20",124.620003,125.489998,124.610001,124.620003,0,124.620003
"2012-08-21",125.010002,125.489998,124.849998,124.989998,0,124.989998
"2012-08-22",124.709999,124.980003,124.355003,124.760002,0,124.760002
"2012-08-23",124.585999,124.815002,124.115997,124.630997,0,124.630997
"2012-08-26",124.413002,124.599998,124.209999,124.425003,0,124.425003
"2012-08-27",124.349998,124.349998,123.699997,124.330002,0,124.330002
"2012-08-28",124.318001,124.740997,124.040001,124.300003,0,124.300003
"2012-08-29",124.57,124.786003,124.040001,124.596001,0,124.596001
"2012-08-30",124.004997,124.559998,123.737,123.970001,0,123.970001
"2012-09-02",124.208,124.519997,123.949997,124.209999,0,124.209999
"2012-09-03",124.370003,124.776001,124.288002,124.389999,0,124.389999
"2012-09-04",124.470001,124.899002,124.012001,124.489998,0,124.489998
"2012-09-05",124.682999,125.839996,124.620003,124.720001,0,124.720001
"2012-09-06",125.648003,126.184998,125.019997,125.660004,0,125.660004
"2012-09-09",125.217003,125.365997,124.870003,125.209999,0,125.209999
"2012-09-10",125.089996,125.365997,124.690002,125.080002,0,125.080002
"2012-09-11",124.949997,125.615997,124.911003,124.93,0,124.93
"2012-09-12",125.344002,125.379997,124.620003,125.309998,0,125.309998
"2012-09-13",125.389999,127.230003,125.269997,125.398003,0,125.398003
"2012-09-16",127.059998,128.192001,126.809998,127.072998,0,127.072998
"2012-09-17",127.730003,127.874001,127.459999,127.751999,0,127.751999
"2012-09-18",127.941002,128.800003,126.936996,127.910004,0,127.910004
"2012-09-19",127.230003,127.269997,126.233002,127.222,0,127.222
"2012-09-20",126.824997,127.57,126.809998,126.838997,0,126.838997
"2012-09-23",126.769997,126.809998,125.958,126.769997,0,126.769997
"2012-09-24",126.301003,126.661003,126.033997,126.317001,0,126.317001
"2012-09-25",125.839996,126.074997,125.329002,125.860001,0,125.860001
"2012-09-26",125.610001,126.07,125.579002,125.639999,0,125.639999
"2012-09-27",125.949997,126.103996,125.417999,125.970001,0,125.970001
"2012-09-30",125.664001,126.274002,125.473999,125.667999,0,125.667999
"2012-10-01",125.889999,126.407997,125.799004,125.839996,0,125.839996
"2012-10-02",126.119003,126.43,125.769997,126.128998,0,126.128998
"2012-10-03",126.260002,126.981003,126.171997,126.293999,0,126.293999
"2012-10-04",127.084999,127.800003,126.699997,127.054001,0,127.054001
"2012-10-07",126.956001,126.956001,125.150002,126.985001,0,126.985001
"2012-10-08",125.511002,125.811996,124.919998,125.494003,0,125.494003
"2012-10-09",125.088997,125.595001,125,125.079002,0,125.079002
"2012-10-10",124.949997,126.087997,124.728996,124.945,0,124.945
"2012-10-11",125.800003,126.128998,125.466003,125.738998,0,125.738998
"2012-10-14",125.942001,126.620003,125.540001,125.977997,0,125.977997
"2012-10-15",126.676003,127.306999,126.527,126.68,0,126.68
"2012-10-16",127.151001,127.414001,126.735001,127.167999,0,127.167999
"2012-10-17",127.519997,128.179993,127.304001,127.540001,0,127.540001
"2012-10-18",127.339996,127.489998,126.760002,127.32,0,127.32
"2012-10-21",126.758003,128.143005,126.708,126.757004,0,126.757004
"2012-10-22",128.089005,128.102005,126.956001,128.110992,0,128.110992
"2012-10-23",127.317001,128.072998,127.110001,127.294998,0,127.294998
"2012-10-24",127.980003,129.630005,127.932999,127.989998,0,127.989998
"2012-10-25",129.25,129.395996,127.973999,129.279999,0,129.279999
"2012-10-29",128.126007,128.283997,127.540001,128.100006,0,128.100006
"2012-10-30",127.852997,128.25,127.042,127.861,0,127.861
"2012-10-31",128.039993,128.804993,127.849998,128.061996,0,128.061996
"2012-11-01",128.809998,129.423996,128.770004,128.802002,0,128.802002
"2012-11-02",129.408997,129.5,128.957993,129.399994,0,129.399994
"2012-11-05",128.929993,129.069,128.018997,128.929993,0,128.929993
"2012-11-06",128.110001,128.362,127.848,128.119995,0,128.119995
"2012-11-07",128.332001,128.813995,127.540001,128.360001,0,128.360001
"2012-11-08",127.760002,127.813004,127.211998,127.772003,0,127.772003
"2012-11-09",126.952003,127.459999,125.933998,126.975998,0,126.975998
"2012-11-12",126.269997,126.525002,125.959999,126.269997,0,126.269997
"2012-11-13",126.360001,126.591003,125.652,126.349998,0,126.349998
"2012-11-14",126.132004,127.495003,126,126.120003,0,126.120003
"2012-11-15",126.987,128.931,126.910004,127,0,127
"2012-11-16",128.692001,128.910004,128.266998,128.669998,0,128.669998
"2012-11-19",129.647995,129.697998,128.910004,129.585007,0,129.585007
"2012-11-20",129.289001,130.054993,129.011993,129.292999,0,129.292999
"2012-11-21",130.143997,131.604004,130,130.190002,0,130.190002
"2012-11-22",131.809998,132.311996,131.059006,131.848999,0,131.848999
"2012-11-23",131.268997,131.882004,130.815994,131.25,0,131.25
"2012-11-26",132.309998,132.425995,131.110001,132.276001,0,132.276001
"2012-11-27",131.283005,132.069,131.235001,131.274994,0,131.274994
"2012-11-28",131.498001,131.660004,130.496994,131.487,0,131.487
"2012-11-29",131.580002,131.832001,131.261993,131.529999,0,131.529999
"2012-11-30",131.731003,132.787994,131.570007,131.75,0,131.75
"2012-12-03",132.106003,132.431,131.619003,132.119003,0,132.119003
"2012-12-04",NA,NA,NA,NA,NA,NA
"2012-12-05",131.729004,132.654999,131.697006,131.710007,0,131.710007
"2012-12-06",132.645004,132.888,132.320007,132.630005,0,132.630005
"2012-12-07",132.279999,132.591995,131.656998,132.274002,0,132.274002
"2012-12-10",132.389999,132.427994,131.669998,132.343994,0,132.343994
"2012-12-11",132.380005,132.824997,132.339996,132.367996,0,132.367996
"2012-12-12",133.009995,133.884995,132.889999,133.014008,0,133.014008
"2012-12-13",134.263,135.065002,134.210999,134.261002,0,134.261002
"2012-12-14",134.800003,135.384003,134.337997,134.820999,0,134.820999
"2012-12-17",136.037994,136.095001,135.429993,136.108002,0,136.108002
"2012-12-18",135.973007,136.479996,135.815002,135.951996,0,135.951996
"2012-12-19",137.042007,137.804001,136.929993,137.050003,0,137.050003
"2012-12-20",136.839996,137.462997,136.220001,136.876007,0,136.876007
"2012-12-21",137.380005,137.395996,136.059006,137.376999,0,137.376999
"2012-12-24",136.300003,136.910004,136.278,136.339996,0,136.339996
"2012-12-25",136.779999,136.919006,136.563004,136.809998,0,136.809998
"2012-12-26",137.151001,138.149994,137.151001,137.139999,0,137.139999
"2012-12-27",138.147995,139.145996,138.100006,138.149994,0,138.149994
"2012-12-28",139.350006,139.470001,138.214005,139.382996,0,139.382996
"2012-12-31",138.917999,140.585007,138.731003,138.899994,0,138.899994
"2013-01-01",140.960007,141.360001,140.759995,140.949997,0,140.949997
"2013-01-02",140.675003,142.720001,140.531006,140.671005,0,140.671005
"2013-01-03",141.759995,141.826996,140.160004,141.832001,0,141.832001
"2013-01-04",140.977005,141.759995,140.546997,141.020004,0,141.020004
"2013-01-07",141.723007,141.723007,140.479996,141.714996,0,141.714996
"2013-01-08",140.667999,141.384995,139.557999,140.623993,0,140.623993
"2013-01-09",139.563004,140.865005,139.563004,139.485001,0,139.485001
"2013-01-10",141.100006,142.169998,140.865005,141.139008,0,141.139008
"2013-01-11",144.350006,144.350006,143,144.244003,0,144.244003
"2013-01-14",144.276993,144.779999,142.826996,144.339996,0,144.339996
"2013-01-15",143.800003,144.151993,141.679993,143.809998,0,143.809998
"2013-01-16",142.639999,142.695999,140.496002,142.669998,0,142.669998
"2013-01-17",141.809998,143.492996,140.869995,141.794998,0,141.794998
"2013-01-18",143.501007,144.044998,142.587006,143.462997,0,143.462997
"2013-01-21",142.966003,142.966003,141.807007,142.979996,0,142.979996
"2013-01-22",141.919998,142.619995,139.921005,141.878998,0,141.878998
"2013-01-23",140.207993,140.787003,139.240005,140.169998,0,140.169998
"2013-01-24",140.190002,142.100006,139.876007,140.199997,0,140.199997
"2013-01-25",142.850006,144.210007,142.5,142.901001,0,142.901001
"2013-01-28",143.820999,143.820999,142.292007,143.824005,0,143.824005
"2013-01-29",141.940002,143.035995,141.927994,141.981995,0,141.981995
"2013-01-30",142.891998,144.177002,142.891998,142.942993,0,142.942993
"2013-01-31",143.720001,144.570007,143.447998,143.781006,0,143.781006
"2013-02-01",145.509995,146.470001,144.878998,145.496002,0,145.496002
"2013-02-04",145.664993,146.580002,145.225998,145.679993,0,145.679993
"2013-02-05",145.199997,147.203995,144.897003,145.210007,0,145.210007
"2013-02-06",146.570007,147.203995,145.979996,146.582993,0,146.582993
"2013-02-07",146.330002,147.869003,145.970001,146.309998,0,146.309998
"2013-02-08",147,147.274002,145.076996,147.050003,0,147.050003
"2013-02-11",146.179993,146.759995,145.949997,146.199997,0,146.199997
"2013-02-12",147.419998,147.744003,145.255997,147.464005,0,147.464005
"2013-02-13",146.25,146.401001,144.966003,146.216995,0,146.216995
"2013-02-14",144.770004,145.332993,143.994995,144.850006,0,144.850006
"2013-02-15",143.899994,145.520004,142.770996,143.960007,0,143.960007
"2013-02-18",145.089996,145.848007,145.072006,145.031998,0,145.031998
"2013-02-19",144.850006,145.227997,144.404999,144.921005,0,144.921005
"2013-02-20",144.559998,144.705002,142.880005,144.552002,0,144.552002
"2013-02-21",142.600006,142.927002,141.313995,142.600006,0,142.600006
"2013-02-22",142.119995,142.949005,141.710999,142.145004,0,142.145004
"2013-02-25",142.261993,142.785004,141.667007,142.229996,0,142.229996
"2013-02-26",140.029999,140.548996,138.727005,140.093994,0,140.093994
"2013-02-27",139.330002,139.511002,138.199997,139.330002,0,139.330002
"2013-02-28",139.979996,140.462006,139.440002,140,0,140
"2013-03-01",140.369995,140.710999,139.117004,140.347,0,140.347
"2013-03-04",140.576996,140.947998,140.195999,140.671005,0,140.671005
"2013-03-05",141.309998,141.425003,140.570007,141.279999,0,141.279999
"2013-03-06",141.160004,141.296005,140.697006,141.160004,0,141.160004
"2013-03-07",140.809998,142.5,140.630005,140.809998,0,140.809998
"2013-03-08",142.589996,144.649994,142.447998,142.610001,0,142.610001
"2013-03-11",143.341003,143.602997,142.800003,143.350006,0,143.350006
"2013-03-12",144.039993,144.059998,142.078003,144.009003,0,144.009003
"2013-03-13",142.800003,143.783997,142.673004,142.789993,0,142.789993
"2013-03-14",143.289993,144.682007,143.024002,143.289993,0,143.289993
"2013-03-15",144.740005,145.852005,143.878006,144.798996,0,144.798996
"2013-03-18",143.337006,143.940002,142.395996,143.313995,0,143.313995
"2013-03-19",143.919998,144.608994,143.25,143.910004,0,143.910004
"2013-03-20",143.460007,144.977997,143.210007,143.481003,0,143.481003
"2013-03-21",144.779999,145.214996,143.910995,144.835007,0,144.835007
"2013-03-22",144.080002,144.531998,143.026993,144.059998,0,144.059998
"2013-03-25",144.570007,144.731003,143.199997,144.528,0,144.528
"2013-03-26",142.552002,143.501999,142.503006,142.580002,0,142.580002
"2013-03-27",143.440002,143.779999,142.059006,143.440002,0,143.440002
"2013-03-28",142.649994,142.960007,142.179993,142.649994,0,142.649994
"2013-03-29",143.136993,143.251999,142.720001,143.100998,0,143.100998
"2013-03-31",143.229996,143.309998,141.824997,143.272995,0,143.272995
"2013-04-01",141.835007,141.919998,141.009995,141.820007,0,141.820007
"2013-04-02",140.962006,141.475006,140.479996,141.009995,0,141.009995
"2013-04-03",140.559006,146.315002,140.414001,140.602005,0,140.602005
"2013-04-04",146.792999,149.207993,146.020004,146.809006,0,146.809006
"2013-04-07",151.600006,151.710999,150.617996,151.520996,0,151.520996
"2013-04-08",151.578003,151.912994,150.572998,151.470993,0,151.470993
"2013-04-09",151.649994,152.649994,151.494003,151.584,0,151.584
"2013-04-10",152.731995,153.440994,152.339996,152.684006,0,152.684006
"2013-04-11",153.382004,153.479996,151.626007,153.339996,0,153.339996
"2013-04-14",151.089996,151.630997,149.526993,151.035995,0,151.035995
"2013-04-15",148.070007,150.231995,147.628006,148.046005,0,148.046005
"2013-04-16",149.878006,151.139999,148.619995,149.889999,0,149.889999
"2013-04-17",149.494003,150.455002,148.75,149.404999,0,149.404999
"2013-04-18",150.115005,152.462006,149.880005,150.091995,0,150.091995
"2013-04-21",151.975006,152.195007,151,151.889999,0,151.889999
"2013-04-22",151.712997,151.998001,149.955994,151.679993,0,151.679993
"2013-04-23",151.729996,152.278,151.145004,151.798004,0,151.798004
"2013-04-24",151.869995,153.748993,151.431,151.889999,0,151.889999
"2013-04-25",153.272003,153.382004,151.119995,153.306,0,153.306
"2013-04-28",151.570007,152.173996,151.050003,151.574005,0,151.574005
"2013-04-29",151.600006,151.945007,150.783997,151.600006,0,151.600006
"2013-04-30",151.070007,152.220993,150.843002,151.119995,0,151.119995
"2013-05-01",151.201004,153.192001,150.932007,151.210007,0,151.210007
"2013-05-02",152.136993,154.600006,152.050003,152.136993,0,152.136993
"2013-05-05",154.358994,154.770004,154.130005,154.367996,0,154.367996
"2013-05-06",154.365997,154.365997,152.990997,154.360001,0,154.360001
"2013-05-07",152.848999,154.044006,152.848999,152.888,0,152.888
"2013-05-08",153.639999,154.048996,153.244995,153.667999,0,153.667999
"2013-05-09",155.690002,156.619995,155.600998,155.606003,0,155.606003
"2013-05-12",156.423004,156.654007,155.580002,156.371002,0,156.371002
"2013-05-13",155.589996,155.875,155.016998,155.600006,0,155.600006
"2013-05-14",155.582993,156.431,155.432999,155.606995,0,155.606995
"2013-05-15",155.742996,156.475998,155.386993,155.804993,0,155.804993
"2013-05-16",156.026001,156.643005,155.690994,156.024994,0,156.024994
"2013-05-19",155.869995,156.190002,155.587997,155.895004,0,155.895004
"2013-05-20",155.869995,156.539001,155.141006,155.889999,0,155.889999
"2013-05-21",155.259995,156.007996,155.095993,155.270004,0,155.270004
"2013-05-22",155.125,155.541,151.880005,155.104996,0,155.104996
"2013-05-23",154.533005,154.744995,152.518997,154.559006,0,154.559006
"2013-05-26",152.916,153.080002,152.473999,152.901993,0,152.901993
"2013-05-27",152.731995,154.507004,152.731995,152.753998,0,152.753998
"2013-05-28",154,154,152.255005,153.936005,0,153.936005
"2013-05-29",152.738998,153.901993,152.330002,152.658997,0,152.658997
"2013-05-30",153.955002,154.154007,152.449005,153.960007,0,153.960007
"2013-06-02",152.768997,153.216995,151.899994,152.794998,0,152.794998
"2013-06-03",152.774994,153.744995,152.399994,152.811005,0,152.811005
"2013-06-04",153.434998,153.664001,152.417999,153.399994,0,153.399994
"2013-06-05",152.429993,153.531998,152.029999,152.408005,0,152.408005
"2013-06-06",151.867004,151.990005,148.360001,151.834,0,151.834
"2013-06-09",152.626007,154.153,151.998001,152.520004,0,152.520004
"2013-06-10",153.919998,153.977005,150.268997,153.947998,0,153.947998
"2013-06-11",150.339996,151.955994,149.427994,150.330002,0,150.330002
"2013-06-12",150.399994,150.399994,147.091003,150.419998,0,150.419998
"2013-06-13",150.054993,150.25,147.764999,150.029999,0,150.029999
"2013-06-16",148.197998,149.404007,148.078003,148.154007,0,148.154007
"2013-06-17",148.824005,149.354004,148.436005,148.781998,0,148.781998
"2013-06-18",149.309998,149.473999,148.255997,149.330002,0,149.330002
"2013-06-19",149.520004,151.876999,148.856003,149.526993,0,149.526993
"2013-06-20",150.720001,151.852005,149.772995,150.723007,0,150.723007
"2013-06-23",151.429993,151.639999,149.75,151.440002,0,151.440002
"2013-06-24",150.630997,151.442001,149.699997,150.619003,0,150.619003
"2013-06-25",151.337006,151.375,149.287994,151.289993,0,151.289993
"2013-06-26",149.850006,150.563004,149.539993,149.809998,0,149.809998
"2013-06-27",150.246994,151.128006,150.190002,150.205994,0,150.205994
"2013-06-30",151.160004,152.042999,150.839996,151.095001,0,151.095001
"2013-07-01",151.570007,152.371994,151.246994,151.632004,0,151.632004
"2013-07-02",152.656998,152.744995,151.225998,152.610001,0,152.610001
"2013-07-03",152.690002,152.779999,150.302002,152.643997,0,152.643997
"2013-07-04",150.755005,151.098999,149.546997,150.720993,0,150.720993
"2013-07-07",150.832993,151.033005,150.184006,150.811005,0,150.811005
"2013-07-08",150.748001,151.567993,149.789993,150.759995,0,150.759995
"2013-07-09",150.283005,150.337006,148.761002,150.289993,0,150.289993
"2013-07-10",149.582993,150.421005,148.951996,149.645004,0,149.645004
"2013-07-11",150.289993,150.634003,149.432999,150.313004,0,150.313004
"2013-07-14",149.787003,151.207001,149.787003,149.800995,0,149.800995
"2013-07-15",150.880005,151.100998,149.802994,150.893005,0,150.893005
"2013-07-16",150.072998,151.925003,149.753006,150.087006,0,150.087006
"2013-07-17",151.580002,152.960007,151.378998,151.570999,0,151.570999
"2013-07-18",152.966995,153.365997,152.149002,152.998001,0,152.998001
