"","Date","Open*","High","Low","Close**","Volume","Market Cap"
"30","May 16, 2019",246.94,275.39,245.8,264.01,"18,661,465,873","28,010,958,253"
"31","May 15, 2019",217.01,247.45,216.82,247.15,"13,460,006,534","26,219,111,162"
"32","May 14, 2019",196.74,217.87,196.05,217.15,"12,751,049,755","23,033,114,137"
"33","May 13, 2019",187.42,205.1,185.31,196.85,"10,367,149,039","20,876,934,045"
"34","May 12, 2019",194.16,201.88,183.65,187.33,"10,326,050,090","19,864,635,091"
"35","May 11, 2019",173.14,203.47,173.14,194.3,"12,578,331,654","20,602,050,120"
"36","May 10, 2019",170.31,175.89,168.99,173.14,"8,036,919,053","18,355,936,406"
"37","May 09, 2019",170.95,172.88,167.25,170.29,"6,546,914,198","18,051,087,500"
"38","May 08, 2019",169.9,172.18,166.41,170.95,"6,416,569,598","18,118,602,844"
"39","May 07, 2019",172.43,180.39,169.69,169.8,"8,411,140,170","17,994,460,619"
"40","May 06, 2019",163.34,175.76,159.99,172.65,"7,540,096,853","18,294,624,766"
"41","May 05, 2019",164.02,165.4,159.7,163.45,"5,938,415,562","17,317,292,591"
"42","May 04, 2019",167.89,170.65,161.79,164.03,"6,658,100,049","17,376,070,198"
"43","May 03, 2019",162.08,170.07,161.08,167.95,"7,299,410,672","17,789,626,262"
"44","May 02, 2019",160.85,162.94,160.06,162.12,"6,044,171,062","17,169,962,760"
"45","May 01, 2019",162.19,164.06,159.66,160.82,"5,789,172,433","17,029,616,915"
"46","Apr 30, 2019",155.17,162.43,155.17,162.17,"6,275,803,460","17,170,110,493"
"47","Apr 29, 2019",157.29,158.33,153.19,155.2,"6,053,776,253","16,430,642,271"
"48","Apr 28, 2019",158.5,159.57,157.13,157.3,"5,379,894,433","16,650,076,837"
"49","Apr 27, 2019",156.27,160.59,155.62,158.43,"5,863,109,118","16,768,575,998"
"50","Apr 26, 2019",154.58,158.03,152.09,156.35,"7,505,283,355","16,545,462,357"
"51","Apr 25, 2019",165.91,166.51,153.85,154.46,"6,820,332,362","16,343,573,973"
"52","Apr 24, 2019",171.35,171.57,161.98,165.83,"7,351,304,156","17,544,029,659"
"53","Apr 23, 2019",172.01,176.85,170.9,171.45,"7,097,827,092","18,136,462,572"
"54","Apr 22, 2019",170.02,173.07,168.73,171.87,"6,094,878,077","18,179,292,263"
"55","Apr 21, 2019",173.72,174.42,167.43,170.05,"6,005,571,688","17,983,602,095"
"56","Apr 20, 2019",173.72,176.71,171.79,173.75,"6,142,567,812","18,373,023,202"
"57","Apr 19, 2019",173.79,173.98,170.62,173.71,"6,541,053,061","18,366,130,180"
"58","Apr 18, 2019",166.91,175.37,166.67,173.81,"6,971,581,464","18,374,913,022"
"59","Apr 17, 2019",167.55,168.94,165.5,166.95,"5,596,102,715","17,647,086,048"
"60","Apr 16, 2019",161.53,167.67,160.89,167.62,"5,180,105,341","17,715,913,572"
"61","Apr 15, 2019",167.9,168.82,159.56,161.57,"5,672,311,824","17,074,367,783"
"62","Apr 14, 2019",164.48,168.59,162.78,167.84,"4,846,298,303","17,734,050,269"
"63","Apr 13, 2019",164.62,166.36,163.01,164.51,"4,959,301,561","17,380,468,169"
"64","Apr 12, 2019",165.34,166.13,161.03,164.74,"6,237,185,309","17,401,765,647"
"65","Apr 11, 2019",177.34,177.49,162.32,165.5,"7,859,383,417","17,479,876,008"
"66","Apr 10, 2019",176.07,183.13,175.23,177.34,"7,856,924,879","18,728,058,767"
"67","Apr 09, 2019",180.22,180.25,175.09,176.11,"7,632,529,578","18,596,496,042"
"68","Apr 08, 2019",174.45,184.38,174.16,180.26,"9,304,964,610","19,031,640,376"
"69","Apr 07, 2019",165.98,175.21,164.93,174.53,"7,596,176,020","18,424,576,820"
"70","Apr 06, 2019",165.51,172.52,161.8,165.95,"7,167,016,221","17,516,082,778"
"71","Apr 05, 2019",158.02,167.22,157.44,165.51,"7,531,316,908","17,468,192,986"
"72","Apr 04, 2019",161.43,164.93,155.24,158.05,"7,953,123,529","16,678,477,300"
"73","Apr 03, 2019",164.01,178.32,157.32,161.46,"10,622,456,246","17,035,703,564"
"74","Apr 02, 2019",141.84,165.23,141.64,163.96,"9,826,645,698","17,297,572,365"
"75","Apr 01, 2019",141.47,142.73,140.74,141.83,"4,611,999,536","14,960,828,861"
"76","Mar 31, 2019",142.14,142.19,140.7,141.51,"4,249,050,197","14,925,533,137"
"77","Mar 30, 2019",142.36,149.61,141.03,142.09,"5,144,662,127","14,984,615,423"
"78","Mar 29, 2019",139.34,142.55,138.05,142.5,"5,125,602,702","15,025,361,637"
"79","Mar 28, 2019",141.01,141.01,138.43,139.42,"4,163,212,475","14,698,609,599"
"80","Mar 27, 2019",135.45,141.08,135.34,140.99,"5,228,240,093","14,862,394,451"
"81","Mar 26, 2019",135.05,135.46,133.76,135.46,"4,499,271,679","14,277,816,266"
"82","Mar 25, 2019",137.08,137.7,133.49,135.03,"4,480,516,753","14,230,733,149"
"83","Mar 24, 2019",138.32,138.38,136.31,136.99,"4,266,845,458","14,434,995,337"
"84","Mar 23, 2019",137.04,139.39,136.91,138.24,"4,436,568,613","14,565,143,357"
"85","Mar 22, 2019",136.56,138.79,136.23,137.18,"4,490,899,266","14,451,740,115"
"86","Mar 21, 2019",140.48,141,135.86,136.64,"5,087,247,796","14,392,427,839"
"87","Mar 20, 2019",140.48,140.95,138.31,140.69,"4,664,134,462","14,817,151,375"
"88","Mar 19, 2019",139.25,140.99,139.14,140.52,"4,251,488,129","14,797,612,389"
"89","Mar 18, 2019",140.1,142.27,138.84,139.37,"4,551,739,879","14,675,181,094"
"90","Mar 17, 2019",142.24,142.37,139.32,140,"3,827,157,729","14,739,201,597"
"91","Mar 16, 2019",137.91,144.56,137.91,142.4,"4,839,003,569","14,989,691,491"
"92","Mar 15, 2019",133.57,138.4,133.57,137.69,"4,506,861,856","14,492,364,551"
"93","Mar 14, 2019",133.2,135.18,132.75,133.71,"4,476,532,147","14,071,628,064"
"94","Mar 13, 2019",134.61,134.61,132.72,133.26,"4,265,162,099","14,022,610,219"
"95","Mar 12, 2019",134.01,135.27,130.94,134.44,"4,709,988,000","14,144,929,392"
"96","Mar 11, 2019",136.85,137.35,133.1,133.83,"4,689,807,419","14,079,044,648"
"97","Mar 10, 2019",138.18,138.27,135.69,136.76,"4,578,438,499","14,384,860,876"
"98","Mar 09, 2019",134.89,139.12,134.68,137.97,"5,011,918,715","14,509,873,018"
"99","Mar 08, 2019",138.31,139.5,133.56,135.13,"4,678,816,794","14,209,542,041"
"100","Mar 07, 2019",138.94,140.86,137.27,138.03,"4,339,206,292","14,513,398,954"
"101","Mar 06, 2019",137.96,139.97,136.15,138.79,"4,589,054,219","14,590,867,639"
"102","Mar 05, 2019",127.79,138.23,126.74,137.82,"4,764,849,990","14,492,117,352"
"103","Mar 04, 2019",132.16,132.73,125.4,127.77,"4,008,171,341","13,432,896,659"
"104","Mar 03, 2019",134.79,135.85,131.33,132.25,"3,454,374,053","13,900,679,027"
"105","Mar 02, 2019",136.35,137.18,132.44,134.21,"3,747,176,425","14,103,698,392"
"106","Mar 01, 2019",136.84,139,136.43,136.44,"3,756,124,824","14,335,957,425"
"107","Feb 28, 2019",136.28,138.85,135.66,136.75,"4,535,438,953","14,365,118,213"
"108","Feb 27, 2019",138.03,141.34,131.6,136.13,"4,469,776,860","14,298,070,644"
"109","Feb 26, 2019",139.65,139.98,136.58,138.09,"3,791,292,839","14,502,464,167"
"110","Feb 25, 2019",135.5,142.53,135.48,139.82,"4,914,392,068","14,682,597,926"
"111","Feb 24, 2019",158.9,165.55,135.85,135.85,"5,957,715,043","14,263,873,721"
"112","Feb 23, 2019",148.68,159.13,147.33,158.8,"4,519,468,458","16,670,632,412"
"113","Feb 22, 2019",146.07,149.27,145.21,149.09,"3,731,099,284","15,649,961,167"
"114","Feb 21, 2019",149.35,149.35,144.56,146.13,"3,995,766,856","15,337,145,738"
"115","Feb 20, 2019",145.17,149.55,142.5,149.55,"4,500,094,965","15,694,462,393"
"116","Feb 19, 2019",146.4,149.93,145.13,145.35,"5,310,842,625","15,250,901,019"
"117","Feb 18, 2019",133.03,147.69,133,146.1,"5,387,525,773","15,327,852,479"
"118","Feb 17, 2019",123.18,134.46,123.09,133.6,"4,236,081,130","14,014,695,490"
"119","Feb 16, 2019",122.4,124.13,122.3,123.26,"2,905,833,287","12,928,550,184"
"120","Feb 15, 2019",121.45,123.66,121.37,122.1,"3,021,741,615","12,805,280,766"
"121","Feb 14, 2019",122.42,124.45,121.33,121.39,"3,331,701,628","12,729,213,675"
"122","Feb 13, 2019",122.54,125.55,121.61,122.55,"3,386,585,799","12,849,605,819"
"123","Feb 12, 2019",121.18,123.47,119.6,122.57,"3,149,576,429","12,849,965,121"
"124","Feb 11, 2019",124.87,124.87,120.31,121.3,"3,222,473,887","12,714,795,026"
"125","Feb 10, 2019",119.41,124.85,117.11,124.81,"3,148,766,590","13,080,881,910"
"126","Feb 09, 2019",119.21,120.69,118,119.43,"2,884,650,400","12,515,870,173"
"127","Feb 08, 2019",104.65,119.81,104.19,119.27,"3,656,841,347","12,496,945,336"
"128","Feb 07, 2019",104.84,106.06,104.41,104.54,"2,326,764,622","10,951,652,648"
"129","Feb 06, 2019",107.57,107.57,102.93,104.92,"2,593,048,199","10,990,266,833"
"130","Feb 05, 2019",107.63,108.13,106.91,107.44,"2,515,863,999","11,253,035,388"
"131","Feb 04, 2019",107.63,108.7,107.07,107.82,"2,491,888,675","11,290,969,364"
"132","Feb 03, 2019",110.49,110.83,106.56,107.49,"2,519,334,757","11,254,870,706"
"133","Feb 02, 2019",107.47,110.65,106.76,110.43,"2,385,157,838","11,560,765,573"
"134","Feb 01, 2019",107.15,108.64,105.05,107.61,"2,541,271,519","11,263,815,610"
"135","Jan 31, 2019",108.9,110.46,106.53,107.06,"2,828,796,031","11,204,735,502"
"136","Jan 30, 2019",105.41,109.45,104.84,108.91,"2,874,370,355","11,396,282,341"
"137","Jan 29, 2019",106.72,107.17,104,105.6,"2,900,418,606","11,048,347,342"
"138","Jan 28, 2019",113.29,113.69,103.34,106.59,"3,366,895,505","11,150,461,958"
"139","Jan 27, 2019",116.51,116.69,113.41,113.41,"2,775,888,287","11,861,671,822"
"140","Jan 26, 2019",116.37,118.08,115.98,116.49,"2,412,181,169","12,182,338,148"
"141","Jan 25, 2019",117.59,117.8,115.83,116.38,"2,606,881,898","12,168,932,300"
"142","Jan 24, 2019",117.46,118.03,116.01,117.36,"2,520,843,420","12,269,992,351"
"143","Jan 23, 2019",118.71,119.42,116.38,117.45,"2,556,952,198","12,277,481,872"
"144","Jan 22, 2019",117.11,119.66,114.68,118.75,"2,552,507,405","12,410,972,241"
"145","Jan 21, 2019",119.64,119.72,116.16,117.16,"2,421,720,343","12,242,940,197"
"146","Jan 20, 2019",124.63,125.07,118.7,119.47,"2,964,108,269","12,483,136,112"
"147","Jan 19, 2019",121.61,125.9,121.16,124.52,"3,048,261,797","13,007,954,846"
"148","Jan 18, 2019",123.65,123.84,120.24,121.01,"2,305,389,800","12,639,234,713"
"149","Jan 17, 2019",123.57,124.27,120.82,123.74,"2,594,091,285","12,922,347,330"
"150","Jan 16, 2019",121.81,127.12,121.44,123.55,"2,746,469,340","12,899,812,275"
"151","Jan 15, 2019",129.17,130.74,120.31,122.03,"2,735,449,164","12,739,543,688"
"152","Jan 14, 2019",116.98,130.86,116.97,129.07,"2,798,085,735","13,471,754,802"
"153","Jan 13, 2019",125.91,126.27,116.09,116.9,"2,268,263,944","12,199,288,487"
"154","Jan 12, 2019",127.53,128.67,125.45,125.97,"2,212,109,224","13,143,426,379"
"155","Jan 11, 2019",127.81,130.17,125.24,127.55,"2,667,585,234","13,306,214,134"
"156","Jan 10, 2019",150.84,152.15,126.53,128.63,"3,397,734,456","13,416,263,931"
"157","Jan 09, 2019",150.55,153.62,150.29,150.8,"2,369,241,197","15,726,845,711"
"158","Jan 08, 2019",151.97,153.63,148.67,150.36,"2,459,808,140","15,677,889,902"
"159","Jan 07, 2019",157.81,158.45,151.15,151.7,"2,712,108,388","15,814,868,678"
"160","Jan 06, 2019",155.8,159.37,152.09,157.75,"3,231,294,371","16,442,429,109"
"161","Jan 05, 2019",154.34,160.82,154.34,155.64,"3,338,211,928","16,219,974,745"
"162","Jan 04, 2019",148.91,156.88,147.91,154.58,"3,126,192,535","16,107,068,093"
"163","Jan 03, 2019",155.2,155.86,147.2,149.14,"2,676,164,880","15,536,849,936"
"164","Jan 02, 2019",141.52,156.93,140.65,155.05,"3,328,240,369","16,150,049,902"
"165","Jan 01, 2019",133.42,141.4,132.65,140.82,"2,258,709,868","14,665,318,370"
"166","Dec 31, 2018",140.03,140.18,132.52,133.37,"2,358,360,234","13,886,837,730"
"167","Dec 30, 2018",137.63,140.69,133.98,139.86,"2,660,086,834","14,560,066,114"
"168","Dec 29, 2018",138.47,147.03,134.57,138.02,"3,169,029,972","14,365,797,196"
"169","Dec 28, 2018",116.9,137.65,115.69,137.65,"3,130,201,009","14,324,511,544"
"170","Dec 27, 2018",131.92,132.68,115.65,116.58,"2,612,804,378","12,129,493,222"
"171","Dec 26, 2018",129.89,136.68,126.29,131.87,"2,720,469,126","13,717,858,346"
"172","Dec 25, 2018",141,141,125.11,129.84,"3,298,280,609","13,505,089,290"
"173","Dec 24, 2018",130.64,157.67,130.64,140.24,"4,370,343,387","14,583,457,939"
"174","Dec 23, 2018",117.27,133.08,117.27,130.77,"3,579,715,061","13,595,887,732"
"175","Dec 22, 2018",109.46,116.76,107.5,116.76,"2,338,772,939","12,137,481,655"
"176","Dec 21, 2018",115.84,119.09,107.58,109.5,"2,632,539,990","11,380,357,569"
"177","Dec 20, 2018",101.09,117.17,100.64,116.22,"3,063,842,618","12,076,674,310"
"178","Dec 19, 2018",101.68,108.55,100.69,101.27,"2,456,482,115","10,521,416,481"
"179","Dec 18, 2018",95.11,101.32,92.97,101.11,"2,277,514,076","10,503,295,749"
"180","Dec 17, 2018",85.38,96.81,85.38,95.13,"2,101,453,024","9,880,456,239"
"181","Dec 16, 2018",84.47,87.57,84.47,85.26,"1,565,817,037","8,853,567,311"
"182","Dec 15, 2018",84.28,85.34,82.83,84.44,"1,496,176,898","8,766,638,124"
"183","Dec 14, 2018",86.63,87.14,83.23,84.31,"1,651,491,877","8,751,209,554"
"184","Dec 13, 2018",90.66,91.11,85.52,86.54,"1,754,475,622","8,981,108,543"
"185","Dec 12, 2018",88.61,92.24,88.26,90.59,"1,533,050,103","9,400,044,026"
"186","Dec 11, 2018",91.58,92.78,87.69,88.95,"1,707,497,898","9,227,301,064"
"187","Dec 10, 2018",94.99,96.26,90.65,91.69,"1,756,437,577","9,509,816,315"
"188","Dec 09, 2018",92.04,98.9,91.03,95.14,"1,875,567,180","9,866,414,732"
"189","Dec 08, 2018",93.41,97.06,86.83,92.16,"1,855,759,401","9,555,327,946"
"190","Dec 07, 2018",91.65,96.09,83.47,93.29,"2,554,304,530","9,671,177,427"
"191","Dec 06, 2018",102.45,104.1,91.76,91.76,"2,310,716,932","9,510,417,097"
"192","Dec 05, 2018",110.34,110.6,102.48,102.48,"1,990,157,607","10,618,884,099"
"193","Dec 04, 2018",108.8,113.14,107.4,110.21,"1,748,116,495","11,418,617,063"
"194","Dec 03, 2018",116.38,116.62,107.42,108.93,"1,772,756,193","11,282,911,404"
"195","Dec 02, 2018",118.27,120.56,116.09,116.39,"1,856,199,149","12,053,770,487"
"196","Dec 01, 2018",113.4,120.84,111.62,118.64,"2,131,475,768","12,284,117,522"
"197","Nov 30, 2018",117.73,119.42,111.74,113.17,"2,020,748,396","11,716,096,076"
"198","Nov 29, 2018",122.72,123.23,115.3,117.54,"2,196,099,151","12,166,285,642"
"199","Nov 28, 2018",110.2,126.05,110.2,122.44,"2,673,470,000","12,670,491,119"
"200","Nov 27, 2018",107.91,111.84,102.45,110.01,"2,320,010,000","11,382,216,773"
"201","Nov 26, 2018",116.34,118.2,104.89,108.33,"2,139,490,000","11,206,775,318"
"202","Nov 25, 2018",113.13,118.88,101.77,116.45,"2,466,750,000","12,043,900,588"
"203","Nov 24, 2018",123.3,126.79,110.83,113.49,"1,800,960,000","11,735,901,799"
"204","Nov 23, 2018",126.42,127.03,119.56,123.3,"1,998,010,000","12,747,016,419"
"205","Nov 22, 2018",136.81,137.74,126.71,126.71,"1,792,150,000","13,097,009,562"
"206","Nov 21, 2018",131.14,138.89,125.76,136.7,"2,685,930,000","14,127,420,909"
"207","Nov 20, 2018",148.81,151.25,126.36,130.34,"3,134,410,000","13,467,303,239"
"208","Nov 19, 2018",177.18,177.18,147.85,149.18,"2,745,160,000","15,410,551,811"
"209","Nov 18, 2018",174.18,179.15,174.18,177.07,"1,810,920,000","18,288,411,984"
"210","Nov 17, 2018",175.36,175.85,172.87,174,"1,832,800,000","17,968,221,715"
"211","Nov 16, 2018",180.87,181.35,173.13,175.18,"2,015,330,000","18,086,156,169"
"212","Nov 15, 2018",181.9,184.25,170.19,180.81,"2,638,410,000","18,663,659,629"
"213","Nov 14, 2018",206.53,207.04,174.08,181.4,"2,595,330,000","18,721,032,761"
"214","Nov 13, 2018",210.15,210.51,206.13,206.83,"1,610,260,000","21,341,261,802"
"215","Nov 12, 2018",211.51,212.62,208.92,210.42,"1,452,380,000","21,707,637,540"
"216","Nov 11, 2018",212.48,213,208.87,211.34,"1,501,600,000","21,798,464,881"
"217","Nov 10, 2018",209.97,213.86,209.81,212.53,"1,377,760,000","21,917,195,708"
"218","Nov 09, 2018",211.99,213.32,209.51,210.07,"1,554,750,000","21,659,329,261"
"219","Nov 08, 2018",217.33,218.34,212.2,212.23,"1,769,080,000","21,877,424,057"
"220","Nov 07, 2018",218.9,221.65,216.8,217.18,"1,927,830,000","22,383,497,662"
"221","Nov 06, 2018",209.47,218.45,207.89,218.45,"1,856,940,000","22,445,690,692"
"222","Nov 05, 2018",207.1,210.82,206.57,209.09,"1,613,510,000","21,540,996,877"
"223","Nov 04, 2018",200.16,211.27,198.99,207.49,"1,749,300,000","21,371,416,840"
"224","Nov 03, 2018",200.74,200.74,199.53,200.19,"1,307,150,000","20,615,439,151"
"225","Nov 02, 2018",198.98,201.27,198.75,200.63,"1,451,870,000","20,657,629,735"
"226","Nov 01, 2018",197.54,203.75,197.33,198.87,"1,336,700,000","20,472,105,764"
"227","Oct 31, 2018",197.65,198.34,196.53,197.38,"1,442,380,000","20,314,628,127"
"228","Oct 30, 2018",197.2,198.12,196.35,197.56,"1,363,500,000","20,328,580,026"
"229","Oct 29, 2018",205.17,205.6,195.73,197.25,"1,517,230,000","20,292,811,278"
"230","Oct 28, 2018",204.51,205.92,203.52,205.37,"1,139,140,000","21,123,907,349"
"231","Oct 27, 2018",203.36,206.08,203.13,204.21,"1,084,810,000","21,000,852,987"
"232","Oct 26, 2018",202.34,204.78,201.55,203.33,"1,161,310,000","20,906,130,835"
"233","Oct 25, 2018",203.87,204.13,201.82,202.72,"1,102,900,000","20,839,259,066"
"234","Oct 24, 2018",204.13,205.58,203.35,203.85,"1,102,220,000","20,951,603,018"
"235","Oct 23, 2018",204.02,205.15,201.91,204.34,"1,237,490,000","20,997,181,867"
"236","Oct 22, 2018",205.17,206.93,203.38,204.04,"1,328,980,000","20,962,977,292"
"237","Oct 21, 2018",205.39,208.16,204.62,205.14,"1,190,300,000","21,071,630,786"
"238","Oct 20, 2018",203.51,206.22,203.09,205.43,"1,238,780,000","21,097,037,289"
"239","Oct 19, 2018",203.26,204.66,201.84,203.73,"1,264,480,000","20,917,973,393"
"240","Oct 18, 2018",207.4,208.47,201.74,203.35,"1,365,860,000","20,875,341,345"
"241","Oct 17, 2018",210.22,211.13,205.93,207.08,"1,444,130,000","21,254,117,736"
"242","Oct 16, 2018",209.63,212.17,207.98,210.12,"1,532,280,000","21,561,538,445"
"243","Oct 15, 2018",195.27,222.12,194.16,209.7,"2,865,830,000","21,514,574,462"
"244","Oct 14, 2018",199.69,201.83,195.24,195.72,"1,169,260,000","20,075,397,007"
"245","Oct 13, 2018",196.36,201.28,196.36,199.84,"1,167,610,000","20,494,529,773"
"246","Oct 12, 2018",188.71,199.4,188.71,196.73,"1,487,900,000","20,171,157,774"
"247","Oct 11, 2018",225.61,225.61,189.28,189.5,"2,167,620,000","19,426,181,717"
"248","Oct 10, 2018",227.62,227.71,224.5,225.77,"1,384,040,000","23,139,713,070"
"249","Oct 09, 2018",229.71,230.16,226.4,227.98,"1,405,130,000","23,361,891,401"
"250","Oct 08, 2018",226.51,230.76,224.56,229.25,"1,470,740,000","23,487,673,000"
"251","Oct 07, 2018",225.44,226.37,223,226.12,"1,470,480,000","23,161,767,973"
"252","Oct 06, 2018",227.55,227.93,224.25,225.12,"1,505,070,000","23,054,817,089"
"253","Oct 05, 2018",222.27,228.32,220.96,227.6,"1,547,330,000","23,304,234,601"
"254","Oct 04, 2018",220.45,226.15,220.09,222.22,"1,479,500,000","22,748,580,859"
"255","Oct 03, 2018",226.41,226.46,213.97,220.49,"1,683,930,000","22,567,089,086"
"256","Oct 02, 2018",231.1,231.17,225.84,227.18,"1,542,080,000","23,247,403,474"
"257","Oct 01, 2018",233.22,234.15,226.94,230.77,"1,597,500,000","23,609,728,018"
"258","Sep 30, 2018",231.33,236.99,228.44,232.85,"1,765,560,000","23,817,805,502"
"259","Sep 29, 2018",221.71,234.01,216.08,231.63,"2,208,720,000","23,688,983,896"
"260","Sep 28, 2018",229.04,231.75,218.67,222.4,"2,018,120,000","22,740,233,568"
"261","Sep 27, 2018",215.44,230.61,212.65,228.49,"2,030,320,000","23,358,464,739"
"262","Sep 26, 2018",218.65,221.44,209.11,215.85,"1,756,100,000","22,061,164,303"
"263","Sep 25, 2018",228.33,228.33,206.49,218.5,"2,120,360,000","22,328,327,983"
"264","Sep 24, 2018",244.84,245.11,227.49,228.73,"1,748,740,000","23,368,514,475"
"265","Sep 23, 2018",240.99,247.46,237.86,244.33,"1,693,470,000","24,957,339,670"
"266","Sep 22, 2018",247.34,251.2,233.81,240.48,"1,921,820,000","24,559,189,741"
"267","Sep 21, 2018",225.25,248.39,221.57,246.58,"2,836,200,000","25,177,561,991"
"268","Sep 20, 2018",210.29,224.82,207.79,224.59,"1,782,070,000","22,927,300,808"
"269","Sep 19, 2018",209.47,213.87,201.66,209.97,"1,733,330,000","21,430,323,331"
"270","Sep 18, 2018",197.09,213.36,195.93,209.97,"1,800,640,000","21,426,628,309"
"271","Sep 17, 2018",221.58,224.26,195.31,197.88,"2,019,910,000","20,187,902,505"
"272","Sep 16, 2018",222.8,222.8,211.12,220.59,"1,502,260,000","22,500,748,646"
"273","Sep 15, 2018",209.81,226.6,209.61,223.07,"1,670,490,000","22,749,647,321"
"274","Sep 14, 2018",212.67,222.79,204.87,211.75,"2,232,190,000","21,590,366,996"
"275","Sep 13, 2018",183.68,214,183.68,211.35,"2,330,720,000","21,545,775,837"
"276","Sep 12, 2018",185.42,185.59,170.26,183.33,"1,874,850,000","18,685,319,378"
"277","Sep 11, 2018",198.18,198.51,180.6,185.07,"1,568,900,000","18,858,381,966"
"278","Sep 10, 2018",197.85,201.88,189.58,197.08,"1,502,960,000","20,078,523,984"
"279","Sep 09, 2018",198.38,207.67,188.31,196.92,"1,585,980,000","20,058,708,800"
"280","Sep 08, 2018",217.91,220.37,193.26,197.95,"1,517,200,000","20,159,309,964"
"281","Sep 07, 2018",229.53,233.9,217.07,217.2,"1,678,260,000","22,115,522,904"
"282","Sep 06, 2018",231.65,231.75,218.12,230.22,"2,097,310,000","23,435,751,842"
"283","Sep 05, 2018",286.05,288.16,232.33,232.33,"2,390,390,000","23,646,371,777"
"284","Sep 04, 2018",289.3,291.58,284.25,285.72,"1,554,870,000","29,074,743,101"
"285","Sep 03, 2018",295.18,295.59,287.43,289.26,"1,394,490,000","29,428,616,901"
"286","Sep 02, 2018",295.45,298.69,290.93,294.37,"1,321,050,000","29,942,718,225"
"287","Sep 01, 2018",283.5,301.14,283.5,295.34,"1,546,630,000","30,035,327,410"
"288","Aug 31, 2018",284.12,284.55,278.51,283,"1,411,910,000","28,774,922,508"
"289","Aug 30, 2018",289.75,291.24,275.21,284.11,"1,513,100,000","28,881,058,148"
"290","Aug 29, 2018",296.16,297.07,287.29,289.31,"1,474,460,000","29,404,459,725"
"291","Aug 28, 2018",286.65,297.4,283.57,296.5,"1,513,350,000","30,128,902,937"
"292","Aug 27, 2018",275.35,285.6,273.65,285.6,"1,406,790,000","29,015,874,948"
"293","Aug 26, 2018",279.52,279.52,272.44,275.2,"1,206,650,000","27,953,028,997"
"294","Aug 25, 2018",283.28,283.51,278.47,279.65,"1,208,360,000","28,399,212,923"
"295","Aug 24, 2018",278.11,283.3,273.86,282.97,"1,450,170,000","28,730,705,349"
"296","Aug 23, 2018",271.75,279.55,271.09,277.1,"1,271,160,000","28,129,662,664"
"297","Aug 22, 2018",281.97,297.49,265,271.34,"1,507,660,000","27,539,119,679"
"298","Aug 21, 2018",273.33,285.97,273.33,281.94,"1,164,120,000","28,609,531,323"
