,X1,X2,X3,X4,X5,X6
738,Sunday 11 June 2017,OIL/GBP,36.0878,OIL GBP rate for Sunday 11 June 2017,NA,NA
739,Saturday 10 June 2017,OIL/GBP,36.0681,OIL GBP rate for Saturday 10 June 2017,NA,NA
740,Friday  9 June 2017,OIL/GBP,35.8861,OIL GBP rate for Friday  9 June 2017,NA,NA
741,Thursday  8 June 2017,OIL/GBP,35.2725,OIL GBP rate for Thursday  8 June 2017,NA,NA
742,Wednesday  7 June 2017,OIL/GBP,35.5034,OIL GBP rate for Wednesday  7 June 2017,NA,NA
743,Tuesday  6 June 2017,OIL/GBP,37.1962,OIL GBP rate for Tuesday  6 June 2017,NA,NA
744,Monday  5 June 2017,OIL/GBP,36.8592,OIL GBP rate for Monday  5 June 2017,NA,NA
745,Sunday  4 June 2017,OIL/GBP,36.9872,OIL GBP rate for Sunday  4 June 2017,NA,NA
746,Saturday  3 June 2017,OIL/GBP,37.0454,OIL GBP rate for Saturday  3 June 2017,NA,NA
747,Friday  2 June 2017,OIL/GBP,37.0727,OIL GBP rate for Friday  2 June 2017,NA,NA
748,Thursday  1 June 2017,OIL/GBP,37.3678,OIL GBP rate for Thursday  1 June 2017,NA,NA
749,Wednesday 31 May 2017,OIL/GBP,38.0967,OIL GBP rate for Wednesday 31 May 2017,NA,NA
750,Tuesday 30 May 2017,OIL/GBP,38.6487,OIL GBP rate for Tuesday 30 May 2017,NA,NA
751,Monday 29 May 2017,OIL/GBP,38.9347,OIL GBP rate for Monday 29 May 2017,NA,NA
752,Sunday 28 May 2017,OIL/GBP,38.9796,OIL GBP rate for Sunday 28 May 2017,NA,NA
753,Saturday 27 May 2017,OIL/GBP,38.9405,OIL GBP rate for Saturday 27 May 2017,NA,NA
754,Friday 26 May 2017,OIL/GBP,38.5371,OIL GBP rate for Friday 26 May 2017,NA,NA
755,Thursday 25 May 2017,OIL/GBP,37.6769,OIL GBP rate for Thursday 25 May 2017,NA,NA
756,Wednesday 24 May 2017,OIL/GBP,39.7456,OIL GBP rate for Wednesday 24 May 2017,NA,NA
757,Tuesday 23 May 2017,OIL/GBP,39.5764,OIL GBP rate for Tuesday 23 May 2017,NA,NA
758,Monday 22 May 2017,OIL/GBP,39.2631,OIL GBP rate for Monday 22 May 2017,NA,NA
759,Sunday 21 May 2017,OIL/GBP,39.2112,OIL GBP rate for Sunday 21 May 2017,NA,NA
760,Saturday 20 May 2017,OIL/GBP,39.0271,OIL GBP rate for Saturday 20 May 2017,NA,NA
761,Friday 19 May 2017,OIL/GBP,39.3045,OIL GBP rate for Friday 19 May 2017,NA,NA
762,Thursday 18 May 2017,OIL/GBP,38.294,OIL GBP rate for Thursday 18 May 2017,NA,NA
763,Wednesday 17 May 2017,OIL/GBP,38.2775,OIL GBP rate for Wednesday 17 May 2017,NA,NA
764,Tuesday 16 May 2017,OIL/GBP,37.4199,OIL GBP rate for Tuesday 16 May 2017,NA,NA
765,Monday 15 May 2017,OIL/GBP,37.9509,OIL GBP rate for Monday 15 May 2017,NA,NA
766,Sunday 14 May 2017,OIL/GBP,37.0513,OIL GBP rate for Sunday 14 May 2017,NA,NA
767,Saturday 13 May 2017,OIL/GBP,37.1211,OIL GBP rate for Saturday 13 May 2017,NA,NA
768,Friday 12 May 2017,OIL/GBP,37.1268,OIL GBP rate for Friday 12 May 2017,NA,NA
769,Thursday 11 May 2017,OIL/GBP,36.981,OIL GBP rate for Thursday 11 May 2017,NA,NA
770,Wednesday 10 May 2017,OIL/GBP,36.5947,OIL GBP rate for Wednesday 10 May 2017,NA,NA
771,Tuesday  9 May 2017,OIL/GBP,35.6469,OIL GBP rate for Tuesday  9 May 2017,NA,NA
772,Monday  8 May 2017,OIL/GBP,35.8881,OIL GBP rate for Monday  8 May 2017,NA,NA
773,Sunday  7 May 2017,OIL/GBP,35.8155,OIL GBP rate for Sunday  7 May 2017,NA,NA
774,Saturday  6 May 2017,OIL/GBP,35.8155,OIL GBP rate for Saturday  6 May 2017,NA,NA
775,Friday  5 May 2017,OIL/GBP,35.9821,OIL GBP rate for Friday  5 May 2017,NA,NA
776,Thursday  4 May 2017,OIL/GBP,35.3807,OIL GBP rate for Thursday  4 May 2017,NA,NA
777,Wednesday  3 May 2017,OIL/GBP,36.8216,OIL GBP rate for Wednesday  3 May 2017,NA,NA
778,Tuesday  2 May 2017,OIL/GBP,37.2756,OIL GBP rate for Tuesday  2 May 2017,NA,NA
779,Monday  1 May 2017,OIL/GBP,37.6895,OIL GBP rate for Monday  1 May 2017,NA,NA
780,Sunday 30 April 2017,OIL/GBP,37.9644,OIL GBP rate for Sunday 30 April 2017,NA,NA
781,Saturday 29 April 2017,OIL/GBP,37.9875,OIL GBP rate for Saturday 29 April 2017,NA,NA
782,Friday 28 April 2017,OIL/GBP,38.1324,OIL GBP rate for Friday 28 April 2017,NA,NA
783,Thursday 27 April 2017,OIL/GBP,38.2434,OIL GBP rate for Thursday 27 April 2017,NA,NA
784,Wednesday 26 April 2017,OIL/GBP,38.4394,OIL GBP rate for Wednesday 26 April 2017,NA,NA
785,Tuesday 25 April 2017,OIL/GBP,38.5786,OIL GBP rate for Tuesday 25 April 2017,NA,NA
786,Monday 24 April 2017,OIL/GBP,38.4663,OIL GBP rate for Monday 24 April 2017,NA,NA
787,Sunday 23 April 2017,OIL/GBP,38.8734,OIL GBP rate for Sunday 23 April 2017,NA,NA
788,Saturday 22 April 2017,OIL/GBP,38.7407,OIL GBP rate for Saturday 22 April 2017,NA,NA
789,Friday 21 April 2017,OIL/GBP,38.7607,OIL GBP rate for Friday 21 April 2017,NA,NA
790,Thursday 20 April 2017,OIL/GBP,39.7224,OIL GBP rate for Thursday 20 April 2017,NA,NA
791,Wednesday 19 April 2017,OIL/GBP,39.7482,OIL GBP rate for Wednesday 19 April 2017,NA,NA
792,Tuesday 18 April 2017,OIL/GBP,41.9911,OIL GBP rate for Tuesday 18 April 2017,NA,NA
793,Monday 17 April 2017,OIL/GBP,42.4278,OIL GBP rate for Monday 17 April 2017,NA,NA
794,Sunday 16 April 2017,OIL/GBP,42.2922,OIL GBP rate for Sunday 16 April 2017,NA,NA
795,Saturday 15 April 2017,OIL/GBP,42.2562,OIL GBP rate for Saturday 15 April 2017,NA,NA
796,Friday 14 April 2017,OIL/GBP,42.3113,OIL GBP rate for Friday 14 April 2017,NA,NA
797,Thursday 13 April 2017,OIL/GBP,42.206,OIL GBP rate for Thursday 13 April 2017,NA,NA
798,Wednesday 12 April 2017,OIL/GBP,42.3991,OIL GBP rate for Wednesday 12 April 2017,NA,NA
799,Tuesday 11 April 2017,OIL/GBP,42.9723,OIL GBP rate for Tuesday 11 April 2017,NA,NA
800,Monday 10 April 2017,OIL/GBP,42.7868,OIL GBP rate for Monday 10 April 2017,NA,NA
801,Sunday  9 April 2017,OIL/GBP,42.4321,OIL GBP rate for Sunday  9 April 2017,NA,NA
802,Saturday  8 April 2017,OIL/GBP,42.2794,OIL GBP rate for Saturday  8 April 2017,NA,NA
803,Friday  7 April 2017,OIL/GBP,42.2794,OIL GBP rate for Friday  7 April 2017,NA,NA
804,Thursday  6 April 2017,OIL/GBP,41.4878,OIL GBP rate for Thursday  6 April 2017,NA,NA
805,Wednesday  5 April 2017,OIL/GBP,40.7997,OIL GBP rate for Wednesday  5 April 2017,NA,NA
806,Tuesday  4 April 2017,OIL/GBP,41.0975,OIL GBP rate for Tuesday  4 April 2017,NA,NA
807,Monday  3 April 2017,OIL/GBP,40.2667,OIL GBP rate for Monday  3 April 2017,NA,NA
808,Sunday  2 April 2017,OIL/GBP,40.3294,OIL GBP rate for Sunday  2 April 2017,NA,NA
809,Sunday  2 April 2017,OIL/GBP,40.3294,OIL GBP rate for Sunday  2 April 2017,NA,NA
810,Saturday  1 April 2017,OIL/GBP,40.4975,OIL GBP rate for Saturday  1 April 2017,NA,NA
811,Friday 31 March 2017,OIL/GBP,40.4975,OIL GBP rate for Friday 31 March 2017,NA,NA
812,Thursday 30 March 2017,OIL/GBP,40.2781,OIL GBP rate for Thursday 30 March 2017,NA,NA
813,Wednesday 29 March 2017,OIL/GBP,39.8479,OIL GBP rate for Wednesday 29 March 2017,NA,NA
814,Wednesday 29 March 2017,OIL/GBP,39.86,OIL GBP rate for Wednesday 29 March 2017,NA,NA
815,Tuesday 28 March 2017,OIL/GBP,38.9389,OIL GBP rate for Tuesday 28 March 2017,NA,NA
816,Monday 27 March 2017,OIL/GBP,38.0984,OIL GBP rate for Monday 27 March 2017,NA,NA
817,Sunday 26 March 2017,OIL/GBP,38.4864,OIL GBP rate for Sunday 26 March 2017,NA,NA
818,Saturday 25 March 2017,OIL/GBP,38.5892,OIL GBP rate for Saturday 25 March 2017,NA,NA
819,Friday 24 March 2017,OIL/GBP,38.5892,OIL GBP rate for Friday 24 March 2017,NA,NA
820,Thursday 23 March 2017,OIL/GBP,38.177,OIL GBP rate for Thursday 23 March 2017,NA,NA
821,Wednesday 22 March 2017,OIL/GBP,38.6999,OIL GBP rate for Wednesday 22 March 2017,NA,NA
822,Wednesday 22 March 2017,OIL/GBP,38.6838,OIL GBP rate for Wednesday 22 March 2017,NA,NA
823,Tuesday 21 March 2017,OIL/GBP,38.5333,OIL GBP rate for Tuesday 21 March 2017,NA,NA
824,Monday 20 March 2017,OIL/GBP,39.6002,OIL GBP rate for Monday 20 March 2017,NA,NA
825,Sunday 19 March 2017,OIL/GBP,39.7007,OIL GBP rate for Sunday 19 March 2017,NA,NA
826,Saturday 18 March 2017,OIL/GBP,39.7165,OIL GBP rate for Saturday 18 March 2017,NA,NA
827,Friday 17 March 2017,OIL/GBP,39.7165,OIL GBP rate for Friday 17 March 2017,NA,NA
828,Thursday 16 March 2017,OIL/GBP,39.9299,OIL GBP rate for Thursday 16 March 2017,NA,NA
829,Wednesday 15 March 2017,OIL/GBP,39.9634,OIL GBP rate for Wednesday 15 March 2017,NA,NA
830,Tuesday 14 March 2017,OIL/GBP,39.8741,OIL GBP rate for Tuesday 14 March 2017,NA,NA
831,Tuesday 14 March 2017,OIL/GBP,39.8659,OIL GBP rate for Tuesday 14 March 2017,NA,NA
832,Monday 13 March 2017,OIL/GBP,39.6187,OIL GBP rate for Monday 13 March 2017,NA,NA
833,Sunday 12 March 2017,OIL/GBP,39.4743,OIL GBP rate for Sunday 12 March 2017,NA,NA
834,Saturday 11 March 2017,OIL/GBP,39.7656,OIL GBP rate for Saturday 11 March 2017,NA,NA
835,Friday 10 March 2017,OIL/GBP,39.7656,OIL GBP rate for Friday 10 March 2017,NA,NA
836,Thursday  9 March 2017,OIL/GBP,40.7665,OIL GBP rate for Thursday  9 March 2017,NA,NA
837,Thursday  9 March 2017,OIL/GBP,40.783,OIL GBP rate for Thursday  9 March 2017,NA,NA
838,Wednesday  8 March 2017,OIL/GBP,41.3634,OIL GBP rate for Wednesday  8 March 2017,NA,NA
839,Tuesday  7 March 2017,OIL/GBP,43.326,OIL GBP rate for Tuesday  7 March 2017,NA,NA
840,Monday  6 March 2017,OIL/GBP,43.4269,OIL GBP rate for Monday  6 March 2017,NA,NA
841,Sunday  5 March 2017,OIL/GBP,43.3169,OIL GBP rate for Sunday  5 March 2017,NA,NA
842,Saturday  4 March 2017,OIL/GBP,43.2771,OIL GBP rate for Saturday  4 March 2017,NA,NA
843,Friday  3 March 2017,OIL/GBP,43.2771,OIL GBP rate for Friday  3 March 2017,NA,NA
844,Thursday  2 March 2017,OIL/GBP,42.9234,OIL GBP rate for Thursday  2 March 2017,NA,NA
845,Wednesday  1 March 2017,OIL/GBP,43.7755,OIL GBP rate for Wednesday  1 March 2017,NA,NA
846,Tuesday 28 February 2017,OIL/GBP,43.5585,OIL GBP rate for Tuesday 28 February 2017,NA,NA
847,Monday 27 February 2017,OIL/GBP,43.4653,OIL GBP rate for Monday 27 February 2017,NA,NA
848,Sunday 26 February 2017,OIL/GBP,43.551,OIL GBP rate for Sunday 26 February 2017,NA,NA
849,Saturday 25 February 2017,OIL/GBP,43.3545,OIL GBP rate for Saturday 25 February 2017,NA,NA
850,Friday 24 February 2017,OIL/GBP,43.3545,OIL GBP rate for Friday 24 February 2017,NA,NA
851,Thursday 23 February 2017,OIL/GBP,43.3008,OIL GBP rate for Thursday 23 February 2017,NA,NA
852,Wednesday 22 February 2017,OIL/GBP,43.3664,OIL GBP rate for Wednesday 22 February 2017,NA,NA
853,Tuesday 21 February 2017,OIL/GBP,43.4986,OIL GBP rate for Tuesday 21 February 2017,NA,NA
854,Monday 20 February 2017,OIL/GBP,43.2696,OIL GBP rate for Monday 20 February 2017,NA,NA
855,Sunday 19 February 2017,OIL/GBP,43.263,OIL GBP rate for Sunday 19 February 2017,NA,NA
856,Saturday 18 February 2017,OIL/GBP,43.2826,OIL GBP rate for Saturday 18 February 2017,NA,NA
857,Friday 17 February 2017,OIL/GBP,43.2826,OIL GBP rate for Friday 17 February 2017,NA,NA
858,Thursday 16 February 2017,OIL/GBP,43.0697,OIL GBP rate for Thursday 16 February 2017,NA,NA
859,Wednesday 15 February 2017,OIL/GBP,42.9251,OIL GBP rate for Wednesday 15 February 2017,NA,NA
860,Tuesday 14 February 2017,OIL/GBP,42.5485,OIL GBP rate for Tuesday 14 February 2017,NA,NA
861,Monday 13 February 2017,OIL/GBP,42.3285,OIL GBP rate for Monday 13 February 2017,NA,NA
862,Sunday 12 February 2017,OIL/GBP,43.1406,OIL GBP rate for Sunday 12 February 2017,NA,NA
863,Saturday 11 February 2017,OIL/GBP,43.1134,OIL GBP rate for Saturday 11 February 2017,NA,NA
864,Friday 10 February 2017,OIL/GBP,43.1134,OIL GBP rate for Friday 10 February 2017,NA,NA
865,Thursday  9 February 2017,OIL/GBP,42.4598,OIL GBP rate for Thursday  9 February 2017,NA,NA
866,Wednesday  8 February 2017,OIL/GBP,41.8945,OIL GBP rate for Wednesday  8 February 2017,NA,NA
867,Tuesday  7 February 2017,OIL/GBP,41.0278,OIL GBP rate for Tuesday  7 February 2017,NA,NA
868,Monday  6 February 2017,OIL/GBP,42.6526,OIL GBP rate for Monday  6 February 2017,NA,NA
869,Sunday  5 February 2017,OIL/GBP,43.1897,OIL GBP rate for Sunday  5 February 2017,NA,NA
870,Saturday  4 February 2017,OIL/GBP,43.1363,OIL GBP rate for Saturday  4 February 2017,NA,NA
871,Friday  3 February 2017,OIL/GBP,43.1363,OIL GBP rate for Friday  3 February 2017,NA,NA
872,Thursday  2 February 2017,OIL/GBP,43.0172,OIL GBP rate for Thursday  2 February 2017,NA,NA
873,Wednesday  1 February 2017,OIL/GBP,42.299,OIL GBP rate for Wednesday  1 February 2017,NA,NA
874,Tuesday 31 January 2017,OIL/GBP,41.9328,OIL GBP rate for Tuesday 31 January 2017,NA,NA
875,Monday 30 January 2017,OIL/GBP,42.1096,OIL GBP rate for Monday 30 January 2017,NA,NA
876,Sunday 29 January 2017,OIL/GBP,42.0648,OIL GBP rate for Sunday 29 January 2017,NA,NA
877,Saturday 28 January 2017,OIL/GBP,42.3696,OIL GBP rate for Saturday 28 January 2017,NA,NA
878,Friday 27 January 2017,OIL/GBP,42.3696,OIL GBP rate for Friday 27 January 2017,NA,NA
879,Thursday 26 January 2017,OIL/GBP,42.6693,OIL GBP rate for Thursday 26 January 2017,NA,NA
880,Wednesday 25 January 2017,OIL/GBP,41.9642,OIL GBP rate for Wednesday 25 January 2017,NA,NA
881,Tuesday 24 January 2017,OIL/GBP,42.2784,OIL GBP rate for Tuesday 24 January 2017,NA,NA
882,Monday 23 January 2017,OIL/GBP,42.2436,OIL GBP rate for Monday 23 January 2017,NA,NA
883,Sunday 22 January 2017,OIL/GBP,43.0337,OIL GBP rate for Sunday 22 January 2017,NA,NA
884,Saturday 21 January 2017,OIL/GBP,43.0192,OIL GBP rate for Saturday 21 January 2017,NA,NA
885,Friday 20 January 2017,OIL/GBP,43.0192,OIL GBP rate for Friday 20 January 2017,NA,NA
886,Thursday 19 January 2017,OIL/GBP,42.3793,OIL GBP rate for Thursday 19 January 2017,NA,NA
887,Wednesday 18 January 2017,OIL/GBP,42.6014,OIL GBP rate for Wednesday 18 January 2017,NA,NA
888,Tuesday 17 January 2017,OIL/GBP,43.0615,OIL GBP rate for Tuesday 17 January 2017,NA,NA
889,Monday 16 January 2017,OIL/GBP,43.6182,OIL GBP rate for Monday 16 January 2017,NA,NA
890,Sunday 15 January 2017,OIL/GBP,43.5666,OIL GBP rate for Sunday 15 January 2017,NA,NA
891,Saturday 14 January 2017,OIL/GBP,43.1096,OIL GBP rate for Saturday 14 January 2017,NA,NA
892,Friday 13 January 2017,OIL/GBP,43.1096,OIL GBP rate for Friday 13 January 2017,NA,NA
893,Thursday 12 January 2017,OIL/GBP,43.5896,OIL GBP rate for Thursday 12 January 2017,NA,NA
894,Wednesday 11 January 2017,OIL/GBP,42.7718,OIL GBP rate for Wednesday 11 January 2017,NA,NA
895,Tuesday 10 January 2017,OIL/GBP,41.8248,OIL GBP rate for Tuesday 10 January 2017,NA,NA
896,Monday  9 January 2017,OIL/GBP,42.6811,OIL GBP rate for Monday  9 January 2017,NA,NA
897,Sunday  8 January 2017,OIL/GBP,43.88,OIL GBP rate for Sunday  8 January 2017,NA,NA
898,Saturday  7 January 2017,OIL/GBP,43.7032,OIL GBP rate for Saturday  7 January 2017,NA,NA
899,Friday  6 January 2017,OIL/GBP,43.7032,OIL GBP rate for Friday  6 January 2017,NA,NA
900,Thursday  5 January 2017,OIL/GBP,43.2726,OIL GBP rate for Thursday  5 January 2017,NA,NA
901,Wednesday  4 January 2017,OIL/GBP,43.2685,OIL GBP rate for Wednesday  4 January 2017,NA,NA
902,Tuesday  3 January 2017,OIL/GBP,42.9813,OIL GBP rate for Tuesday  3 January 2017,NA,NA
903,Monday  2 January 2017,OIL/GBP,44.004,OIL GBP rate for Monday  2 January 2017,NA,NA
904,Sunday  1 January 2017,OIL/GBP,43.657,OIL GBP rate for Sunday  1 January 2017,NA,NA
905,Saturday 31 December 2016,OIL/GBP,43.657,OIL GBP rate for Saturday 31 December 2016,NA,NA
906,Friday 30 December 2016,OIL/GBP,43.657,OIL GBP rate for Friday 30 December 2016,NA,NA
907,Thursday 29 December 2016,OIL/GBP,43.9233,OIL GBP rate for Thursday 29 December 2016,NA,NA
908,Wednesday 28 December 2016,OIL/GBP,43.8597,OIL GBP rate for Wednesday 28 December 2016,NA,NA
909,Tuesday 27 December 2016,OIL/GBP,43.8681,OIL GBP rate for Tuesday 27 December 2016,NA,NA
910,Monday 26 December 2016,OIL/GBP,43.3268,OIL GBP rate for Monday 26 December 2016,NA,NA
911,Sunday 25 December 2016,OIL/GBP,43.3141,OIL GBP rate for Sunday 25 December 2016,NA,NA
912,Saturday 24 December 2016,OIL/GBP,43.3649,OIL GBP rate for Saturday 24 December 2016,NA,NA
913,Friday 23 December 2016,OIL/GBP,43.3649,OIL GBP rate for Friday 23 December 2016,NA,NA
914,Thursday 22 December 2016,OIL/GBP,42.9284,OIL GBP rate for Thursday 22 December 2016,NA,NA
915,Wednesday 21 December 2016,OIL/GBP,42.5443,OIL GBP rate for Wednesday 21 December 2016,NA,NA
916,Tuesday 20 December 2016,OIL/GBP,43.3142,OIL GBP rate for Tuesday 20 December 2016,NA,NA
917,Monday 19 December 2016,OIL/GBP,42.852,OIL GBP rate for Monday 19 December 2016,NA,NA
918,Sunday 18 December 2016,OIL/GBP,42.4797,OIL GBP rate for Sunday 18 December 2016,NA,NA
919,Saturday 17 December 2016,OIL/GBP,42.4889,OIL GBP rate for Saturday 17 December 2016,NA,NA
920,Friday 16 December 2016,OIL/GBP,42.4889,OIL GBP rate for Friday 16 December 2016,NA,NA
921,Thursday 15 December 2016,OIL/GBP,41.991,OIL GBP rate for Thursday 15 December 2016,NA,NA
922,Wednesday 14 December 2016,OIL/GBP,40.5579,OIL GBP rate for Wednesday 14 December 2016,NA,NA
923,Tuesday 13 December 2016,OIL/GBP,41.3991,OIL GBP rate for Tuesday 13 December 2016,NA,NA
924,Monday 12 December 2016,OIL/GBP,41.4921,OIL GBP rate for Monday 12 December 2016,NA,NA
925,Sunday 11 December 2016,OIL/GBP,42.8006,OIL GBP rate for Sunday 11 December 2016,NA,NA
926,Saturday 10 December 2016,OIL/GBP,40.9601,OIL GBP rate for Saturday 10 December 2016,NA,NA
927,Friday  9 December 2016,OIL/GBP,40.9601,OIL GBP rate for Friday  9 December 2016,NA,NA
928,Thursday  8 December 2016,OIL/GBP,40.5644,OIL GBP rate for Thursday  8 December 2016,NA,NA
929,Wednesday  7 December 2016,OIL/GBP,39.5595,OIL GBP rate for Wednesday  7 December 2016,NA,NA
930,Tuesday  6 December 2016,OIL/GBP,40.2363,OIL GBP rate for Tuesday  6 December 2016,NA,NA
931,Monday  5 December 2016,OIL/GBP,40.2415,OIL GBP rate for Monday  5 December 2016,NA,NA
932,Sunday  4 December 2016,OIL/GBP,40.5808,OIL GBP rate for Sunday  4 December 2016,NA,NA
933,Saturday  3 December 2016,OIL/GBP,40.6057,OIL GBP rate for Saturday  3 December 2016,NA,NA
934,Friday  2 December 2016,OIL/GBP,40.6057,OIL GBP rate for Friday  2 December 2016,NA,NA
935,Thursday  1 December 2016,OIL/GBP,40.6803,OIL GBP rate for Thursday  1 December 2016,NA,NA
936,Wednesday 30 November 2016,OIL/GBP,39.2979,OIL GBP rate for Wednesday 30 November 2016,NA,NA
937,Tuesday 29 November 2016,OIL/GBP,36.2541,OIL GBP rate for Tuesday 29 November 2016,NA,NA
938,Monday 28 November 2016,OIL/GBP,37.7489,OIL GBP rate for Monday 28 November 2016,NA,NA
939,Sunday 27 November 2016,OIL/GBP,36.2894,OIL GBP rate for Sunday 27 November 2016,NA,NA
940,Saturday 26 November 2016,OIL/GBP,36.8373,OIL GBP rate for Saturday 26 November 2016,NA,NA
941,Friday 25 November 2016,OIL/GBP,36.8373,OIL GBP rate for Friday 25 November 2016,NA,NA
942,Thursday 24 November 2016,OIL/GBP,38.5215,OIL GBP rate for Thursday 24 November 2016,NA,NA
943,Wednesday 23 November 2016,OIL/GBP,38.6469,OIL GBP rate for Wednesday 23 November 2016,NA,NA
944,Tuesday 22 November 2016,OIL/GBP,38.6681,OIL GBP rate for Tuesday 22 November 2016,NA,NA
945,Monday 21 November 2016,OIL/GBP,38.943,OIL GBP rate for Monday 21 November 2016,NA,NA
946,Sunday 20 November 2016,OIL/GBP,38.0046,OIL GBP rate for Sunday 20 November 2016,NA,NA
947,Saturday 19 November 2016,OIL/GBP,37.5374,OIL GBP rate for Saturday 19 November 2016,NA,NA
948,Friday 18 November 2016,OIL/GBP,37.5374,OIL GBP rate for Friday 18 November 2016,NA,NA
949,Thursday 17 November 2016,OIL/GBP,36.7766,OIL GBP rate for Thursday 17 November 2016,NA,NA
950,Wednesday 16 November 2016,OIL/GBP,36.9604,OIL GBP rate for Wednesday 16 November 2016,NA,NA
951,Tuesday 15 November 2016,OIL/GBP,36.7103,OIL GBP rate for Tuesday 15 November 2016,NA,NA
952,Monday 14 November 2016,OIL/GBP,34.8986,OIL GBP rate for Monday 14 November 2016,NA,NA
953,Sunday 13 November 2016,OIL/GBP,34.5824,OIL GBP rate for Sunday 13 November 2016,NA,NA
954,Saturday 12 November 2016,OIL/GBP,34.2369,OIL GBP rate for Saturday 12 November 2016,NA,NA
955,Friday 11 November 2016,OIL/GBP,34.2369,OIL GBP rate for Friday 11 November 2016,NA,NA
956,Thursday 10 November 2016,OIL/GBP,35.3817,OIL GBP rate for Thursday 10 November 2016,NA,NA
957,Wednesday  9 November 2016,OIL/GBP,36.4505,OIL GBP rate for Wednesday  9 November 2016,NA,NA
958,Tuesday  8 November 2016,OIL/GBP,36.2348,OIL GBP rate for Tuesday  8 November 2016,NA,NA
959,Monday  7 November 2016,OIL/GBP,36.1781,OIL GBP rate for Monday  7 November 2016,NA,NA
960,Sunday  6 November 2016,OIL/GBP,35.6731,OIL GBP rate for Sunday  6 November 2016,NA,NA
961,Saturday  5 November 2016,OIL/GBP,35.2428,OIL GBP rate for Saturday  5 November 2016,NA,NA
962,Friday  4 November 2016,OIL/GBP,35.2428,OIL GBP rate for Friday  4 November 2016,NA,NA
963,Thursday  3 November 2016,OIL/GBP,35.8951,OIL GBP rate for Thursday  3 November 2016,NA,NA
964,Wednesday  2 November 2016,OIL/GBP,37.1233,OIL GBP rate for Wednesday  2 November 2016,NA,NA
965,Tuesday  1 November 2016,OIL/GBP,37.8983,OIL GBP rate for Tuesday  1 November 2016,NA,NA
966,Monday 31 October 2016,OIL/GBP,38.3003,OIL GBP rate for Monday 31 October 2016,NA,NA
967,Sunday 30 October 2016,OIL/GBP,39.5995,OIL GBP rate for Sunday 30 October 2016,NA,NA
968,Saturday 29 October 2016,OIL/GBP,39.954,OIL GBP rate for Saturday 29 October 2016,NA,NA
969,Friday 28 October 2016,OIL/GBP,39.954,OIL GBP rate for Friday 28 October 2016,NA,NA
970,Thursday 27 October 2016,OIL/GBP,40.8247,OIL GBP rate for Thursday 27 October 2016,NA,NA
971,Wednesday 26 October 2016,OIL/GBP,40.2493,OIL GBP rate for Wednesday 26 October 2016,NA,NA
972,Tuesday 25 October 2016,OIL/GBP,40.5227,OIL GBP rate for Tuesday 25 October 2016,NA,NA
973,Monday 24 October 2016,OIL/GBP,41.2817,OIL GBP rate for Monday 24 October 2016,NA,NA
974,Sunday 23 October 2016,OIL/GBP,41.4577,OIL GBP rate for Sunday 23 October 2016,NA,NA
975,Saturday 22 October 2016,OIL/GBP,41.651,OIL GBP rate for Saturday 22 October 2016,NA,NA
976,Friday 21 October 2016,OIL/GBP,41.651,OIL GBP rate for Friday 21 October 2016,NA,NA
977,Thursday 20 October 2016,OIL/GBP,41.3172,OIL GBP rate for Thursday 20 October 2016,NA,NA
978,Wednesday 19 October 2016,OIL/GBP,42.1037,OIL GBP rate for Wednesday 19 October 2016,NA,NA
979,Tuesday 18 October 2016,OIL/GBP,41.5637,OIL GBP rate for Tuesday 18 October 2016,NA,NA
980,Monday 17 October 2016,OIL/GBP,41.4687,OIL GBP rate for Monday 17 October 2016,NA,NA
981,Sunday 16 October 2016,OIL/GBP,41.1714,OIL GBP rate for Sunday 16 October 2016,NA,NA
982,Saturday 15 October 2016,OIL/GBP,41.2733,OIL GBP rate for Saturday 15 October 2016,NA,NA
983,Friday 14 October 2016,OIL/GBP,41.2733,OIL GBP rate for Friday 14 October 2016,NA,NA
984,Thursday 13 October 2016,OIL/GBP,41.343,OIL GBP rate for Thursday 13 October 2016,NA,NA
985,Wednesday 12 October 2016,OIL/GBP,40.8746,OIL GBP rate for Wednesday 12 October 2016,NA,NA
986,Tuesday 11 October 2016,OIL/GBP,41.4574,OIL GBP rate for Tuesday 11 October 2016,NA,NA
987,Monday 10 October 2016,OIL/GBP,41.4621,OIL GBP rate for Monday 10 October 2016,NA,NA
988,Sunday  9 October 2016,OIL/GBP,39.7441,OIL GBP rate for Sunday  9 October 2016,NA,NA
989,Saturday  8 October 2016,OIL/GBP,39.8657,OIL GBP rate for Saturday  8 October 2016,NA,NA
990,Friday  7 October 2016,OIL/GBP,39.8657,OIL GBP rate for Friday  7 October 2016,NA,NA
991,Thursday  6 October 2016,OIL/GBP,40.0603,OIL GBP rate for Thursday  6 October 2016,NA,NA
992,Wednesday  5 October 2016,OIL/GBP,38.9471,OIL GBP rate for Wednesday  5 October 2016,NA,NA
993,Tuesday  4 October 2016,OIL/GBP,38.6298,OIL GBP rate for Tuesday  4 October 2016,NA,NA
994,Monday  3 October 2016,OIL/GBP,37.9662,OIL GBP rate for Monday  3 October 2016,NA,NA
995,Sunday  2 October 2016,OIL/GBP,37.01,OIL GBP rate for Sunday  2 October 2016,NA,NA
996,Saturday  1 October 2016,OIL/GBP,37.0259,OIL GBP rate for Saturday  1 October 2016,NA,NA
