,X1,X2,X3,X4,X5,X6
524,Sunday 14 January 2018,XAU/GBP,973.68459,XAU GBP rate for Sunday 14 January 2018,NA,NA
525,Saturday 13 January 2018,XAU/GBP,974.91277,XAU GBP rate for Saturday 13 January 2018,NA,NA
526,Friday 12 January 2018,XAU/GBP,974.91277,XAU GBP rate for Friday 12 January 2018,NA,NA
527,Thursday 11 January 2018,XAU/GBP,976.94546,XAU GBP rate for Thursday 11 January 2018,NA,NA
528,Wednesday 10 January 2018,XAU/GBP,975.35497,XAU GBP rate for Wednesday 10 January 2018,NA,NA
529,Tuesday  9 January 2018,XAU/GBP,968.48531,XAU GBP rate for Tuesday  9 January 2018,NA,NA
530,Monday  8 January 2018,XAU/GBP,971.37888,XAU GBP rate for Monday  8 January 2018,NA,NA
531,Sunday  7 January 2018,XAU/GBP,972.00933,XAU GBP rate for Sunday  7 January 2018,NA,NA
532,Saturday  6 January 2018,XAU/GBP,972.78596,XAU GBP rate for Saturday  6 January 2018,NA,NA
533,Friday  5 January 2018,XAU/GBP,972.78596,XAU GBP rate for Friday  5 January 2018,NA,NA
534,Thursday  4 January 2018,XAU/GBP,974.919,XAU GBP rate for Thursday  4 January 2018,NA,NA
535,Wednesday  3 January 2018,XAU/GBP,970.41681,XAU GBP rate for Wednesday  3 January 2018,NA,NA
536,Tuesday  2 January 2018,XAU/GBP,971.21199,XAU GBP rate for Tuesday  2 January 2018,NA,NA
537,Monday  1 January 2018,XAU/GBP,967.32087,XAU GBP rate for Monday  1 January 2018,NA,NA
538,Sunday 31 December 2017,XAU/GBP,964.72078,XAU GBP rate for Sunday 31 December 2017,NA,NA
539,Saturday 30 December 2017,XAU/GBP,964.72078,XAU GBP rate for Saturday 30 December 2017,NA,NA
540,Friday 29 December 2017,XAU/GBP,964.72078,XAU GBP rate for Friday 29 December 2017,NA,NA
541,Thursday 28 December 2017,XAU/GBP,962.85508,XAU GBP rate for Thursday 28 December 2017,NA,NA
542,Wednesday 27 December 2017,XAU/GBP,960.67028,XAU GBP rate for Wednesday 27 December 2017,NA,NA
543,Tuesday 26 December 2017,XAU/GBP,958.67821,XAU GBP rate for Tuesday 26 December 2017,NA,NA
544,Monday 25 December 2017,XAU/GBP,952.38914,XAU GBP rate for Monday 25 December 2017,NA,NA
545,Sunday 24 December 2017,XAU/GBP,954.2839,XAU GBP rate for Sunday 24 December 2017,NA,NA
546,Saturday 23 December 2017,XAU/GBP,954.2839,XAU GBP rate for Saturday 23 December 2017,NA,NA
547,Friday 22 December 2017,XAU/GBP,954.2839,XAU GBP rate for Friday 22 December 2017,NA,NA
548,Thursday 21 December 2017,XAU/GBP,947.14457,XAU GBP rate for Thursday 21 December 2017,NA,NA
549,Wednesday 20 December 2017,XAU/GBP,947.30642,XAU GBP rate for Wednesday 20 December 2017,NA,NA
550,Tuesday 19 December 2017,XAU/GBP,942.65831,XAU GBP rate for Tuesday 19 December 2017,NA,NA
551,Monday 18 December 2017,XAU/GBP,942.95912,XAU GBP rate for Monday 18 December 2017,NA,NA
552,Sunday 17 December 2017,XAU/GBP,941.60409,XAU GBP rate for Sunday 17 December 2017,NA,NA
553,Saturday 16 December 2017,XAU/GBP,942.42058,XAU GBP rate for Saturday 16 December 2017,NA,NA
554,Friday 15 December 2017,XAU/GBP,942.42058,XAU GBP rate for Friday 15 December 2017,NA,NA
555,Thursday 14 December 2017,XAU/GBP,933.26931,XAU GBP rate for Thursday 14 December 2017,NA,NA
556,Wednesday 13 December 2017,XAU/GBP,935.20687,XAU GBP rate for Wednesday 13 December 2017,NA,NA
557,Tuesday 12 December 2017,XAU/GBP,933.60437,XAU GBP rate for Tuesday 12 December 2017,NA,NA
558,Monday 11 December 2017,XAU/GBP,931.20861,XAU GBP rate for Monday 11 December 2017,NA,NA
559,Sunday 10 December 2017,XAU/GBP,932.52285,XAU GBP rate for Sunday 10 December 2017,NA,NA
560,Saturday  9 December 2017,XAU/GBP,931.94935,XAU GBP rate for Saturday  9 December 2017,NA,NA
561,Friday  8 December 2017,XAU/GBP,931.94935,XAU GBP rate for Friday  8 December 2017,NA,NA
562,Thursday  7 December 2017,XAU/GBP,925.15122,XAU GBP rate for Thursday  7 December 2017,NA,NA
563,Wednesday  6 December 2017,XAU/GBP,943.93438,XAU GBP rate for Wednesday  6 December 2017,NA,NA
564,Tuesday  5 December 2017,XAU/GBP,943.9955,XAU GBP rate for Tuesday  5 December 2017,NA,NA
565,Monday  4 December 2017,XAU/GBP,947.52234,XAU GBP rate for Monday  4 December 2017,NA,NA
566,Sunday  3 December 2017,XAU/GBP,944.43621,XAU GBP rate for Sunday  3 December 2017,NA,NA
567,Saturday  2 December 2017,XAU/GBP,950.18465,XAU GBP rate for Saturday  2 December 2017,NA,NA
568,Friday  1 December 2017,XAU/GBP,950.18465,XAU GBP rate for Friday  1 December 2017,NA,NA
569,Thursday 30 November 2017,XAU/GBP,942.38665,XAU GBP rate for Thursday 30 November 2017,NA,NA
570,Wednesday 29 November 2017,XAU/GBP,957.13455,XAU GBP rate for Wednesday 29 November 2017,NA,NA
571,Tuesday 28 November 2017,XAU/GBP,968.34958,XAU GBP rate for Tuesday 28 November 2017,NA,NA
572,Monday 27 November 2017,XAU/GBP,971.80038,XAU GBP rate for Monday 27 November 2017,NA,NA
573,Sunday 26 November 2017,XAU/GBP,966.24862,XAU GBP rate for Sunday 26 November 2017,NA,NA
574,Saturday 25 November 2017,XAU/GBP,965.71339,XAU GBP rate for Saturday 25 November 2017,NA,NA
575,Friday 24 November 2017,XAU/GBP,965.71339,XAU GBP rate for Friday 24 November 2017,NA,NA
576,Thursday 23 November 2017,XAU/GBP,970.5164,XAU GBP rate for Thursday 23 November 2017,NA,NA
577,Wednesday 22 November 2017,XAU/GBP,969.57896,XAU GBP rate for Wednesday 22 November 2017,NA,NA
578,Tuesday 21 November 2017,XAU/GBP,967.80756,XAU GBP rate for Tuesday 21 November 2017,NA,NA
579,Monday 20 November 2017,XAU/GBP,966.18662,XAU GBP rate for Monday 20 November 2017,NA,NA
580,Sunday 19 November 2017,XAU/GBP,980.02197,XAU GBP rate for Sunday 19 November 2017,NA,NA
581,Saturday 18 November 2017,XAU/GBP,979.56125,XAU GBP rate for Saturday 18 November 2017,NA,NA
582,Friday 17 November 2017,XAU/GBP,979.56125,XAU GBP rate for Friday 17 November 2017,NA,NA
583,Thursday 16 November 2017,XAU/GBP,969.20373,XAU GBP rate for Thursday 16 November 2017,NA,NA
584,Wednesday 15 November 2017,XAU/GBP,971.28749,XAU GBP rate for Wednesday 15 November 2017,NA,NA
585,Tuesday 14 November 2017,XAU/GBP,973.61521,XAU GBP rate for Tuesday 14 November 2017,NA,NA
586,Monday 13 November 2017,XAU/GBP,973.98386,XAU GBP rate for Monday 13 November 2017,NA,NA
587,Friday 10 November 2017,XAU/GBP,975.36694,XAU GBP rate for Friday 10 November 2017,NA,NA
588,Thursday  9 November 2017,XAU/GBP,978.65605,XAU GBP rate for Thursday  9 November 2017,NA,NA
589,Wednesday  8 November 2017,XAU/GBP,977.5768,XAU GBP rate for Wednesday  8 November 2017,NA,NA
590,Tuesday  7 November 2017,XAU/GBP,970.01469,XAU GBP rate for Tuesday  7 November 2017,NA,NA
591,Monday  6 November 2017,XAU/GBP,971.75444,XAU GBP rate for Monday  6 November 2017,NA,NA
592,Sunday  5 November 2017,XAU/GBP,971.44812,XAU GBP rate for Sunday  5 November 2017,NA,NA
593,Saturday  4 November 2017,XAU/GBP,971.44365,XAU GBP rate for Saturday  4 November 2017,NA,NA
594,Friday  3 November 2017,XAU/GBP,971.44365,XAU GBP rate for Friday  3 November 2017,NA,NA
595,Thursday  2 November 2017,XAU/GBP,978.84394,XAU GBP rate for Thursday  2 November 2017,NA,NA
596,Wednesday  1 November 2017,XAU/GBP,962.19754,XAU GBP rate for Wednesday  1 November 2017,NA,NA
597,Tuesday 31 October 2017,XAU/GBP,955.54343,XAU GBP rate for Tuesday 31 October 2017,NA,NA
598,Monday 30 October 2017,XAU/GBP,966.67537,XAU GBP rate for Monday 30 October 2017,NA,NA
599,Sunday 29 October 2017,XAU/GBP,968.95926,XAU GBP rate for Sunday 29 October 2017,NA,NA
600,Saturday 28 October 2017,XAU/GBP,970.23537,XAU GBP rate for Saturday 28 October 2017,NA,NA
601,Friday 27 October 2017,XAU/GBP,970.23537,XAU GBP rate for Friday 27 October 2017,NA,NA
602,Thursday 26 October 2017,XAU/GBP,964.42832,XAU GBP rate for Thursday 26 October 2017,NA,NA
603,Wednesday 25 October 2017,XAU/GBP,964.15314,XAU GBP rate for Wednesday 25 October 2017,NA,NA
604,Tuesday 24 October 2017,XAU/GBP,972.27595,XAU GBP rate for Tuesday 24 October 2017,NA,NA
605,Monday 23 October 2017,XAU/GBP,971.03282,XAU GBP rate for Monday 23 October 2017,NA,NA
606,Sunday 22 October 2017,XAU/GBP,969.28334,XAU GBP rate for Sunday 22 October 2017,NA,NA
607,Saturday 21 October 2017,XAU/GBP,970.75438,XAU GBP rate for Saturday 21 October 2017,NA,NA
608,Friday 20 October 2017,XAU/GBP,970.75438,XAU GBP rate for Friday 20 October 2017,NA,NA
609,Thursday 19 October 2017,XAU/GBP,980.59769,XAU GBP rate for Thursday 19 October 2017,NA,NA
610,Wednesday 18 October 2017,XAU/GBP,969.38814,XAU GBP rate for Wednesday 18 October 2017,NA,NA
611,Tuesday 17 October 2017,XAU/GBP,974.60486,XAU GBP rate for Tuesday 17 October 2017,NA,NA
612,Monday 16 October 2017,XAU/GBP,978.20835,XAU GBP rate for Monday 16 October 2017,NA,NA
613,Sunday 15 October 2017,XAU/GBP,980.39629,XAU GBP rate for Sunday 15 October 2017,NA,NA
614,Saturday 14 October 2017,XAU/GBP,981.12654,XAU GBP rate for Saturday 14 October 2017,NA,NA
615,Friday 13 October 2017,XAU/GBP,981.12654,XAU GBP rate for Friday 13 October 2017,NA,NA
616,Thursday 12 October 2017,XAU/GBP,975.63228,XAU GBP rate for Thursday 12 October 2017,NA,NA
617,Wednesday 11 October 2017,XAU/GBP,977.13372,XAU GBP rate for Wednesday 11 October 2017,NA,NA
618,Tuesday 10 October 2017,XAU/GBP,976.39179,XAU GBP rate for Tuesday 10 October 2017,NA,NA
619,Monday  9 October 2017,XAU/GBP,977.4467,XAU GBP rate for Monday  9 October 2017,NA,NA
620,Sunday  8 October 2017,XAU/GBP,975.89855,XAU GBP rate for Sunday  8 October 2017,NA,NA
621,Saturday  7 October 2017,XAU/GBP,976.99491,XAU GBP rate for Saturday  7 October 2017,NA,NA
622,Friday  6 October 2017,XAU/GBP,976.99491,XAU GBP rate for Friday  6 October 2017,NA,NA
623,Thursday  5 October 2017,XAU/GBP,967.60468,XAU GBP rate for Thursday  5 October 2017,NA,NA
624,Wednesday  4 October 2017,XAU/GBP,962.6749,XAU GBP rate for Wednesday  4 October 2017,NA,NA
625,Tuesday  3 October 2017,XAU/GBP,961.1766,XAU GBP rate for Tuesday  3 October 2017,NA,NA
626,Monday  2 October 2017,XAU/GBP,957.95639,XAU GBP rate for Monday  2 October 2017,NA,NA
627,Sunday  1 October 2017,XAU/GBP,954.05229,XAU GBP rate for Sunday  1 October 2017,NA,NA
628,Saturday 30 September 2017,XAU/GBP,955.04058,XAU GBP rate for Saturday 30 September 2017,NA,NA
629,Friday 29 September 2017,XAU/GBP,955.04058,XAU GBP rate for Friday 29 September 2017,NA,NA
630,Thursday 28 September 2017,XAU/GBP,958.2344,XAU GBP rate for Thursday 28 September 2017,NA,NA
631,Wednesday 27 September 2017,XAU/GBP,958.30876,XAU GBP rate for Wednesday 27 September 2017,NA,NA
632,Tuesday 26 September 2017,XAU/GBP,962.0995,XAU GBP rate for Tuesday 26 September 2017,NA,NA
633,Monday 25 September 2017,XAU/GBP,970.44097,XAU GBP rate for Monday 25 September 2017,NA,NA
634,Sunday 24 September 2017,XAU/GBP,957.78058,XAU GBP rate for Sunday 24 September 2017,NA,NA
635,Saturday 23 September 2017,XAU/GBP,960.7228,XAU GBP rate for Saturday 23 September 2017,NA,NA
636,Friday 22 September 2017,XAU/GBP,960.7228,XAU GBP rate for Friday 22 September 2017,NA,NA
637,Thursday 21 September 2017,XAU/GBP,951.72917,XAU GBP rate for Thursday 21 September 2017,NA,NA
638,Wednesday 20 September 2017,XAU/GBP,963.51068,XAU GBP rate for Wednesday 20 September 2017,NA,NA
639,Tuesday 19 September 2017,XAU/GBP,970.15113,XAU GBP rate for Tuesday 19 September 2017,NA,NA
640,Monday 18 September 2017,XAU/GBP,967.9791,XAU GBP rate for Monday 18 September 2017,NA,NA
641,Sunday 17 September 2017,XAU/GBP,969.91114,XAU GBP rate for Sunday 17 September 2017,NA,NA
642,Saturday 16 September 2017,XAU/GBP,971.33713,XAU GBP rate for Saturday 16 September 2017,NA,NA
643,Friday 15 September 2017,XAU/GBP,971.33713,XAU GBP rate for Friday 15 September 2017,NA,NA
644,Thursday 14 September 2017,XAU/GBP,995.14157,XAU GBP rate for Thursday 14 September 2017,NA,NA
645,Wednesday 13 September 2017,XAU/GBP,1001.25617,XAU GBP rate for Wednesday 13 September 2017,NA,NA
646,Tuesday 12 September 2017,XAU/GBP,1001.9293,XAU GBP rate for Tuesday 12 September 2017,NA,NA
647,Monday 11 September 2017,XAU/GBP,1008.61052,XAU GBP rate for Monday 11 September 2017,NA,NA
648,Sunday 10 September 2017,XAU/GBP,1012.11395,XAU GBP rate for Sunday 10 September 2017,NA,NA
649,Saturday  9 September 2017,XAU/GBP,1020.29018,XAU GBP rate for Saturday  9 September 2017,NA,NA
650,Friday  8 September 2017,XAU/GBP,1020.29018,XAU GBP rate for Friday  8 September 2017,NA,NA
651,Thursday  7 September 2017,XAU/GBP,1028.987,XAU GBP rate for Thursday  7 September 2017,NA,NA
652,Wednesday  6 September 2017,XAU/GBP,1022.32305,XAU GBP rate for Wednesday  6 September 2017,NA,NA
653,Tuesday  5 September 2017,XAU/GBP,1028.76269,XAU GBP rate for Tuesday  5 September 2017,NA,NA
654,Monday  4 September 2017,XAU/GBP,1031.5347,XAU GBP rate for Monday  4 September 2017,NA,NA
655,Sunday  3 September 2017,XAU/GBP,1030.06411,XAU GBP rate for Sunday  3 September 2017,NA,NA
656,Saturday  2 September 2017,XAU/GBP,1022.77377,XAU GBP rate for Saturday  2 September 2017,NA,NA
657,Friday  1 September 2017,XAU/GBP,1022.77377,XAU GBP rate for Friday  1 September 2017,NA,NA
658,Thursday 31 August 2017,XAU/GBP,1020.45768,XAU GBP rate for Thursday 31 August 2017,NA,NA
659,Wednesday 30 August 2017,XAU/GBP,1012.59064,XAU GBP rate for Wednesday 30 August 2017,NA,NA
660,Tuesday 29 August 2017,XAU/GBP,1014.54533,XAU GBP rate for Tuesday 29 August 2017,NA,NA
661,Monday 28 August 2017,XAU/GBP,1019.95731,XAU GBP rate for Monday 28 August 2017,NA,NA
662,Sunday 27 August 2017,XAU/GBP,1001.69302,XAU GBP rate for Sunday 27 August 2017,NA,NA
663,Saturday 26 August 2017,XAU/GBP,1002.50739,XAU GBP rate for Saturday 26 August 2017,NA,NA
664,Friday 25 August 2017,XAU/GBP,1002.50739,XAU GBP rate for Friday 25 August 2017,NA,NA
665,Thursday 24 August 2017,XAU/GBP,1004.38177,XAU GBP rate for Thursday 24 August 2017,NA,NA
666,Wednesday 23 August 2017,XAU/GBP,1008.09122,XAU GBP rate for Wednesday 23 August 2017,NA,NA
667,Tuesday 22 August 2017,XAU/GBP,1001.34138,XAU GBP rate for Tuesday 22 August 2017,NA,NA
668,Monday 21 August 2017,XAU/GBP,1000.86077,XAU GBP rate for Monday 21 August 2017,NA,NA
669,Sunday 20 August 2017,XAU/GBP,996.63245,XAU GBP rate for Sunday 20 August 2017,NA,NA
670,Saturday 19 August 2017,XAU/GBP,997.84069,XAU GBP rate for Saturday 19 August 2017,NA,NA
671,Friday 18 August 2017,XAU/GBP,997.84069,XAU GBP rate for Friday 18 August 2017,NA,NA
672,Thursday 17 August 2017,XAU/GBP,1001.26632,XAU GBP rate for Thursday 17 August 2017,NA,NA
673,Wednesday 16 August 2017,XAU/GBP,995.86591,XAU GBP rate for Wednesday 16 August 2017,NA,NA
674,Tuesday 15 August 2017,XAU/GBP,988.49364,XAU GBP rate for Tuesday 15 August 2017,NA,NA
675,Monday 14 August 2017,XAU/GBP,988.25726,XAU GBP rate for Monday 14 August 2017,NA,NA
676,Sunday 13 August 2017,XAU/GBP,990.52187,XAU GBP rate for Sunday 13 August 2017,NA,NA
677,Saturday 12 August 2017,XAU/GBP,991.72795,XAU GBP rate for Saturday 12 August 2017,NA,NA
678,Friday 11 August 2017,XAU/GBP,991.72795,XAU GBP rate for Friday 11 August 2017,NA,NA
679,Thursday 10 August 2017,XAU/GBP,991.69171,XAU GBP rate for Thursday 10 August 2017,NA,NA
680,Wednesday  9 August 2017,XAU/GBP,981.40598,XAU GBP rate for Wednesday  9 August 2017,NA,NA
681,Tuesday  8 August 2017,XAU/GBP,971.4388,XAU GBP rate for Tuesday  8 August 2017,NA,NA
682,Monday  7 August 2017,XAU/GBP,964.81813,XAU GBP rate for Monday  7 August 2017,NA,NA
683,Sunday  6 August 2017,XAU/GBP,964.17607,XAU GBP rate for Sunday  6 August 2017,NA,NA
684,Saturday  5 August 2017,XAU/GBP,965.35792,XAU GBP rate for Saturday  5 August 2017,NA,NA
685,Friday  4 August 2017,XAU/GBP,965.35792,XAU GBP rate for Friday  4 August 2017,NA,NA
686,Thursday  3 August 2017,XAU/GBP,965.42658,XAU GBP rate for Thursday  3 August 2017,NA,NA
687,Wednesday  2 August 2017,XAU/GBP,956.52601,XAU GBP rate for Wednesday  2 August 2017,NA,NA
688,Tuesday  1 August 2017,XAU/GBP,960.88529,XAU GBP rate for Tuesday  1 August 2017,NA,NA
689,Monday 31 July 2017,XAU/GBP,961.65676,XAU GBP rate for Monday 31 July 2017,NA,NA
690,Sunday 30 July 2017,XAU/GBP,965.94829,XAU GBP rate for Sunday 30 July 2017,NA,NA
691,Saturday 29 July 2017,XAU/GBP,966.21737,XAU GBP rate for Saturday 29 July 2017,NA,NA
692,Friday 28 July 2017,XAU/GBP,966.21737,XAU GBP rate for Friday 28 July 2017,NA,NA
693,Thursday 27 July 2017,XAU/GBP,963.34037,XAU GBP rate for Thursday 27 July 2017,NA,NA
694,Wednesday 26 July 2017,XAU/GBP,961.71176,XAU GBP rate for Wednesday 26 July 2017,NA,NA
695,Tuesday 25 July 2017,XAU/GBP,958.94059,XAU GBP rate for Tuesday 25 July 2017,NA,NA
696,Monday 24 July 2017,XAU/GBP,963.67483,XAU GBP rate for Monday 24 July 2017,NA,NA
697,Sunday 23 July 2017,XAU/GBP,964.52087,XAU GBP rate for Sunday 23 July 2017,NA,NA
698,Saturday 22 July 2017,XAU/GBP,965.52998,XAU GBP rate for Saturday 22 July 2017,NA,NA
699,Friday 21 July 2017,XAU/GBP,965.52998,XAU GBP rate for Friday 21 July 2017,NA,NA
700,Thursday 20 July 2017,XAU/GBP,959.91979,XAU GBP rate for Thursday 20 July 2017,NA,NA
701,Wednesday 19 July 2017,XAU/GBP,953.24484,XAU GBP rate for Wednesday 19 July 2017,NA,NA
702,Tuesday 18 July 2017,XAU/GBP,953.13309,XAU GBP rate for Tuesday 18 July 2017,NA,NA
703,Monday 17 July 2017,XAU/GBP,945.6391,XAU GBP rate for Monday 17 July 2017,NA,NA
704,Sunday 16 July 2017,XAU/GBP,938.54463,XAU GBP rate for Sunday 16 July 2017,NA,NA
705,Saturday 15 July 2017,XAU/GBP,938.30926,XAU GBP rate for Saturday 15 July 2017,NA,NA
706,Friday 14 July 2017,XAU/GBP,938.30926,XAU GBP rate for Friday 14 July 2017,NA,NA
707,Thursday 13 July 2017,XAU/GBP,941.11692,XAU GBP rate for Thursday 13 July 2017,NA,NA
708,Wednesday 12 July 2017,XAU/GBP,945.80432,XAU GBP rate for Wednesday 12 July 2017,NA,NA
709,Tuesday 11 July 2017,XAU/GBP,946.96345,XAU GBP rate for Tuesday 11 July 2017,NA,NA
710,Monday 10 July 2017,XAU/GBP,942.97927,XAU GBP rate for Monday 10 July 2017,NA,NA
711,Sunday  9 July 2017,XAU/GBP,941.31705,XAU GBP rate for Sunday  9 July 2017,NA,NA
712,Saturday  8 July 2017,XAU/GBP,940.48178,XAU GBP rate for Saturday  8 July 2017,NA,NA
713,Friday  7 July 2017,XAU/GBP,940.48178,XAU GBP rate for Friday  7 July 2017,NA,NA
714,Thursday  6 July 2017,XAU/GBP,944.58238,XAU GBP rate for Thursday  6 July 2017,NA,NA
715,Wednesday  5 July 2017,XAU/GBP,948.88406,XAU GBP rate for Wednesday  5 July 2017,NA,NA
716,Tuesday  4 July 2017,XAU/GBP,947.69005,XAU GBP rate for Tuesday  4 July 2017,NA,NA
717,Monday  3 July 2017,XAU/GBP,944.49209,XAU GBP rate for Monday  3 July 2017,NA,NA
718,Sunday  2 July 2017,XAU/GBP,953.91505,XAU GBP rate for Sunday  2 July 2017,NA,NA
719,Saturday  1 July 2017,XAU/GBP,953.28179,XAU GBP rate for Saturday  1 July 2017,NA,NA
720,Friday 30 June 2017,XAU/GBP,953.28179,XAU GBP rate for Friday 30 June 2017,NA,NA
721,Thursday 29 June 2017,XAU/GBP,958.29634,XAU GBP rate for Thursday 29 June 2017,NA,NA
722,Wednesday 28 June 2017,XAU/GBP,966.90221,XAU GBP rate for Wednesday 28 June 2017,NA,NA
723,Tuesday 27 June 2017,XAU/GBP,973.94042,XAU GBP rate for Tuesday 27 June 2017,NA,NA
724,Monday 26 June 2017,XAU/GBP,977.00417,XAU GBP rate for Monday 26 June 2017,NA,NA
725,Sunday 25 June 2017,XAU/GBP,987.12731,XAU GBP rate for Sunday 25 June 2017,NA,NA
726,Saturday 24 June 2017,XAU/GBP,988.22905,XAU GBP rate for Saturday 24 June 2017,NA,NA
727,Friday 23 June 2017,XAU/GBP,988.22905,XAU GBP rate for Friday 23 June 2017,NA,NA
728,Thursday 22 June 2017,XAU/GBP,987.66941,XAU GBP rate for Thursday 22 June 2017,NA,NA
729,Wednesday 21 June 2017,XAU/GBP,986.13703,XAU GBP rate for Wednesday 21 June 2017,NA,NA
730,Tuesday 20 June 2017,XAU/GBP,985.89921,XAU GBP rate for Tuesday 20 June 2017,NA,NA
731,Monday 19 June 2017,XAU/GBP,976.59412,XAU GBP rate for Monday 19 June 2017,NA,NA
732,Sunday 18 June 2017,XAU/GBP,982.38342,XAU GBP rate for Sunday 18 June 2017,NA,NA
733,Saturday 17 June 2017,XAU/GBP,980.78375,XAU GBP rate for Saturday 17 June 2017,NA,NA
734,Friday 16 June 2017,XAU/GBP,980.78375,XAU GBP rate for Friday 16 June 2017,NA,NA
735,Thursday 15 June 2017,XAU/GBP,983.92933,XAU GBP rate for Thursday 15 June 2017,NA,NA
736,Wednesday 14 June 2017,XAU/GBP,990.11081,XAU GBP rate for Wednesday 14 June 2017,NA,NA
737,Tuesday 13 June 2017,XAU/GBP,993.66989,XAU GBP rate for Tuesday 13 June 2017,NA,NA
738,Monday 12 June 2017,XAU/GBP,998.97769,XAU GBP rate for Monday 12 June 2017,NA,NA
739,Sunday 11 June 2017,XAU/GBP,994.51746,XAU GBP rate for Sunday 11 June 2017,NA,NA
740,Saturday 10 June 2017,XAU/GBP,994.61804,XAU GBP rate for Saturday 10 June 2017,NA,NA
741,Friday  9 June 2017,XAU/GBP,994.61804,XAU GBP rate for Friday  9 June 2017,NA,NA
742,Thursday  8 June 2017,XAU/GBP,998.20335,XAU GBP rate for Thursday  8 June 2017,NA,NA
743,Wednesday  7 June 2017,XAU/GBP,993.3553,XAU GBP rate for Wednesday  7 June 2017,NA,NA
744,Tuesday  6 June 2017,XAU/GBP,1002.70005,XAU GBP rate for Tuesday  6 June 2017,NA,NA
745,Monday  5 June 2017,XAU/GBP,991.84869,XAU GBP rate for Monday  5 June 2017,NA,NA
746,Sunday  4 June 2017,XAU/GBP,994.83363,XAU GBP rate for Sunday  4 June 2017,NA,NA
747,Saturday  3 June 2017,XAU/GBP,991.65956,XAU GBP rate for Saturday  3 June 2017,NA,NA
748,Friday  2 June 2017,XAU/GBP,991.65956,XAU GBP rate for Friday  2 June 2017,NA,NA
749,Thursday  1 June 2017,XAU/GBP,982.44926,XAU GBP rate for Thursday  1 June 2017,NA,NA
750,Wednesday 31 May 2017,XAU/GBP,986.08073,XAU GBP rate for Wednesday 31 May 2017,NA,NA
751,Tuesday 30 May 2017,XAU/GBP,985.20479,XAU GBP rate for Tuesday 30 May 2017,NA,NA
752,Monday 29 May 2017,XAU/GBP,988.12425,XAU GBP rate for Monday 29 May 2017,NA,NA
753,Sunday 28 May 2017,XAU/GBP,989.24001,XAU GBP rate for Sunday 28 May 2017,NA,NA
754,Saturday 27 May 2017,XAU/GBP,989.92602,XAU GBP rate for Saturday 27 May 2017,NA,NA
755,Friday 26 May 2017,XAU/GBP,989.92602,XAU GBP rate for Friday 26 May 2017,NA,NA
756,Thursday 25 May 2017,XAU/GBP,971.14615,XAU GBP rate for Thursday 25 May 2017,NA,NA
757,Wednesday 24 May 2017,XAU/GBP,969.64019,XAU GBP rate for Wednesday 24 May 2017,NA,NA
758,Tuesday 23 May 2017,XAU/GBP,966.01279,XAU GBP rate for Tuesday 23 May 2017,NA,NA
759,Monday 22 May 2017,XAU/GBP,970.62365,XAU GBP rate for Monday 22 May 2017,NA,NA
760,Sunday 21 May 2017,XAU/GBP,965.79933,XAU GBP rate for Sunday 21 May 2017,NA,NA
761,Saturday 20 May 2017,XAU/GBP,963.15531,XAU GBP rate for Saturday 20 May 2017,NA,NA
762,Friday 19 May 2017,XAU/GBP,963.15531,XAU GBP rate for Friday 19 May 2017,NA,NA
763,Thursday 18 May 2017,XAU/GBP,963.44568,XAU GBP rate for Thursday 18 May 2017,NA,NA
764,Wednesday 17 May 2017,XAU/GBP,972.70207,XAU GBP rate for Wednesday 17 May 2017,NA,NA
765,Tuesday 16 May 2017,XAU/GBP,958.60609,XAU GBP rate for Tuesday 16 May 2017,NA,NA
766,Monday 15 May 2017,XAU/GBP,954.40117,XAU GBP rate for Monday 15 May 2017,NA,NA
767,Sunday 14 May 2017,XAU/GBP,953.98602,XAU GBP rate for Sunday 14 May 2017,NA,NA
768,Saturday 13 May 2017,XAU/GBP,953.08167,XAU GBP rate for Saturday 13 May 2017,NA,NA
769,Friday 12 May 2017,XAU/GBP,953.08167,XAU GBP rate for Friday 12 May 2017,NA,NA
770,Thursday 11 May 2017,XAU/GBP,950.59583,XAU GBP rate for Thursday 11 May 2017,NA,NA
771,Wednesday 10 May 2017,XAU/GBP,942.77516,XAU GBP rate for Wednesday 10 May 2017,NA,NA
772,Tuesday  9 May 2017,XAU/GBP,945.17919,XAU GBP rate for Tuesday  9 May 2017,NA,NA
773,Monday  8 May 2017,XAU/GBP,948.18312,XAU GBP rate for Monday  8 May 2017,NA,NA
774,Sunday  7 May 2017,XAU/GBP,946.65566,XAU GBP rate for Sunday  7 May 2017,NA,NA
775,Saturday  6 May 2017,XAU/GBP,945.79698,XAU GBP rate for Saturday  6 May 2017,NA,NA
776,Friday  5 May 2017,XAU/GBP,945.79698,XAU GBP rate for Friday  5 May 2017,NA,NA
777,Thursday  4 May 2017,XAU/GBP,950.54501,XAU GBP rate for Thursday  4 May 2017,NA,NA
778,Wednesday  3 May 2017,XAU/GBP,962.13263,XAU GBP rate for Wednesday  3 May 2017,NA,NA
779,Tuesday  2 May 2017,XAU/GBP,971.10729,XAU GBP rate for Tuesday  2 May 2017,NA,NA
780,Monday  1 May 2017,XAU/GBP,974.35639,XAU GBP rate for Monday  1 May 2017,NA,NA
781,Sunday 30 April 2017,XAU/GBP,983.02908,XAU GBP rate for Sunday 30 April 2017,NA,NA
