"","open","high","low","close","volume","adjusted_close"
"X2019.05.12",144.710007,161.339996,143.449997,151.039993,2166483,151.039993
"X2019.05.13",151.039993,171.490005,150.699997,168.839996,2994481,168.839996
"X2019.05.14",168.839996,195.789993,168.5,194.330002,3795705,194.330002
"X2019.05.15",194.330002,218.259995,189.270004,207.550003,5895073,207.550003
"X2019.05.16",207.550003,209.860001,175.380005,193.169998,3145151,193.169998
"X2019.05.17",193.169998,195.869995,182.009995,185.699997,1489685,185.699997
"X2019.05.18",185.699997,208.029999,184.410004,205.449997,2071387,205.449997
"X2019.05.19",205.449997,205.449997,187.139999,199.080002,1628164,199.080002
"X2019.05.20",199.080002,208.009995,194.850006,201.339996,1440560,201.339996
"X2019.05.21",201.339996,204.919998,190.360001,192.990005,1551542,192.990005
"X2019.05.22",192.990005,196.389999,183.009995,194.410004,1421405,194.410004
"X2019.05.23",194.410004,201.990005,191.229996,196,1137035,196
"X2019.05.24",196,202.979996,196,197.570007,722133,197.570007
"X2019.05.25",197.570007,211.110001,193.610001,209.330002,1430094,209.330002
"X2019.05.26",209.330002,221.070007,208.369995,214.899994,2253851,214.899994
"X2019.05.27",214.899994,218.919998,209.919998,214.190002,1275981,214.190002
"X2019.05.28",214.190002,217.309998,205.619995,214.020004,2027540,214.020004
"X2019.05.29",214.020004,229.009995,189.289993,202.710007,4281368,202.710007
"X2019.05.30",202.710007,213.529999,195.009995,213.529999,2032066,213.529999
"X2019.05.31",213.529999,218.570007,207.850006,211.690002,787135,211.690002
