"","open","high","low","close","volume","adjusted_close"
"2012-03-22",1.587554,1.58932,1.578034,1.587554,0,1.587554
"2012-03-23",1.582529,1.590989,1.580778,1.582779,0,1.582779
"2012-03-25",1.588058,1.595507,1.580403,1.587806,0,1.587806
"2012-03-26",1.596169,1.599923,1.594388,1.596169,0,1.596169
"2012-03-27",1.595405,1.596704,1.58451,1.595405,0,1.595405
"2012-03-28",1.58932,1.593168,1.586294,1.58932,0,1.58932
"2012-03-29",1.595914,1.603335,1.595813,1.595914,0,1.595914
"2012-04-01",1.601281,1.606297,1.598389,1.601409,0,1.601409
"2012-04-02",1.603849,1.604621,1.59594,1.603849,0,1.603849
"2012-04-03",1.590584,1.590887,1.583757,1.59066,0,1.59066
"2012-04-04",1.590204,1.59109,1.580778,1.590331,0,1.590331
"2012-04-05",1.583155,1.588992,1.582704,1.58303,0,1.58303
"2012-04-08",1.587806,1.588411,1.584033,1.588058,0,1.588058
"2012-04-09",1.590837,1.593143,1.581303,1.590811,0,1.590811
"2012-04-10",1.58549,1.593626,1.585289,1.58554,0,1.58554
"2012-04-11",1.592509,1.597189,1.591343,1.592357,0,1.592357
"2012-04-12",1.596169,1.59701,1.584786,1.595914,0,1.595914
"2012-04-15",1.584786,1.58705,1.582128,1.585037,0,1.585037
"2012-04-16",1.589598,1.596806,1.58647,1.589572,0,1.589572
"2012-04-17",1.594133,1.60421,1.58985,1.59421,0,1.59421
"2012-04-18",1.602307,1.6072,1.601204,1.602307,0,1.602307
"2012-04-19",1.606168,1.613997,1.604029,1.606168,0,1.606168
"2012-04-22",1.613163,1.613424,1.607898,1.613163,0,1.613163
"2012-04-23",1.611863,1.616397,1.611344,1.612123,0,1.612123
"2012-04-24",1.614492,1.616553,1.608519,1.614466,0,1.614466
"2012-04-25",1.617861,1.620588,1.616031,1.617809,0,1.617809
"2012-04-26",1.617861,1.625514,1.615509,1.617861,0,1.617861
"2012-04-29",1.628134,1.629992,1.622507,1.628134,0,1.628134
"2012-04-30",1.623377,1.624959,1.618909,1.623377,0,1.623377
"2012-05-01",1.622323,1.624089,1.616162,1.622323,0,1.622323
"2012-05-02",1.619512,1.621718,1.616553,1.619302,0,1.619302
"2012-05-03",1.619171,1.619696,1.61444,1.619197,0,1.619197
"2012-05-06",1.612383,1.619958,1.611603,1.612305,0,1.612305
"2012-05-07",1.619171,1.619171,1.612617,1.619433,0,1.619433
"2012-05-08",1.614726,1.61577,1.607691,1.614726,0,1.614726
"2012-05-09",1.613684,1.618385,1.609503,1.613814,0,1.613814
"2012-05-10",1.613528,1.614466,1.606581,1.613684,0,1.613684
"2012-05-13",1.60751,1.612227,1.605446,1.607717,0,1.607717
"2012-05-14",1.609787,1.611603,1.601281,1.609787,0,1.609787
"2012-05-15",1.598466,1.599002,1.589825,1.598721,0,1.598721
"2012-05-16",1.592103,1.593422,1.579579,1.592103,0,1.592103
"2012-05-17",1.578532,1.583531,1.573564,1.578532,0,1.578532
"2012-05-20",1.581278,1.584033,1.578283,1.581278,0,1.581278
"2012-05-21",1.583155,1.584786,1.576591,1.582779,0,1.582779
"2012-05-22",1.576044,1.576839,1.568898,1.576094,0,1.576094
"2012-05-23",1.568381,1.572673,1.56404,1.568381,0,1.568381
"2012-05-24",1.565925,1.569711,1.563208,1.565925,0,1.565925
"2012-05-27",1.568135,1.571833,1.567595,1.568135,0,1.568135
"2012-05-28",1.566907,1.571586,1.562134,1.566907,0,1.566907
"2012-05-29",1.563428,1.563746,1.552168,1.563477,0,1.563477
"2012-05-30",1.548227,1.552795,1.536783,1.548299,0,1.548299
"2012-05-31",1.539693,1.54321,1.527207,1.539646,0,1.539646
"2012-06-03",1.53492,1.541592,1.534331,1.535155,0,1.535155
"2012-06-04",1.538462,1.540595,1.532591,1.538462,0,1.538462
"2012-06-05",1.538462,1.551518,1.537988,1.538462,0,1.538462
"2012-06-06",1.548227,1.559503,1.543448,1.548227,0,1.548227
"2012-06-07",1.552313,1.552554,1.540808,1.552313,0,1.552313
"2012-06-10",1.55376,1.557996,1.550099,1.55376,0,1.55376
"2012-06-11",1.548707,1.557002,1.546073,1.548611,0,1.548611
"2012-06-12",1.556662,1.559819,1.554002,1.556905,0,1.556905
"2012-06-13",1.552072,1.555791,1.547748,1.552072,0,1.552072
"2012-06-14",1.555452,1.565803,1.548107,1.555452,0,1.555452
"2012-06-17",1.571586,1.573069,1.563868,1.571586,0,1.571586
"2012-06-18",1.568701,1.574307,1.562061,1.568627,0,1.568627
"2012-06-19",1.57208,1.577387,1.569366,1.571981,0,1.571981
"2012-06-20",1.570845,1.573118,1.562207,1.570598,0,1.570598
"2012-06-21",1.559989,1.563477,1.555912,1.560063,0,1.560063
"2012-06-24",1.558361,1.559211,1.554171,1.558361,0,1.558361
"2012-06-25",1.556662,1.5647,1.556662,1.556662,0,1.556662
"2012-06-26",1.563477,1.564211,1.554726,1.563722,0,1.563722
"2012-06-27",1.557147,1.5625,1.550388,1.557147,0,1.557147
"2012-06-28",1.551831,1.570672,1.55159,1.551831,0,1.551831
"2012-07-01",1.568135,1.572129,1.564529,1.568209,0,1.568209
"2012-07-02",1.56912,1.571339,1.56622,1.56912,0,1.56912
"2012-07-03",1.569071,1.56912,1.557875,1.56912,0,1.56912
"2012-07-04",1.558361,1.562256,1.550339,1.558409,0,1.558409
"2012-07-05",1.553036,1.555089,1.547988,1.553036,0,1.553036
"2012-07-08",1.548227,1.553036,1.547221,1.547988,0,1.547988
"2012-07-09",1.553036,1.554799,1.548227,1.553036,0,1.553036
"2012-07-10",1.551831,1.557875,1.55159,1.551831,0,1.551831
"2012-07-11",1.551109,1.551831,1.539622,1.551109,0,1.551109
"2012-07-12",1.542734,1.556178,1.541545,1.542734,0,1.542734
"2012-07-15",1.558361,1.564456,1.552072,1.558361,0,1.558361
"2012-07-16",1.562744,1.567718,1.556105,1.5625,0,1.5625
"2012-07-17",1.566416,1.566907,1.558603,1.566416,0,1.566416
"2012-07-18",1.5647,1.572327,1.563917,1.5647,0,1.5647
"2012-07-19",1.571833,1.571833,1.562012,1.571833,0,1.571833
"2012-07-22",1.561036,1.561036,1.548803,1.560793,0,1.560793
"2012-07-23",1.551831,1.555089,1.549187,1.551831,0,1.551831
"2012-07-24",1.550051,1.554726,1.546456,1.550147,0,1.550147
"2012-07-25",1.548803,1.572204,1.547245,1.548707,0,1.548707
"2012-07-26",1.568455,1.576541,1.567152,1.568627,0,1.568627
"2012-07-29",1.572822,1.573317,1.56789,1.572822,0,1.572822
"2012-07-30",1.571339,1.573193,1.562988,1.571339,0,1.571339
"2012-07-31",1.566661,1.56912,1.558531,1.566784,0,1.566784
"2012-08-01",1.554485,1.56789,1.549427,1.554485,0,1.554485
"2012-08-02",1.55159,1.565435,1.550772,1.55159,0,1.55159
"2012-08-05",1.565435,1.565435,1.554896,1.565411,0,1.565411
"2012-08-06",1.558846,1.568504,1.556662,1.558798,0,1.558798
"2012-08-07",1.56128,1.567644,1.557827,1.561622,0,1.561622
"2012-08-08",1.566907,1.568627,1.560647,1.56703,0,1.56703
"2012-08-09",1.562988,1.570105,1.558118,1.563111,0,1.563111
"2012-08-12",1.566907,1.571907,1.565901,1.566907,0,1.566907
"2012-08-13",1.56789,1.571907,1.567251,1.56789,0,1.56789
"2012-08-14",1.567644,1.570105,1.566244,1.567644,0,1.567644
"2012-08-15",1.567963,1.57458,1.563795,1.568135,0,1.568135
"2012-08-16",1.573564,1.57406,1.567791,1.573564,0,1.573564
"2012-08-19",1.568874,1.571833,1.568111,1.568874,0,1.568874
"2012-08-20",1.571092,1.580503,1.570845,1.571092,0,1.571092
"2012-08-21",1.577785,1.581528,1.577038,1.577909,0,1.577909
"2012-08-22",1.588436,1.59109,1.58637,1.58836,0,1.58836
"2012-08-23",1.585892,1.58705,1.581028,1.585791,0,1.585791
"2012-08-26",1.580278,1.582779,1.57933,1.580303,0,1.580303
"2012-08-27",1.57928,1.583782,1.575622,1.57928,0,1.57928
"2012-08-28",1.582529,1.585289,1.580478,1.582604,0,1.582604
"2012-08-29",1.582779,1.5871,1.580403,1.582779,0,1.582779
"2012-08-30",1.579031,1.588789,1.578034,1.579031,0,1.579031
"2012-09-02",1.586798,1.589901,1.585289,1.587302,0,1.587302
"2012-09-03",1.588058,1.591141,1.586294,1.588058,0,1.588058
"2012-09-04",1.586798,1.593092,1.582905,1.586546,0,1.586546
"2012-09-05",1.590331,1.593905,1.588537,1.590584,0,1.590584
"2012-09-06",1.593397,1.603335,1.592357,1.593372,0,1.593372
"2012-09-09",1.600768,1.602051,1.596169,1.60082,0,1.60082
"2012-09-10",1.599232,1.608493,1.599232,1.599207,0,1.599207
"2012-09-11",1.6072,1.612903,1.606632,1.6072,0,1.6072
"2012-09-12",1.610825,1.612903,1.608752,1.610825,0,1.610825
"2012-09-13",1.6153,1.625593,1.615248,1.615509,0,1.615509
"2012-09-16",1.622586,1.627392,1.621271,1.622586,0,1.622586
"2012-09-17",1.624431,1.62681,1.622586,1.624695,0,1.624695
"2012-09-18",1.624431,1.627339,1.618909,1.624431,0,1.624431
"2012-09-19",1.623113,1.62364,1.616763,1.623113,0,1.623113
"2012-09-20",1.622271,1.630789,1.621534,1.622192,0,1.622192
"2012-09-23",1.623113,1.624431,1.618385,1.623113,0,1.623113
"2012-09-24",1.622507,1.626598,1.621797,1.622586,0,1.622586
"2012-09-25",1.619381,1.621035,1.614205,1.619433,0,1.619433
"2012-09-26",1.617599,1.62364,1.616815,1.617861,0,1.617861
"2012-09-27",1.623377,1.627101,1.6115,1.623298,0,1.623298
"2012-09-30",1.612383,1.617599,1.611084,1.612487,0,1.612487
"2012-10-01",1.612903,1.617861,1.612799,1.612903,0,1.612903
"2012-10-02",1.612955,1.613945,1.6072,1.613163,0,1.613163
"2012-10-03",1.610306,1.616815,1.608441,1.610047,0,1.610047
"2012-10-04",1.61849,1.622113,1.617495,1.618647,0,1.618647
"2012-10-07",1.613945,1.613945,1.602282,1.613892,0,1.613892
"2012-10-08",1.603335,1.604879,1.597955,1.603412,0,1.603412
"2012-10-09",1.599744,1.603592,1.59821,1.599693,0,1.599693
"2012-10-10",1.600768,1.6056,1.598977,1.600768,0,1.600768
"2012-10-11",1.604621,1.609787,1.602307,1.604596,0,1.604596
"2012-10-14",1.60591,1.607975,1.602307,1.60591,0,1.60591
"2012-10-15",1.608312,1.613163,1.606426,1.608105,0,1.608105
"2012-10-16",1.612903,1.618123,1.611863,1.613007,0,1.613007
"2012-10-17",1.613684,1.617338,1.611863,1.61371,0,1.61371
"2012-10-18",1.605652,1.6072,1.6,1.605703,0,1.605703
"2012-10-21",1.599744,1.6056,1.599744,1.599795,0,1.599795
"2012-10-22",1.602307,1.60259,1.591698,1.602282,0,1.602282
"2012-10-23",1.594896,1.604879,1.593702,1.594896,0,1.594896
"2012-10-24",1.603078,1.614309,1.603027,1.603155,0,1.603155
"2012-10-25",1.611863,1.614101,1.60901,1.611811,0,1.611811
"2012-10-29",1.608752,1.609528,1.60295,1.609528,0,1.609528
"2012-10-30",1.603078,1.608752,1.602384,1.603078,0,1.603078
"2012-10-31",1.607459,1.613528,1.607123,1.607459,0,1.607459
"2012-11-01",1.613424,1.617599,1.612331,1.613424,0,1.613424
"2012-11-02",1.613424,1.613502,1.602821,1.613424,0,1.613424
"2012-11-05",1.602051,1.604107,1.596042,1.602102,0,1.602102
"2012-11-06",1.598466,1.6,1.596934,1.598466,0,1.598466
"2012-11-07",1.599079,1.604364,1.595889,1.599232,0,1.599232
"2012-11-08",1.597904,1.600256,1.593118,1.59821,0,1.59821
"2012-11-09",1.597597,1.601794,1.590584,1.59775,0,1.59775
"2012-11-12",1.589446,1.591596,1.586798,1.589421,0,1.589421
"2012-11-13",1.587629,1.591596,1.586043,1.587806,0,1.587806
"2012-11-14",1.587528,1.590128,1.58461,1.587806,0,1.587806
"2012-11-15",1.583933,1.587932,1.58318,1.584108,0,1.584108
"2012-11-16",1.586571,1.589092,1.583882,1.586546,0,1.586546
"2012-11-19",1.590584,1.592357,1.58884,1.590559,0,1.590559
"2012-11-20",1.58932,1.593626,1.58932,1.589421,0,1.589421
"2012-11-21",1.59261,1.594642,1.588562,1.59261,0,1.59261
"2012-11-22",1.596934,1.597955,1.593422,1.596934,0,1.596934
"2012-11-23",1.594133,1.601281,1.592864,1.594133,0,1.594133
"2012-11-26",1.602821,1.603592,1.599974,1.602795,0,1.602795
"2012-11-27",1.603335,1.605394,1.601794,1.603335,0,1.603335
"2012-11-28",1.602307,1.602307,1.596424,1.602307,0,1.602307
"2012-11-29",1.601537,1.604905,1.600512,1.601537,0,1.601537
"2012-11-30",1.604107,1.606271,1.599309,1.604107,0,1.604107
"2012-12-03",1.602307,1.609528,1.602307,1.602307,0,1.602307
"2012-12-04",1.609787,1.613163,1.608752,1.609787,0,1.609787
"2012-12-05",1.610047,1.612123,1.608493,1.610099,0,1.610099
"2012-12-06",1.609269,1.612877,1.607459,1.609321,0,1.609321
"2012-12-07",1.604879,1.606168,1.600538,1.605008,0,1.605008
"2012-12-10",1.603592,1.609528,1.601537,1.603566,0,1.603566
"2012-12-11",1.607459,1.612123,1.607071,1.607407,0,1.607407
"2012-12-12",1.611863,1.614987,1.609684,1.611863,0,1.611863
"2012-12-13",1.613684,1.615248,1.611266,1.613684,0,1.613684
"2012-12-14",1.611344,1.614466,1.610565,1.611603,0,1.611603
"2012-12-17",1.617599,1.621534,1.615979,1.617599,0,1.617599
"2012-12-18",1.620562,1.624695,1.619696,1.620483,0,1.620483
"2012-12-19",1.624959,1.630603,1.624959,1.624959,0,1.624959
"2012-12-20",1.625224,1.629461,1.624563,1.625224,0,1.625224
"2012-12-21",1.627339,1.627366,1.618647,1.627339,0,1.627339
"2012-12-24",1.615196,1.620746,1.612877,1.615692,0,1.615692
"2012-12-25",1.613163,1.614492,1.599795,1.613163,0,1.613163
"2012-12-26",1.613684,1.617076,1.611993,1.613684,0,1.613684
"2012-12-27",1.612643,1.62022,1.612643,1.612643,0,1.612643
"2012-12-28",1.611603,1.615248,1.608441,1.611603,0,1.611603
"2012-12-31",1.616292,1.627445,1.61345,1.616292,0,1.616292
"2013-01-01",1.62364,1.6322,1.623377,1.62364,0,1.62364
"2013-01-02",1.624695,1.638404,1.624431,1.624695,0,1.624695
"2013-01-03",1.625224,1.625488,1.615091,1.62525,0,1.62525
"2013-01-04",1.607795,1.60901,1.601537,1.608234,0,1.608234
"2013-01-07",1.606684,1.60826,1.602282,1.606787,0,1.606787
"2013-01-08",1.612409,1.612409,1.603078,1.612201,0,1.612201
"2013-01-09",1.606168,1.607459,1.599411,1.606168,0,1.606168
"2013-01-10",1.601537,1.611708,1.600589,1.601537,0,1.601537
"2013-01-11",1.616292,1.616815,1.608959,1.616292,0,1.616292
"2013-01-14",1.612383,1.61577,1.603669,1.612695,0,1.612695
"2013-01-15",1.607717,1.609528,1.603489,1.607717,0,1.607717
"2013-01-16",1.607459,1.608234,1.598057,1.607459,0,1.607459
"2013-01-17",1.600256,1.604107,1.596449,1.600256,0,1.600256
"2013-01-18",1.597699,1.599744,1.586622,1.597699,0,1.597699
"2013-01-21",1.58554,1.589345,1.583732,1.58554,0,1.58554
"2013-01-22",1.583782,1.588285,1.581528,1.583782,0,1.583782
"2013-01-23",1.583782,1.589042,1.580853,1.583908,0,1.583908
"2013-01-24",1.58328,1.585037,1.575845,1.58328,0,1.58328
"2013-01-25",1.578283,1.582829,1.575647,1.578283,0,1.578283
"2013-01-28",1.577536,1.577884,1.570204,1.577511,0,1.577511
"2013-01-29",1.569859,1.577287,1.569341,1.569859,0,1.569859
"2013-01-30",1.574803,1.580028,1.573044,1.574803,0,1.574803
"2013-01-31",1.579779,1.585138,1.577909,1.579779,0,1.579779
"2013-02-01",1.58705,1.588058,1.574109,1.587024,0,1.587024
"2013-02-04",1.570352,1.575051,1.569366,1.5705,0,1.5705
"2013-02-05",1.575895,1.579804,1.566171,1.575547,0,1.575547
"2013-02-06",1.566661,1.56789,1.563477,1.566661,0,1.566661
"2013-02-07",1.566416,1.576665,1.5647,1.566416,0,1.566416
"2013-02-08",1.571092,1.584284,1.570771,1.571018,0,1.571018
"2013-02-11",1.580028,1.581078,1.565582,1.580228,0,1.580228
"2013-02-12",1.56568,1.566711,1.557972,1.56568,0,1.56568
"2013-02-13",1.567644,1.56912,1.553205,1.567644,0,1.567644
"2013-02-14",1.553277,1.554485,1.548779,1.553302,0,1.553302
"2013-02-15",1.548707,1.554992,1.546599,1.548659,0,1.548659
"2013-02-18",1.547748,1.549907,1.544187,1.548012,0,1.548012
"2013-02-19",1.547748,1.550388,1.544449,1.547748,0,1.547748
"2013-02-20",1.542734,1.544903,1.528795,1.542734,0,1.542734
"2013-02-21",1.522997,1.527184,1.514234,1.522997,0,1.522997
"2013-02-22",1.526252,1.531628,1.524623,1.526252,0,1.526252
"2013-02-25",1.509662,1.5163,1.509001,1.50973,0,1.50973
"2013-02-26",1.516576,1.522001,1.512699,1.516415,0,1.516415
"2013-02-27",1.513088,1.51888,1.5085,1.512997,0,1.512997
"2013-02-28",1.51676,1.521375,1.515197,1.51676,0,1.51676
"2013-03-01",1.5163,1.518603,1.498801,1.51653,0,1.51653
"2013-03-04",1.503533,1.5075,1.500825,1.503601,0,1.503601
"2013-03-05",1.512859,1.519849,1.510985,1.512859,0,1.512859
"2013-03-06",1.513775,1.515611,1.504438,1.513775,0,1.513775
"2013-03-07",1.4997,1.507614,1.497006,1.499678,0,1.499678
"2013-03-08",1.50263,1.504664,1.490824,1.50263,0,1.50263
"2013-03-11",1.49098,1.494322,1.486834,1.491002,0,1.491002
"2013-03-12",1.490535,1.491424,1.483878,1.490535,0,1.490535
"2013-03-13",1.490535,1.497679,1.490091,1.490535,0,1.490535
"2013-03-14",1.492537,1.504438,1.491869,1.492537,0,1.492537
"2013-03-15",1.508978,1.517382,1.507114,1.509001,0,1.509001
"2013-03-18",1.510346,1.514005,1.507841,1.510757,0,1.510757
"2013-03-19",1.50989,1.514073,1.507409,1.50989,0,1.50989
"2013-03-20",1.509662,1.518142,1.503081,1.509662,0,1.509662
"2013-03-21",1.509662,1.520705,1.509434,1.509662,0,1.509662
"2013-03-22",1.518142,1.52439,1.51775,1.518211,0,1.518211
"2013-03-25",1.52439,1.525553,1.514693,1.524599,0,1.524599
"2013-03-26",1.517911,1.520705,1.513798,1.517911,0,1.517911
"2013-03-27",1.5163,1.517911,1.509593,1.5163,0,1.5163
"2013-03-28",1.512859,1.519826,1.51199,1.512905,0,1.512905
"2013-03-29",1.519757,1.521838,1.517911,1.519757,0,1.519757
"2013-03-31",1.519757,1.523949,1.517911,1.519595,0,1.519595
"2013-04-01",1.522302,1.525879,1.511259,1.522302,0,1.522302
"2013-04-02",1.510894,1.515841,1.507841,1.510802,0,1.510802
"2013-04-03",1.514005,1.520219,1.503986,1.514005,0,1.514005
"2013-04-04",1.522534,1.536098,1.520219,1.522626,0,1.522626
"2013-04-07",1.53492,1.535155,1.524855,1.53492,0,1.53492
"2013-04-08",1.526252,1.532591,1.525088,1.526252,0,1.526252
"2013-04-09",1.532332,1.534448,1.52966,1.532332,0,1.532332
"2013-04-10",1.532426,1.541141,1.532262,1.532567,0,1.532567
"2013-04-11",1.539598,1.541117,1.534684,1.539172,0,1.539172
"2013-04-14",1.535391,1.538225,1.530667,1.535391,0,1.535391
"2013-04-15",1.529754,1.532919,1.527417,1.52973,0,1.52973
"2013-04-16",1.536098,1.537066,1.522139,1.536098,0,1.536098
"2013-04-17",1.524623,1.5313,1.522047,1.52439,0,1.52439
"2013-04-18",1.528584,1.536783,1.524995,1.528351,0,1.528351
"2013-04-21",1.522534,1.526345,1.520913,1.522534,0,1.522534
"2013-04-22",1.529988,1.529988,1.52015,1.529988,0,1.529988
"2013-04-23",1.522997,1.528888,1.522765,1.522997,0,1.522997
"2013-04-24",1.527884,1.547988,1.527604,1.527977,0,1.527977
"2013-04-25",1.543686,1.549739,1.54221,1.543686,0,1.543686
"2013-04-28",1.549187,1.554606,1.547988,1.549187,0,1.549187
"2013-04-29",1.549427,1.55642,1.547341,1.549427,0,1.549427
"2013-04-30",1.55376,1.559527,1.553036,1.55376,0,1.55376
"2013-05-01",1.557147,1.558895,1.549955,1.557196,0,1.557196
"2013-05-02",1.55376,1.5596,1.548803,1.553712,0,1.553712
"2013-05-05",1.557632,1.559819,1.552602,1.557875,0,1.557875
"2013-05-06",1.553953,1.55521,1.545476,1.55376,0,1.55376
"2013-05-07",1.547988,1.558603,1.547269,1.547988,0,1.547988
"2013-05-08",1.554243,1.558409,1.548947,1.554291,0,1.554291
"2013-05-09",1.54464,1.545882,1.531698,1.544592,0,1.544592
"2013-05-12",1.534495,1.538391,1.528001,1.534189,0,1.534189
"2013-05-13",1.530807,1.533013,1.523554,1.530901,0,1.530901
"2013-05-14",1.522789,1.526741,1.517704,1.522719,0,1.522719
"2013-05-15",1.523949,1.53191,1.520011,1.523995,0,1.523995
"2013-05-16",1.527814,1.528211,1.516208,1.527697,0,1.527697
"2013-05-19",1.517796,1.523438,1.51699,1.518119,0,1.518119
"2013-05-20",1.526321,1.526391,1.511624,1.526228,0,1.526228
"2013-05-21",1.516231,1.51729,1.503669,1.516001,0,1.516001
"2013-05-22",1.503646,1.51231,1.501659,1.503511,0,1.503511
"2013-05-23",1.509548,1.514005,1.506909,1.509502,0,1.509502
"2013-05-26",1.513111,1.515404,1.509001,1.513111,0,1.513111
"2013-05-27",1.51119,1.51318,1.503601,1.510894,0,1.510894
"2013-05-28",1.50263,1.514142,1.501073,1.502607,0,1.502607
"2013-05-29",1.513294,1.521723,1.511236,1.513134,0,1.513134
"2013-05-30",1.52309,1.523926,1.514371,1.522905,0,1.522905
"2013-06-02",1.52082,1.537586,1.519803,1.520913,0,1.520913
"2013-06-03",1.532403,1.53426,1.527604,1.532144,0,1.532144
"2013-06-04",1.530503,1.540262,1.529403,1.530386,0,1.530386
"2013-06-05",1.54031,1.560696,1.538485,1.540334,0,1.540334
"2013-06-06",1.560135,1.561768,1.548923,1.560257,0,1.560257
"2013-06-09",1.553205,1.557293,1.550099,1.553109,0,1.553109
"2013-06-10",1.553205,1.564162,1.550099,1.553109,0,1.553109
"2013-06-11",1.553205,1.569292,1.550099,1.553109,0,1.553109
"2013-06-12",1.568111,1.573069,1.564774,1.568135,0,1.568135
"2013-06-13",1.571388,1.571907,1.561768,1.571388,0,1.571388
"2013-06-16",1.572278,1.5752,1.569243,1.572302,0,1.572302
"2013-06-17",1.571808,1.572327,1.556711,1.571783,0,1.571783
"2013-06-18",1.563599,1.567791,1.560549,1.563697,0,1.563697
"2013-06-19",1.548203,1.548779,1.54183,1.548251,0,1.548251
"2013-06-20",1.551711,1.552795,1.537066,1.551711,0,1.551711
"2013-06-23",1.539006,1.54321,1.53459,1.538911,0,1.538911
"2013-06-24",1.544759,1.547389,1.540002,1.544735,0,1.544735
"2013-06-25",1.541402,1.544211,1.53191,1.541687,0,1.541687
"2013-06-26",1.532544,1.534684,1.520774,1.532591,0,1.532591
"2013-06-27",1.525995,1.528001,1.516829,1.525832,0,1.525832
"2013-06-30",1.520612,1.524995,1.518511,1.520473,0,1.520473
"2013-07-01",1.520913,1.523902,1.514303,1.521653,0,1.521653
"2013-07-02",1.515312,1.52973,1.513157,1.515289,0,1.515289
"2013-07-03",1.527231,1.528398,1.506319,1.52744,0,1.52744
"2013-07-04",1.504053,1.505616,1.486503,1.503895,0,1.503895
"2013-07-07",1.487896,1.494679,1.486105,1.48794,0,1.48794
"2013-07-08",1.495215,1.497993,1.481899,1.495372,0,1.495372
"2013-07-09",1.486039,1.4945,1.484803,1.486149,0,1.486149
