"","date","OILGBP","OILGBPLOG"
"117",2019-02-23,43.7311,-0.00374545523065128
"118",2019-02-22,43.7294,-3.88746920085836e-05
"119",2019-02-21,43.6181,-0.00254844294884338
"120",2019-02-20,43.85,0.00530251699430329
"121",2019-02-19,43.1108,-0.0170011730520225
"122",2019-02-18,43.5481,0.0100925285668354
"123",2019-02-17,43.6236,0.00173221398409273
"124",2019-02-16,43.6039,-0.000451692421196359
"125",2019-02-15,43.5931,-0.000247714945588395
"126",2019-02-14,42.9481,-0.0149064709840032
"127",2019-02-13,42.0019,-0.0222775546109153
"128",2019-02-12,41.4773,-0.0125685657230332
"129",2019-02-11,40.7583,-0.0174867897040496
"130",2019-02-10,40.5774,-0.00444823855419685
"131",2019-02-09,40.7177,0.00345162597232163
"132",2019-02-08,40.7271,0.000230831189756309
"133",2019-02-07,40.528,-0.00490062527687352
"134",2019-02-06,41.7092,0.0287286347128499
"135",2019-02-05,41.5052,-0.00490300738023741
"136",2019-02-04,41.9975,0.0117913721103005
"137",2019-02-03,42.229,0.00549709611479887
"138",2019-02-02,42.3166,0.0020722552409107
"139",2019-02-01,42.3166,0
"140",2019-01-31,41.1224,-0.0286264588554919
"141",2019-01-30,41.5276,0.00980528122060864
"142",2019-01-29,40.7679,-0.0184632593806073
"143",2019-01-28,39.5715,-0.0297858448579036
"144",2019-01-27,40.346,0.019383095027611
"145",2019-01-26,40.5644,0.00539857744942962
"146",2019-01-25,40.5911,0.00065799609301509
"147",2019-01-24,40.4473,-0.0035489385508507
"148",2019-01-23,40.1008,-0.00860360796554183
"149",2019-01-22,40.817,0.0177023770571214
"150",2019-01-21,42.0713,0.0302671367091616
"151",2019-01-20,41.7159,-0.00848344691016134
"152",2019-01-19,41.9158,0.00478049305932204
"153",2019-01-18,41.9158,0
"154",2019-01-17,40.4207,-0.0363208141688101
"155",2019-01-16,40.761,0.00838371192545173
"156",2019-01-15,40.3131,-0.0110492637441362
"157",2019-01-14,39.3697,-0.0236799932547864
"158",2019-01-13,40.3251,0.0239776189480332
"159",2019-01-12,40.2549,-0.00174236827400609
"160",2019-01-11,40.2449,-0.000248447823508524
"161",2019-01-10,40.9976,0.0185302406437171
"162",2019-01-09,40.7638,-0.00571909574106177
"163",2019-01-08,39.2515,-0.0378047726058548
"164",2019-01-07,38.1159,-0.0293581421463469
"165",2019-01-06,38.1563,0.00105936379908433
"166",2019-01-05,37.9757,-0.00474440021975919
"167",2019-01-04,37.9581,-0.000463561689660441
"168",2019-01-03,37.1189,-0.0223566459437849
"169",2019-01-02,36.5702,-0.0148925727482592
"170",2019-01-01,35.9826,-0.0161982128303966
"171",2018-12-31,35.9601,-0.0006254978123863
"172",2018-12-30,35.8499,-0.0030692128257237
"173",2018-12-29,35.5461,-0.00851033205155449
"174",2018-12-28,35.5461,0
"175",2018-12-27,35.9156,0.0103412959089666
"176",2018-12-26,36.8488,0.0256513121557655
"177",2018-12-25,34.0046,-0.0803272440722527
"178",2018-12-24,33.5796,-0.01257706985623
"179",2018-12-23,36.0521,0.0710463747353809
"180",2018-12-22,35.9473,-0.00291113742649385
"181",2018-12-21,35.9387,-0.000239267730602233
"182",2018-12-20,36.608,0.0184520864528928
"183",2018-12-19,37.5277,0.0248125312057486
"184",2018-12-18,36.8756,-0.0175292412490307
"185",2018-12-17,39.3549,0.0650704049039423
"186",2018-12-16,40.9886,0.0406734886430984
"187",2018-12-15,40.8968,-0.00224215888201496
"188",2018-12-14,40.8968,0
"189",2018-12-13,41.7585,0.020851203009955
"190",2018-12-12,40.6508,-0.0268845073920621
"191",2018-12-11,41.652,0.0243308706706804
"192",2018-12-10,40.5673,-0.0263870633030945
"193",2018-12-09,41.2033,0.015556026870704
"194",2018-12-08,40.9741,-0.00557819045915986
"195",2018-12-07,40.9741,0
"196",2018-12-06,40.2906,-0.0168219686509659
"197",2018-12-05,41.3613,0.026227469915709
"198",2018-12-04,41.5097,0.00358147382381402
"199",2018-12-03,41.8379,0.0078754924278015
"200",2018-12-02,41.05,-0.0190117913940209
"201",2018-12-01,39.7491,-0.0322036365638527
"202",2018-11-30,39.7413,-0.000196250113851271
"203",2018-11-29,40.2277,0.0121648638414
"204",2018-11-28,39.4478,-0.0195775341186843
"205",2018-11-27,40.8691,0.0353959973479414
"206",2018-11-26,40.2761,-0.0146160353728946
"207",2018-11-25,39.4808,-0.019943763133996
"208",2018-11-24,39.3183,-0.00412441843510658
"209",2018-11-23,39.3214,7.88405856484431e-05
"210",2018-11-22,41.9685,0.065150436957623
"211",2018-11-21,42.782,0.0191981164869492
"212",2018-11-20,41.8449,-0.0221475276694085
"213",2018-11-19,44.6288,0.0644094648258213
"214",2018-11-18,44.6466,0.000398766070740297
"215",2018-11-17,44.4396,-0.00464719277593595
"216",2018-11-16,44.4396,0
"217",2018-11-15,44.4087,-0.000695567641605166
"218",2018-11-14,43.2126,-0.0273032767989476
"219",2018-11-13,42.7848,-0.00994922006665355
"220",2018-11-12,45.8505,0.0692032044447979
"221",2018-11-11,46.9801,0.024338004025426
"222",2018-11-10,46.1226,-0.0184210393072206
"223",2018-11-09,46.1375,0.000322999869489582
"224",2018-11-08,46.4774,0.0073401045850825
"225",2018-11-07,46.9808,0.010772834667359
"226",2018-11-06,47.143,0.00344652809509283
"227",2018-11-05,48.1125,0.0203564829062128
"228",2018-11-04,48.42,0.00637093290004831
"229",2018-11-03,48.4659,0.000947506364371797
"230",2018-11-02,48.4659,0
"231",2018-11-01,48.917,0.00926452645264542
"232",2018-10-31,50.8946,0.0396318432282845
"233",2018-10-30,52.2781,0.0268207177706907
"234",2018-10-29,52.0747,-0.00389831911721128
"235",2018-10-28,52.7511,0.0129053990106285
"236",2018-10-27,52.6874,-0.00120828744244195
"237",2018-10-26,52.6726,-0.000280941535636625
"238",2018-10-25,52.2279,-0.00847856137906433
"239",2018-10-24,51.5524,-0.0130180687419137
"240",2018-10-23,51.0375,-0.0100381094745714
"241",2018-10-22,53.6169,0.049303660242396
"242",2018-10-21,53.0515,-0.0106011770157703
"243",2018-10-20,53.1938,0.00267870833042405
"244",2018-10-19,53.1938,0
"245",2018-10-18,52.8719,-0.00606984139664712
"246",2018-10-17,53.3272,0.0085745131466135
"247",2018-10-16,54.7702,0.0266997304703587
"248",2018-10-15,54.4829,-0.00525935945518841
"249",2018-10-14,55.1289,0.0117871885959064
"250",2018-10-13,54.3592,-0.0140602070925944
"251",2018-10-12,54.3592,0
"252",2018-10-11,53.7213,-0.0118043015557214
"253",2018-10-10,55.0065,0.0236417891522605
"254",2018-10-09,56.8348,0.032697454106362
"255",2018-10-08,56.7093,-0.00221059572636673
"256",2018-10-07,56.291,-0.00740355398480386
"257",2018-10-06,56.6326,0.00605012666960913
"258",2018-10-05,56.6326,0
"259",2018-10-04,57.3365,0.0123526280456892
"260",2018-10-03,58.8992,0.0268900890441248
"261",2018-10-02,57.8994,-0.0171204863913905
"262",2018-10-01,57.8392,-0.00104027533474405
"263",2018-09-30,56.3378,-0.0263010334437004
"264",2018-09-29,56.4347,0.00171850449085564
"265",2018-09-28,56.4347,0
"266",2018-09-27,55.1651,-0.0227537105891535
"267",2018-09-26,54.7744,-0.00710757543500495
"268",2018-09-25,54.5773,-0.00360488613247334
"269",2018-09-24,55.0714,0.00901247975445685
"270",2018-09-23,54.6539,-0.00760994984438401
"271",2018-09-22,54.0924,-0.0103268799041918
"272",2018-09-21,54.0965,7.5793357765086e-05
"273",2018-09-20,52.9035,-0.0222999895038853
"274",2018-09-19,53.9034,0.0187240564563753
"275",2018-09-18,52.822,-0.0202657851054391
"276",2018-09-17,52.0118,-0.0154571546822289
"277",2018-09-16,52.6676,0.0125298498056168
"278",2018-09-15,52.786,0.00224553831736607
"279",2018-09-14,52.786,0
"280",2018-09-13,52.4628,-0.00614165702456226
"281",2018-09-12,53.8101,0.0253568348766113
"282",2018-09-11,53.6488,-0.00300208025845805
"283",2018-09-10,51.9012,-0.0331171903399463
"284",2018-09-09,52.6652,0.0146129845779948
"285",2018-09-08,52.5198,-0.00276465451559593
"286",2018-09-07,52.5287,0.000169445542226754
"287",2018-09-06,52.5039,-0.000472234343639855
"288",2018-09-05,53.1716,0.0126369666679023
"289",2018-09-04,53.9783,0.0150576947276106
"290",2018-09-03,54.418,0.00811286753701523
"291",2018-09-02,54.1142,-0.00559835317930313
"292",2018-09-01,53.931,-0.00339117657365318
"293",2018-08-31,53.931,0
"294",2018-08-30,53.8198,-0.00206402253120608
"295",2018-08-29,53.4649,-0.00661606537680504
"296",2018-08-28,53.2787,-0.00348873728931309
"297",2018-08-27,53.4901,0.00395996351466632
"298",2018-08-26,53.4047,-0.00159783297539917
"299",2018-08-25,53.3435,-0.00114662367525087
"300",2018-08-24,53.3435,0
"301",2018-08-23,52.9843,-0.00675649014576418
"302",2018-08-22,52.6428,-0.00646616616150997
"303",2018-08-21,51.1792,-0.0281962775882314
"304",2018-08-20,51.1302,-0.000957878821429503
"305",2018-08-19,51.1204,-0.000191685917344753
"306",2018-08-18,51.1371,0.000326626411724984
"307",2018-08-17,51.1371,0
"308",2018-08-16,50.9753,-0.00316905949546298
"309",2018-08-15,51.1089,0.00261744866051483
"310",2018-08-14,52.4758,0.026393460603841
"311",2018-08-13,52.8322,0.0067687423696281
"312",2018-08-12,53.1883,0.00671759403351402
"313",2018-08-11,53.0697,-0.00223230343598413
"314",2018-08-10,53.0697,0
"315",2018-08-09,52.024,-0.0199009933457259
"316",2018-08-08,51.8181,-0.00396564148524003
"317",2018-08-07,53.4304,0.0306403632908903
"318",2018-08-06,53.238,-0.0036074452912449
"319",2018-08-05,52.7143,-0.00988566109336864
"320",2018-08-04,52.7835,0.00131187588602844
"321",2018-08-03,52.7835,0
"322",2018-08-02,52.9553,0.00324951959309283
"323",2018-08-01,51.6847,-0.0242863618553959
"324",2018-07-31,52.1087,0.0081701217713035
"325",2018-07-30,53.3306,0.0231783538694748
"326",2018-07-29,52.5977,-0.0138378827004879
"327",2018-07-28,52.6788,0.00154070502045078
"328",2018-07-27,52.6788,0
"329",2018-07-26,53.0578,0.00716878778235852
"330",2018-07-25,52.5987,-0.00869048074536183
"331",2018-07-24,52.255,-0.00655582456288339
"332",2018-07-23,51.7743,-0.00924169289484444
"333",2018-07-22,51.972,0.00381122486886731
"334",2018-07-21,51.8808,-0.00175633249067442
"335",2018-07-20,51.8808,0
"336",2018-07-19,52.2542,0.00717149085970226
"337",2018-07-18,51.8356,-0.00804309849092588
"338",2018-07-17,50.9818,-0.0166084656100267
"339",2018-07-16,51.3379,0.00696056453911664
"340",2018-07-15,53.4741,0.0407681537046263
"341",2018-07-14,53.3447,-0.0024227956744971
"342",2018-07-13,53.3479,5.99854160636681e-05
"343",2018-07-12,53.2674,-0.00151010249556593
"344",2018-07-11,53.4484,0.00339219072645758
"345",2018-07-10,55.8351,0.043686001382699
"346",2018-07-09,55.8562,0.000377827104725448
"347",2018-07-08,55.5873,-0.00482577309303789
"348",2018-07-07,55.6179,0.000550333991077956
"349",2018-07-06,55.622,7.37145574900566e-05
"350",2018-07-05,55.3118,-0.00559253912688362
"351",2018-07-04,56.0549,0.0133453003209487
"352",2018-07-03,56.5439,0.00868575995969767
"353",2018-07-02,56.2971,-0.0043743035516064
"354",2018-07-01,55.6797,-0.0110273959692622
"355",2018-06-30,56.2788,0.0107022819766369
"356",2018-06-29,56.2724,-0.000113726019925764
"357",2018-06-28,56.0488,-0.00398144420418589
"358",2018-06-27,55.1355,-0.0164289480139406
"359",2018-06-26,53.404,-0.0319081422913512
"360",2018-06-25,51.3391,-0.039433004429394
"361",2018-06-24,52.2148,0.0169133345087631
"362",2018-06-23,52.227,0.000233622937472866
"363",2018-06-22,52.227,0
"364",2018-06-21,49.7161,-0.0492707782385549
"365",2018-06-20,49.6967,-0.000390291798365361
"366",2018-06-19,49.371,-0.00657532522641491
"367",2018-06-18,49.532,0.00325571807149672
"368",2018-06-17,48.2859,-0.0254793327786969
"369",2018-06-16,48.2952,0.000192584263976059
"370",2018-06-15,48.2952,0
"371",2018-06-14,50.4582,0.0438130939192631
"372",2018-06-13,49.8165,-0.0127990163016891
"373",2018-06-12,49.2449,-0.0115404454991128
"374",2018-06-11,49.4438,0.00403086208062398
"375",2018-06-10,48.9036,-0.0109856576342806
"376",2018-06-09,48.8871,-0.000337455405403198
"377",2018-06-08,48.9116,0.000501029165265621
"378",2018-06-07,49.1618,0.00510231199897371
"379",2018-06-06,48.89,-0.00554402257121778
"380",2018-06-05,48.8974,0.000151348742560398
"381",2018-06-04,48.8394,-0.0011868611783572
"382",2018-06-03,49.1833,0.00701677082949104
"383",2018-06-02,49.2247,0.000841395058174488
"384",2018-06-01,49.214,-0.000217394176114549
"385",2018-05-31,50.4872,0.0255417029407012
"386",2018-05-30,51.2829,0.0156375244684765
"387",2018-05-29,50.4338,-0.0166957780526378
"388",2018-05-28,50.1127,-0.00638711624198285
"389",2018-05-27,50.5748,0.00917895954213899
"390",2018-05-26,50.6876,0.00222787622367759
"391",2018-05-25,50.6914,7.49662159180708e-05
"392",2018-05-24,52.8594,0.0418792874113247
"393",2018-05-23,53.8105,0.0178330570374019
"394",2018-05-22,53.7176,-0.00172792085258422
"395",2018-05-21,53.9976,0.00519890657340394
"396",2018-05-20,53.2512,-0.0139192615852584
"397",2018-05-19,53.0608,-0.00358191367994154
"398",2018-05-18,53.0553,-0.000103660047908516
"399",2018-05-17,53.0744,0.000359936948963746
"400",2018-05-16,52.8936,-0.00341235420954744
"401",2018-05-15,52.569,-0.00615575616406261
"402",2018-05-14,52.4637,-0.00200509051521847
"403",2018-05-13,52.1504,-0.00598965027964082
"404",2018-05-12,52.0466,-0.0019923804780726
"405",2018-05-11,52.0412,-0.000103758557772338
"406",2018-05-10,52.9218,0.0167796397100601
"407",2018-05-09,52.5793,-0.00649284610741763
"408",2018-05-08,51.7029,-0.0168086333817645
"409",2018-05-07,51.663,-0.000772014793693376
"410",2018-05-06,51.5629,-0.00193943635030491
"411",2018-05-05,51.5744,0.000223003705694502
"412",2018-05-04,51.5702,-8.1439067141087e-05
"413",2018-05-03,50.4458,-0.0220444936883486
"414",2018-05-02,49.9179,-0.0105198367221462
"415",2018-05-01,49.5592,-0.00721174128800905
"416",2018-04-30,49.7611,0.00406563971529561
"417",2018-04-29,49.3931,-0.00742281597101258
"418",2018-04-28,49.3252,-0.00137563168546517
"419",2018-04-27,49.3252,0
"420",2018-04-26,48.9474,-0.00768885449749135
"421",2018-04-25,48.9435,-7.96805423601832e-05
"422",2018-04-24,48.5311,-0.00846174204741468
"423",2018-04-23,49.4555,0.018868445789721
"424",2018-04-22,48.7679,-0.0140009658047453
"425",2018-04-21,48.6308,-0.00281523450619625
"426",2018-04-20,48.6291,-3.49578808980233e-05
"427",2018-04-19,48.5367,-0.00190190432956339
"428",2018-04-18,48.3425,-0.00400912187787661
"429",2018-04-17,46.5883,-0.0369616542964759
"430",2018-04-16,46.3177,-0.00582525919108035
"431",2018-04-15,47.1794,0.018433179190537
"432",2018-04-14,47.3215,0.00300738103235121
"433",2018-04-13,47.3215,0
"434",2018-04-12,47.0742,-0.0052396574373863
"435",2018-04-11,47.1125,0.000813278352698177
"436",2018-04-10,46.2765,-0.0179040857481856
"437",2018-04-09,44.7637,-0.0332367297257026
"438",2018-04-08,44.0958,-0.0150330032972388
"439",2018-04-07,43.9457,-0.00340975893022177
"440",2018-04-06,43.9622,0.000375392887186798
"441",2018-04-05,45.3465,0.0310028222954477
"442",2018-04-04,45.1725,-0.00384450147069071
"443",2018-04-03,45.2073,0.000770083618679696
"444",2018-04-02,44.8061,-0.00891428735633193
"445",2018-04-01,46.3511,0.0339007333343915
"446",2018-03-31,46.3246,-0.000571886712962488
"447",2018-03-30,46.3226,-4.31745373914438e-05
"448",2018-03-29,46.2734,-0.00106268099334939
"449",2018-03-28,45.9689,-0.00660220107416176
"450",2018-03-27,45.7588,-0.00458095793125368
"451",2018-03-26,46.1204,0.00787124543866469
"452",2018-03-25,46.5406,0.00906968153670595
"453",2018-03-24,46.4985,-0.000904995918348028
"454",2018-03-23,46.5048,0.00013547906385325
"455",2018-03-22,45.7551,-0.0162522721539005
"456",2018-03-21,46.2356,0.010446803208743
"457",2018-03-20,45.5338,-0.0152951568092239
"458",2018-03-19,44.375,-0.0257786595223841
"459",2018-03-18,44.6098,0.00527731803483489
"460",2018-03-17,44.687,0.00172906575002774
"461",2018-03-16,44.687,0
"462",2018-03-15,43.9873,-0.0157816756893103
"463",2018-03-14,43.6234,-0.00830725225889495
"464",2018-03-13,43.5827,-0.000933421009655433
"465",2018-03-12,44.0759,0.0112528651919535
"466",2018-03-11,44.8627,0.0176935667155669
"467",2018-03-10,44.8415,-0.000472664610903006
"468",2018-03-09,44.8415,0
"469",2018-03-08,43.6775,-0.0263009545527364
"470",2018-03-07,44.0894,0.00938629538277569
"471",2018-03-06,44.6387,0.0123818050359681
"472",2018-03-05,45.2019,0.0125379255677465
"473",2018-03-04,44.6592,-0.0120787882227442
"474",2018-03-03,44.5774,-0.00183332899082833
"475",2018-03-02,44.5668,-0.000237816931442758
"476",2018-03-01,44.4563,-0.00248250300763075
"477",2018-02-28,44.7958,0.00760770082582685
"478",2018-02-27,45.1758,0.00844716020515301
"479",2018-02-26,45.8123,0.0139910687853178
"480",2018-02-25,45.5183,-0.00643817111735734
"481",2018-02-24,45.5271,0.000193310151361814
"482",2018-02-23,45.5326,0.000120799871000887
"483",2018-02-22,44.8998,-0.0139952125263063
"484",2018-02-21,44.0244,-0.0196893147260062
"485",2018-02-20,44.0409,0.000374721943672718
"486",2018-02-19,44.5991,0.0125949318372447
"487",2018-02-18,43.9691,-0.0142265649682294
"488",2018-02-17,43.8801,-0.00202620013498178
"489",2018-02-16,43.8648,-0.000348738220798506
"490",2018-02-15,43.5015,-0.00831675586746261
"491",2018-02-14,43.3205,-0.00416945617963371
"492",2018-02-13,42.4604,-0.0200540872171904
"493",2018-02-12,42.9786,0.0121304405320228
"494",2018-02-11,42.9528,-0.000600479004770005
"495",2018-02-10,42.7332,-0.00512570270038371
"496",2018-02-09,42.7363,7.25404969341703e-05
"497",2018-02-08,43.406,0.0155490042130726
"498",2018-02-07,44.4464,0.0236862884049969
"499",2018-02-06,45.7649,0.029233452954633
"500",2018-02-05,45.5869,-0.0038970272128438
"501",2018-02-04,46.0812,0.0107846631696438
"502",2018-02-03,46.0773,-8.46367942690662e-05
"503",2018-02-02,46.0874,0.000219172851220417
"504",2018-02-01,46.3082,0.00477945747016006
"505",2018-01-31,45.6805,-0.0136475402452025
"506",2018-01-30,45.0898,-0.0130154541472751
"507",2018-01-29,46.5487,0.0318430195229955
"508",2018-01-28,46.8262,0.00594379896474928
"509",2018-01-27,46.7777,-0.00103628170066106
"510",2018-01-26,46.7777,0
"511",2018-01-25,46.0403,-0.0158894937315091
"512",2018-01-24,46.2492,0.00452706660610458
